,TNFRSF12A,RSL1D1,BTG1,GSTP1,EMD,TGFB1,CAMK2N1,CIAO2B,SBDS,HBEGF,ZMAT2,NQO1,RPN2,ADGRG1,SURF4,BRMS1,PDAP1,SERPINE1,TCEAL8,BCAM,DAD1,PSMB7,TOMM7,AREG,PPP1R14B,BEX3,JCHAIN,MRPL41,MT1X,HSP90AB1,CDKN2A,TRIB3,EEF1A2,SMS,IL1A,PSMC3,SPINK6,FAU,TCEAL9,COX8A,CXCL13,CTNNAL1,F3,HSP90AA1,class
TCGA-CN-4733,-0.05483454163870117,-0.0012397702143902018,0.05704990162410681,0.012423574030385222,-0.0011190436862115894,-0.02205058889212982,-0.012400863636317845,-0.007832883353186812,-0.019589234806329233,-0.010057926925156268,-0.03946634688459658,-0.0034496939146941856,0.008440555876802907,-0.02270411665423114,0.007197050152359022,0.014265856243074637,-0.016075152340218866,0.02309450889969809,-0.0032232047641654552,-0.0067403179935149405,-0.049017301997493115,-0.06091326591480323,-0.0030937491267284964,0.00017617794115860238,0.0015537697462806477,-0.028432374713323577,0.02738437311677091,0.015510867668612512,-0.006302828131987576,0.05053485166577401,0.011749269627102937,-0.0027021863913809807,-0.004512221642509543,-0.004898161796510488,-0.003434042748621953,-0.03424587602349809,0.0027973690841715548,-0.007308130032818999,-0.003021295804125813,-0.009102882065308439,0.04334396913795968,0.019945374607968643,-0.011387706003767888,-0.0014888784903631875,1
TCGA-CQ-6222,-0.019877175347367982,-0.0013975636021276495,0.047991202900335525,0.017522973875341824,-0.0021168143762387093,-0.020021110127235214,-0.009384943734091865,-0.010560112864015165,-0.03721808461350808,-0.005581650427567342,-0.04626321478069408,-0.0019587860786591084,0.004503262759841671,-0.013552350080246548,0.0042551961459642365,0.012655833657794498,-0.018087111748409115,0.0021149432196818454,-0.003402476773838918,-0.0017086510091356318,-0.0425665649871821,-0.05387311378972897,-0.0062643771428360934,3.550565011376672e-05,0.0016849687589677897,-0.0433095068423852,0.0015782784652851206,0.0264017172103839,-0.03652344019576211,0.038313162819787513,0.0004719298426868991,-0.0017197325721508823,-0.11715030784285062,-0.002646533490495643,-0.002688925360096392,-0.03707968046059272,0.018538972591243534,-0.007700729905213542,-0.004029849897570378,-0.016163174497953854,0.006255178387852353,0.002786571450884443,-0.003532132122805454,-0.001024200284445297,1
TCGA-CN-6989,-0.10600780388778756,-0.002543119165098045,0.1261495463968327,0.023516819175465425,-0.0026181060809726533,-0.05076101386159851,-0.030569363567573924,-0.019035587019540043,-0.03683670001142078,-0.025534130736742267,-0.06242339623484712,-0.021378333333543123,0.011254164391508248,-0.03335314115916668,0.00930569916042221,0.01504106679872698,-0.03502386144957316,0.05607085780556489,-0.00638846705383632,-0.006049470334881251,-0.0881276475932707,-0.0628346151903986,-0.004274905123157618,9.446130788929541e-05,0.0025253745839648066,-0.09578758747333173,0.0016041270153983483,0.02288554945189143,-0.010802026613945614,0.14809985475262058,0.0015177208865247574,-0.007036387343684783,-0.015481814668388938,-0.011287725414445489,-0.005215318928848693,-0.052935721204926726,0.0002833908230775254,-0.011545230851256725,-0.009476491976559413,-0.017540389895048674,0.001136035379664781,0.01872748742341639,-0.002493884443907091,-0.00478870737834453,1
TCGA-CR-6473,-0.018576630403005365,-0.0016743544762155478,0.1452348374285482,0.0246390053943851,-0.004362869768509495,-0.017324116856249478,-0.006207484262436779,-0.009782140801289184,-0.022750687653395423,-0.013759434128196626,-0.07401253904478958,-0.0014125840247159148,0.005615583151964381,-0.020021413664774706,0.0050990779269711305,0.01418621539775992,-0.03715608922055941,0.005087732808337637,-0.005632877317096223,-0.0055683813008477155,-0.08658313157445063,-0.07510558003673623,-0.003478086577042227,3.2512959109685874e-05,0.002247486677934382,-0.20102329482417242,0.003046293507579939,0.032247678830492905,-0.012712301166158724,0.08058717659756477,0.22903441210134007,-0.023124519619446494,-0.0001393105640167191,-0.02705736397185128,-0.02894903865737561,-0.06449103537312648,0.0,-0.01398609777113192,-0.019269823933179678,-0.033550928650768565,0.0015724069593116724,0.01949357394067328,-0.007068207029817965,-0.0028351293205392965,1
TCGA-CV-7423,-0.0647785321237836,-0.0021429996767708096,0.05111756361354193,0.05244053457380545,-0.0018968983579252777,-0.030072003827287117,-0.018669258561771332,-0.011274665803232374,-0.04510750503270622,-0.038954575776077076,-0.06066389456347651,-0.010413814732527884,0.013562382951327891,-0.033097974626332544,0.007260997407594881,0.022066651209648933,-0.02703722709093521,0.06448848489133555,-0.005314218057045877,-0.006612621102012044,-0.05114008498743644,-0.056289751554424505,-0.0034038706946225494,0.0009376414288260767,0.0033950912946038663,-0.05312529405982039,5.868134899157907e-05,0.011443652939651272,-0.0087649343519648,0.07045395044338033,0.003957076855366546,-0.007356824141135086,-0.004485451142334689,-0.007552811019270432,-0.04691463025015182,-0.059295628579832685,0.00010983720212026097,-0.008763790901870799,-0.005380243419239044,-0.013658600818764272,0.00158917996590084,0.00923775487337604,-0.02672776509202342,-0.001944507501525862,1
TCGA-CV-7415,-0.1025821737678203,-0.002033290390088835,0.09977223591222482,0.037260499299826215,-0.00279204423170048,-0.03049941351969767,-0.07329510603650001,-0.020604218157385317,-0.023547461820622003,-0.0059513414120844575,-0.06786745243697151,-0.006188341745636797,0.011750621914951586,-0.074761156740219,0.008193158386688696,0.018597742096269174,-0.02099736489689333,0.020718363129338373,-0.012501023128099139,-0.10933416855181724,-0.08904639907499849,-0.11682474587363695,-0.0036433133346435056,0.0010239918437665357,0.003840911071635483,-0.11384540130187053,0.00173815413812423,0.04381366765332348,-0.07563261280245734,0.1041277844072903,0.0006794966601244802,-0.004672072510717403,-0.013405448634022476,-0.007837292371741703,-0.0020563586300130494,-0.03613078185054366,0.004477642398399712,-0.010204131226460529,-0.01089702349218123,-0.01934436796739629,0.007912413252919023,0.014248943577416014,-0.0036043148235512653,-0.0042264060360608,0
TCGA-CN-6016,-0.06374574370076005,-0.0012358681609425212,0.15111083111527832,0.019700941380138504,-0.002013028480342702,-0.06370693270544976,-0.04489164985833938,-0.011603619633364958,-0.028608283510327372,-0.006395329927223509,-0.03964001298400129,-0.001437196531473725,0.006657055020266417,-0.058038589676877396,0.007584928769633684,0.011864998654801073,-0.029591719075682952,0.02094902113964414,-0.0078003777930672515,-0.0034594287402618744,-0.060123963488584696,-0.04933545587293728,-0.008267284523428755,0.00010394994244240456,0.00323300677186594,-0.05753606348681274,0.0003849137036885923,0.01953665641448712,-0.009986744100866354,0.06010601739716719,0.001965917048169554,-0.003956682949017592,-0.05699443200194669,-0.0034670838956315205,-0.0010144456765880708,-0.04273919932791736,7.083671765392314e-05,-0.008101605571972773,-0.005850043334251708,-0.009816237334197828,0.0032128925924264375,0.006671785642872179,-0.0019192961372242552,-0.001114729776494456,1
TCGA-CV-7180,-0.045169268106104214,-0.0021408618764666787,0.036896091440518676,0.03451013772010699,-0.0020128179792621896,-0.020941404857181618,-0.010789116967921775,-0.0125964660146593,-0.02230615738161964,-0.01586944524618408,-0.043090284426373866,-0.009036678616472619,0.00629211639322166,-0.0164411127301919,0.004801945289447325,0.019521979820498435,-0.027118423312771197,0.0026908768259490934,-0.0046524524683653505,-0.024118571987537835,-0.04662245084074392,-0.059938599574165204,-0.0064378747377477315,0.0004068778520722371,0.0041623242102251665,-0.0678826662236967,0.0014105019284286458,0.020360135272348756,-0.03077689981440798,0.047301240239971086,0.05174107093867715,-0.004445662487710783,-0.00039309193529984146,-0.005225709803644066,-0.005421928716310046,-0.03953682820951834,0.0007382988030473937,-0.012343492902314322,-0.006884647338717432,-0.023795770113583463,0.000834216359608812,0.02236633196949608,-0.007649931512310135,-0.0016524618057461317,0
TCGA-CV-7425,-0.02410400059946884,-0.0018785055713744375,0.09482839612553311,0.02387648886664513,-0.003114558476655659,-0.01104882531731825,-0.008469318928743906,-0.008143523895329553,-0.03169448608648683,-0.010906799991949141,-0.049641641274793286,-0.0012136193453624903,0.005631577048712095,-0.013697749996495819,0.005133265874829322,0.015318737337846658,-0.02676977115877909,0.005049590493727746,-0.0009488189772003722,-0.0014998268349123592,-0.04190113385728906,-0.06420534457438079,-0.006447022689122014,0.00022909496619635938,0.002384280445503979,-0.10528712910894183,0.0012953319179116354,0.013530802780375708,-0.0026569695195063233,0.056460564170067395,0.0001993354829721118,-0.008902571907927368,-6.512546089694172e-05,-0.005292687264467746,-0.014148627072223864,-0.03371079551526451,0.02285762428437326,-0.007567237053311789,-0.0079172915244184,-0.008823776708080624,0.003774568397768877,0.005034358725848745,-0.0019370593780119216,-0.001871669559049823,1
TCGA-CV-7446,-0.01931726450880463,-0.003661794476310486,0.4353973158392049,0.0149986706338047,-0.0010761590766090931,-0.0197350569516714,-0.03658541431767247,-0.012308211036469329,-0.05155390007519283,-0.02699075337656706,-0.048758445099572965,-0.024464265109570785,0.014380281525567017,-0.04119054638454858,0.004063318790981071,0.008795640163256747,-0.018850060177220452,0.012619819312551567,-0.009233268207884221,-0.01294590950136321,-0.06554296590725926,-0.031055454964249482,-0.0034550409591460577,6.399963143052487e-05,0.0014038210159730597,-0.044884116810171994,0.005411229155187332,0.00805761788845575,-0.012421150346250442,0.1054029435707032,0.0003684894062375032,-0.005924190684777518,-0.005031814401797913,-0.007539928994524093,-0.001104854916617351,-0.036526600235188784,0.0021194463128618693,-0.006981172617645301,-0.006440709192124511,-0.00873020095304236,0.041377010185947034,0.006869483485006128,-0.0025429376502882958,-0.006298849971366,1
TCGA-CQ-7072,-0.08345811007922334,-0.0026636032681889117,0.2425396115421987,0.01708462047162379,-0.0025187362761657115,-0.03763759645297001,-0.026176708299305514,-0.014105726397272061,-0.016190599023170077,-0.010213162614433443,-0.06390475232263942,-0.0018376795056720024,0.012565866771914758,-0.030786024223006192,0.007350152991593063,0.0149338248505442,-0.03573373901900757,0.038093593998835544,-0.010525251952922532,-0.016918716783681672,-0.05157866600549118,-0.05952583798628679,-0.006962198959368379,0.0005711282752615933,0.002479734353097558,-0.13344239964750151,8.28692079419212e-05,0.01117047849758054,-0.018148902918750102,0.07017782811230802,0.0018997919946302849,-0.005605184948631717,-0.003595823979797218,-0.009546895176342093,-0.01524849132430407,-0.036424959932141544,0.00021135273813350472,-0.014155267080122123,-0.014522750921183505,-0.014821636174348774,0.00040221931321834454,0.035129590135772604,-0.004994656521352583,-0.0036851506499614084,1
TCGA-BB-7870,-0.033063967291628214,-0.0035462346334242923,0.08321644537607198,0.04231940663208572,-0.0028133646674551155,-0.013329242945806263,-0.0027969783485253634,-0.019458713227468952,-0.033970195947372384,-0.010658401751828101,-0.042942432139932034,-0.006900916893983543,0.006714119487445073,-0.004528668448257567,0.0033627794903792183,0.014486477196912846,-0.02826269975527367,0.0012436217284673215,-0.002288927409829501,-0.001931593879053277,-0.0792805087384544,-0.06277753005946418,-0.010172414267992863,5.5618934784997904e-05,0.0042138406930758735,-0.035612982625893456,0.00392517296798662,0.04072166997466734,-0.03916770385735723,0.06464971364081969,0.00028494136141299115,-0.008001970764156176,-0.000972686259473878,-0.01579564630556283,-0.0100579767430803,-0.03892909110846799,0.001469726371228254,-0.024692677729735515,-0.005420223722040102,-0.029765831744676865,0.0035752180643171794,0.0049914425325876585,-0.02298511766573861,-0.0026394506387732116,1
TCGA-CQ-6224,-0.0960123860689928,-0.0016928930160429823,0.0990795453884844,0.022675434941669872,-0.0021136856654420406,-0.04774914798583422,-0.03975241792666685,-0.011273462449669943,-0.03956492021451488,-0.004767407267176255,-0.07267151495917486,-0.003402036774519807,0.017524170451490937,-0.030545993959056043,0.010408208207100395,0.02121563546960228,-0.036825620780437836,0.0509365804928697,-0.009027094682904982,-0.023468670245418512,-0.10278868701072726,-0.08614862999184345,-0.005871939844957317,0.0002655113651523041,0.005681944839440265,-0.10347455637345232,0.0017758180385673396,0.017922128346330123,-0.006805341801508694,0.07935372308943803,0.01992902106325517,-0.008444269486212375,-0.012602853444314213,-0.01208374726564289,-0.00436076073627533,-0.06002927600452418,8.951651393287908e-05,-0.01648493761007233,-0.009630792427546319,-0.020796906530771063,0.0017047841395930142,0.011159066210471783,-0.012747375325861014,-0.002587285149468259,1
TCGA-BA-4078,-0.01879794441948683,-0.00169110352322642,0.3098112876066828,0.028589350391342874,-0.0026466699696977634,-0.03096341489452128,-0.006966762342898528,-0.011495046858963912,-0.025458531777772152,-0.002740765094763391,-0.05023305042056062,-0.0007144612534057641,0.021876145075802714,-0.01734011536693818,0.008255944541808617,0.012242443345127883,-0.029596616799619946,0.008227413041389159,-0.01096411092346838,-0.03051105357076288,-0.056748550436149986,-0.08231058263342253,-0.008320101355870099,3.869391652477877e-05,0.0014432444336319743,-0.131337646571418,0.0009510907694352769,0.018033982784633314,-0.009810909479536018,0.08031154855574028,0.03079163877951932,-0.005927072963179543,-0.00011432228854143873,-0.007581295425946673,-0.0010331048029545667,-0.1453412046817054,0.00011225458752106703,-0.014394092315385272,-0.011609198113469013,-0.01828856963328178,0.0034983308874080806,0.03226539173284094,-0.0011656632506708237,-0.0022211855226329496,0
TCGA-T3-A92N,-0.16248173498629248,-0.0043620490122945705,0.1631908443527661,0.035175416461762636,-0.003374777696584251,-0.051479444120046736,-0.11045650505698486,-0.018481940780846286,-0.049013816757329645,-0.0162119924434351,-0.10044959119380624,-0.018504499116539085,0.009058941208756275,-0.014640642079570502,0.008909061132694357,0.01124906978977816,-0.053369474336373006,0.04975228557070587,-0.010346272139287873,-0.006525054606694596,-0.10592000630347594,-0.15719577746520225,-0.014845953484058495,0.0011403508198665384,0.0030893515124593707,-0.1247123441002556,0.0004348278973851967,0.04425671575785493,-0.030380248221701496,0.08724701573089814,0.0003394053577928455,-0.012347499272137867,-0.0034626398131852847,-0.013614129538543565,-0.010779313987524007,-0.03942227458928067,2.1126483320983903e-05,-0.011984981042792357,-0.012396739525174318,-0.016391932110351684,0.0025771469046905857,0.015266860191580467,-0.0028268557711162213,-0.004017608141869094,0
TCGA-CV-5978,-0.034685522829566634,-0.0027989030593379193,0.13390528263192406,0.03096765059527389,-0.0024491800717618695,-0.028656126252909572,-0.011408679460749574,-0.014813114999716916,-0.04015394355935137,-0.012968811875478372,-0.048862504846950414,-0.04716679166778002,0.014836429751790774,-0.047841331197212414,0.010352969202734076,0.015295676405047644,-0.029311050253950546,0.009703283011979461,-0.013408934659867124,-0.005483949461794542,-0.0951706387782649,-0.06550473025287193,-0.0056430099077963885,8.028338181356201e-05,0.002332577973497251,-0.09958462246880995,0.004111278215318321,0.014954037339594937,-0.0029234312316250705,0.08980851735195622,0.06289617540628098,-0.00632811277692144,-0.0024231201274773732,-0.007709684950189325,-0.001161111623955859,-0.04115862245829171,0.0003378332724678001,-0.009836898808193436,-0.00915650060792483,-0.017112750115530713,0.005205789673693202,0.017742392547151747,-0.001145922969091653,-0.003014023993849384,0
TCGA-UF-A7JD,-0.12069998318450238,-0.002628903765731789,0.054405539627960665,0.01647587373814219,-0.003342460241223477,-0.03075936648410787,-0.028593345871850966,-0.020442339210937254,-0.03631597799975463,-0.010017924627374756,-0.06193212929302654,-0.009166835389043329,0.009614136091294136,-0.039276381714241734,0.00717516719653411,0.019460405720906775,-0.029061759760575644,0.01957330322493369,-0.011951869892773203,-0.013149364833421114,-0.125179904892289,-0.0579771941247708,-0.007156867617931266,6.788435283849653e-05,0.0043377748185268366,-0.16904621624769076,0.0011073826563666005,0.02061898697707516,-0.03589856489934262,0.11976731040082522,0.000776900784632532,-0.008231545246667117,-0.020488046719811713,-0.009560009564931195,-0.006671978451569683,-0.061072536103856094,0.00015956208727381114,-0.014283507476483397,-0.012934176705396299,-0.016965764100770133,0.009712902194814936,0.015380821279738003,-0.005189912835713513,-0.003840307167724738,0
