,PIR,IFITM2,RPL31,RGCC,EIF3D,GPX3,THYN1,FSTL3,ACOT7,MSMB,PPDPF,AGPAT2,ICAM1,A2M,KLK7,POLE4,RPL36AL,S100A11,RPS21,CYBA,UPP1,MT-ND3,FASN,H2AZ1,PYGB,KLF5,CD59,PFDN2,CCL21,AREG,SERPINA1,MFSD1,class
TCGA-39-5024,0.0191592179769972,-0.0051368247625241635,-0.001853267305317902,-0.010650970172209524,0.07907710428753205,-5.21159381609457e-05,-0.001471175674641341,-0.010956657039904954,-0.004371497783492698,0.0164440135516738,-0.021834341999149465,0.016993606977825648,-0.0003197346591511424,0.009306707935352336,-0.0002550481995066127,0.02242767144914562,0.03993406586705801,-0.002225809993247153,0.04097963574776874,-0.09056218044200481,-0.053976289523969115,0.028579589103333112,-0.061158768324333306,-0.02659537356471682,-0.03847279099230057,-0.010729631790020315,-0.03614381800701305,0.002181313981482027,-0.002627204025501422,0.0017855318084432704,-0.01127648521191469,0.042398773686884765,1
TCGA-34-5236,0.01381268824968084,-0.011676673615564681,-0.0023740506022718725,-0.021915674660755915,0.12257821070517119,-0.00043318623624037433,-0.0016766354285018812,-0.05700873354012144,-0.0074188025347798215,0.0012427486948400476,-0.017386470154591657,0.02669627047385707,-0.0004696123273272736,0.021595649331329476,-0.018190086975738217,0.016051686120913504,0.048380028719844204,-0.0016914617007736867,0.04633905065303384,-0.11748666933792129,-0.2806039085480202,0.03097437393845611,-0.11030703133965529,-0.031627718711563904,-0.07101178097856714,-0.0053079846190180685,-0.021616672108432,0.0022021035090215545,-0.006579227592604619,0.0958770226185231,-0.02743016815148614,0.02466956388079986,0
TCGA-63-7023,0.033672142485746195,-0.0022180252814524813,-0.004394020583004355,-0.0074422889632758515,0.18481141143073257,-2.3139766485285327e-05,-0.0023295638029883926,-0.004586441960289941,-0.0021389703335434346,0.002352692623236394,-0.00433843511406865,0.018175839320475097,-0.00021126890351862827,0.011321311337604759,-0.0004339876174868745,0.006629722868669017,0.04117076391751959,-0.0018145491579787045,0.084330645118801,-0.032497520754769284,-0.01705621350178405,0.031319922922422874,-0.057505536543721744,-0.026118270770042813,-0.042818325697871314,-0.023214600013495866,-0.00900300634732178,0.003312226130244936,-0.003536608453302453,0.012083548088905344,-0.009533497857779212,0.029299560401170852,1
TCGA-39-5036,0.08902188998541213,-0.0036249814055976243,-0.004638622216943985,-0.012190024685514859,0.06645360717107293,-6.649314113984856e-05,-0.0025747415628617604,-0.01174280589073439,-0.004536531587817028,0.0002862150493250658,-0.034210316317506456,0.04872748010763453,-0.0002366488565876763,0.005191790441876272,-0.030430460351367816,0.026391086717554597,0.06294093970831902,-0.0019456183298873413,0.09430200483877713,-0.21162038890937754,-0.042590168658707205,0.00960995386138953,-0.02617554817861401,-0.04116148863608655,-0.08741605404516647,-0.00937403965309368,-0.022036698199276103,0.0025481014553223463,-0.0007395511081469188,0.0064145314565302635,-0.038019161046300515,0.026179958942027643,1
TCGA-85-8666,0.0531016423173002,-0.005136758757163488,-0.001750791546884359,-0.02162531677295597,0.07084336917306461,-0.00015472639438129292,-0.0017123980012235958,-0.02037068626910616,-0.00931996538816068,0.007841628450619195,-0.016226960720310456,0.028014601855671405,-0.0009175548690867352,0.022878828417928883,-0.21816352928083557,0.014093324978210482,0.030435986762386597,-0.0021062860625751796,0.03423509265664827,-0.13134348906412555,-0.19215525384432047,0.009488281309848273,-0.11809394384679159,-0.0337546465566848,-0.1067135848645531,-0.013332220082544878,-0.023129855923530854,0.0025641670059161187,-0.0025049411401573884,0.008262292591070863,-0.017873663810186437,0.03966837275765237,0
TCGA-LA-A7SW,0.016500791955025195,-0.006487270868594159,-0.0020398838392069233,-0.004882162988165874,0.13522239767047406,-0.0004536750902507962,-0.002500838610968616,-0.08639321528897852,-0.03024982323834284,0.0003162627117198451,-0.03317554749391561,0.03124878610278948,-0.00027962378339827393,0.006928414762316548,-0.007708814191899297,0.020825517140330586,0.04971231120079948,-0.0029712353078277837,0.09330506007955885,-0.16125168980955884,-0.6039680568164105,0.0044922591997232485,-0.04180821711437083,-0.04262634282726854,-0.06263449963789249,-0.010498896233745768,-0.03593875137663288,0.006382811144985697,-0.014786078331697507,0.13588106992510002,-0.008843606401343601,0.01463364482335175,0
TCGA-22-4604,0.020455405265121775,-0.004815501237420408,-0.00459525131948349,-0.022043493211933305,0.08001513972211165,-5.55345776949293e-05,-0.001793811729894807,-0.016831983845560877,-0.0034548199373628584,6.572618787335919e-05,-0.010047389671799897,0.01838152921514678,-0.0007665186586255092,0.018969775196575365,-0.005884187731424864,0.01171325919083768,0.02977538821408685,-0.0007363995955884713,0.04096979151232015,-0.0881968383102785,-0.03838345274569,0.016996047399783436,-0.0677322269836493,-0.017355075346703372,-0.0913373705794824,-0.006054954955956008,-0.012880352985656145,0.0012288591270459759,-0.020415872215853524,0.015339603858083532,-0.0145470424619751,0.03320532122836307,0
TCGA-85-8288,0.013917056147334291,-0.005486813472835404,-0.001185508144745521,-0.02002225285202028,0.07719343160215993,-2.8367890521305685e-05,-0.0028892348813055915,-0.0311906965954475,-0.004760167102417537,0.00043261748950388393,-0.011167169059531122,0.010370698790670955,-0.003497471882542961,0.020394532706094055,-5.1018458995358037e-05,0.013207668643657331,0.019918255278030796,-0.0005615674057808657,0.02202337229412774,-0.09710633341802845,-0.014868913719020585,0.02707064252515148,-0.14136889974105196,-0.03427953795590591,-0.054901915595015116,-0.0025522951279297944,-0.014213565541604233,0.0020874954468037394,-0.000609824007007848,0.0032182683229696894,-0.004233243475967339,0.026149782454811858,0
TCGA-39-5030,0.011171663766287886,-0.004211175013753426,-0.0009273660947021443,-0.020949600722832338,0.046594866328193124,-5.9428903036269284e-05,-0.001351476079597188,-0.013604092460675394,-0.003819724325197291,7.942221729552944e-05,-0.006947664812955629,0.008251334206013778,-0.002220132547626066,0.03762421663301233,-0.00030170120695439907,0.0055798433774950675,0.021165691680733068,-0.0005032758637201244,0.015151679150122407,-0.13582157911179726,-0.01472749771726484,0.004782358906065651,-0.025731554927699744,-0.016531054284558064,-0.02650638166796728,-0.0012544165140913393,-0.02773781880398287,0.0008629070366554187,-0.018608744373281357,0.004697939244889999,-0.022391824022792862,0.022055156799114555,0
TCGA-85-A4CL,0.049344770006163656,-0.005279731083054433,-0.003762653022624482,-0.006170612034209782,0.10365506697846305,-0.000308081200394011,-0.003267456140486808,-0.013972935327815858,-0.00273949946577307,0.001579518567310503,-0.01559727052692262,0.03194122434463856,-0.0001688250121328259,0.00447063101508088,-6.967084288043708e-05,0.006069641069359561,0.03880904667989967,-0.002731707475455492,0.07841727604950416,-0.2008907295996768,-0.02055639625831083,0.04569555168927398,-0.03525128024786222,-0.01614649875510574,-0.016690868711459275,-0.006534954950895535,-0.01853184176485798,0.003435174806875639,-0.0029206046572435194,0.010875361973971098,-0.007110594416023264,0.00909811570159234,1
TCGA-33-A4WN,0.06843388582299442,-0.001701698347571302,-0.0020405596004385196,-0.007261876057217206,0.07573377531640185,-6.827058176636073e-05,-0.0018562439252437248,-0.004574670379423756,-0.005916510917497387,0.00017214704126501597,-0.005915079333842887,0.01314111628613046,-0.0001562677944545007,0.010687879321874028,-0.004702737798959325,0.011414636823915041,0.017775868884927097,-0.0014943864533679006,0.03673604838747317,-0.0869045171409418,-0.024107764389022984,0.013887856056867704,-0.05284812695751671,-0.02306128413317016,-0.0278171981243753,-0.012318519862509954,-0.012828401654792591,0.00275296681320164,-0.0030784800916486147,0.004964850571283366,-0.0047910559984708076,0.03986247325428637,0
TCGA-52-7810,0.031396384977229894,-0.009619734416839847,-0.004620169463835158,-0.023319225488686552,0.17320146590425153,-0.00020822419705020587,-0.002944101742175875,-0.020898824096038156,-0.0027863966509198636,0.0022872369135024315,-0.063208740328052,0.01805555974103682,-0.0007892416644524983,0.003258422418331536,-0.006873954655028845,0.0205381478886738,0.054024525715202464,-0.002102231478293818,0.1949218088143573,-0.10057221222192447,-0.027521107002166884,0.010469818031618424,-0.12630766933478518,-0.023139413400168556,-0.02528579833557016,-0.006146220962656334,-0.03763945182975994,0.005161185922401831,-9.17456329417593e-05,0.013404646691914986,-0.016185755644369505,0.04399308222912426,1
TCGA-66-2793,0.011731447702098056,-0.000985130008076267,-0.0020552411902157544,-0.011098660530465777,0.06734373682046145,-3.294673934152438e-05,-0.004436386700461625,-0.004293666911027455,-0.001753464399788699,0.0031598239801174325,-0.025358703478654494,0.0066201208611118495,-0.00014228209148347626,0.010932287911759972,-0.002473226731315161,0.03219348225367231,0.04309960115210008,-0.0006759178908128387,0.07001659395891942,-0.04860640960743864,-0.007771974091852311,0.012275208984884595,-0.21728073111885352,-0.026984824411650246,-0.03731391459569007,-0.009674471036586795,-0.007899229200943228,0.0021218601127838666,-0.0015865820768489992,0.00640872088692479,-0.015457124401193569,0.019050644844841633,0
TCGA-77-A5GH,0.012047651431622371,-0.004944499285522703,-0.002044194100035484,-0.010315803195767288,0.08184348409419798,-3.535069298260351e-05,-0.002295701656836431,-0.017661777037145644,-0.005614565803010951,0.000516588657325628,-0.010301953992043695,0.004686584165681977,-0.00303974058778644,0.016282402367870725,-0.0,0.008050955163616189,0.026997238986127894,-0.0012307105870145592,0.029920365548606366,-0.09264823811946356,-0.020525225677877425,0.009555152885070512,-0.022522915013683878,-0.017006044363266543,-0.016345288095337918,-0.0025788370492044878,-0.024381690170993377,0.0019344647821196118,-0.005964187116603649,0.0016554500243723457,-0.027925754575861734,0.025670338045151647,1
TCGA-60-2707,0.01596444429563859,-0.01685551079015856,-0.0016885081519543053,-0.022159345984132474,0.0935998721556493,-8.32083315746989e-05,-0.0015160630227828982,-0.042558877088089614,-0.004277039102313389,0.004169568052328243,-0.042555751442392,0.02926393307359067,-0.0022234320477321273,0.044915709351544576,-0.015112443634700174,0.009575784190783995,0.03912224643766139,-0.0018802860548622251,0.0322352991750924,-0.17810909768727834,-0.08186378755930053,0.009318127045263948,-0.041581281909541926,-0.01785088340712096,-0.07405613498214914,-0.009473742041814583,-0.04816042073213629,0.001476759008381001,-0.01095768689731633,0.017610411947448452,-0.10448403329766522,0.03724897051527788,0
TCGA-85-A50M,0.0016699690300969114,-0.008635127736980362,-0.0009693187122991209,-0.01738675248255168,0.05498178521087632,-0.00012467410096861887,-0.0010918041572731685,-0.11846010300293364,-0.003350001169751459,0.0003392287646467877,-0.03157172404686474,0.012278281973410491,-0.0020725976307323234,0.02402490439187254,-0.00016619582709896669,0.008997982457605998,0.0319449347810286,-0.0008687388482425193,0.02379903861680171,-0.13677169657050264,-0.08592602509774748,0.010705116530683024,-0.07771731613455297,-0.021539963743085092,-0.07002814465809003,-0.01486072587681498,-0.0563217540386036,0.0015734551148368803,-0.015802956561436984,0.02184166873415432,-0.04352084211588347,0.02121683113770829,0
TCGA-52-7809,0.019980603664985067,-0.004738392832146001,-0.005038528015086023,-0.027747865427169553,0.12520972998930446,-0.00011644291331533208,-0.0023491818428173017,-0.02169433513983719,-0.003447330622972637,0.00027020766125714334,-0.015812998607262166,0.028263781420256623,-0.0008480148951507549,0.048712732527617535,-0.00035435119834632426,0.011724916482266203,0.03316927063086186,-0.001739034005656255,0.09432968127724259,-0.05801192124349042,-0.029791090850922106,0.01565180492081257,-0.06673990176854806,-0.019286077127333247,-0.020093651003721645,-0.011235740202862944,-0.023633887232543782,0.00284016019684353,-0.005976201353552966,0.018368260174185577,-0.12888292678016305,0.024597882824416627,0
TCGA-85-8353,0.018654780027308998,-0.006530853265314221,-0.0015651108761734849,-0.020020926102468303,0.07756308784432663,-6.869124050471284e-05,-0.0011783144844723535,-0.03407025933014061,-0.0046270360375337055,0.00048609839433910886,-0.021641102366934378,0.023934104201848903,-0.001416652053316724,0.04541219687321117,-0.0004889305733280293,0.008593997746804758,0.039253627558216,-0.001587751340633507,0.03637660273764977,-0.08982686895764909,-0.18643681946551216,0.00650499709623703,-0.07905695816801805,-0.016487449888215867,-0.07988821617387583,-0.006131180427709171,-0.01302871749106475,0.0025046199670969603,-0.009254724851955262,0.041505348542447924,-0.055863580610694706,0.019882687704493193,0
TCGA-34-5928,0.007924974805938097,-0.01398044928987139,-0.0022695015857074675,-0.03154647455953572,0.15079227986430205,-0.00011138395884285704,-0.0012672480828717257,-0.05913167963563186,-0.003748674694276753,3.078533004767891e-05,-0.025143667927891602,0.016770787026413828,-0.0017338696045543372,0.046490316110545535,-0.0027572456547283863,0.008004751446494379,0.02539587566045834,-0.0019569354104795674,0.05407639627597301,-0.0887798044814853,-0.08000142740624808,0.012553425399897214,-0.12883149290924878,-0.01465352998268491,-0.022606051480140776,-0.0019243485604543832,-0.01813869957949571,0.0022264800862195192,-0.009923038744746624,0.011022275666124976,-0.03232398307580205,0.026440933199762866,1
TCGA-77-A5G8,0.032439030608243075,-0.0035530261331244966,-0.0024190073028834943,-0.01602868663454453,0.0644392334475111,-3.5755329783193306e-05,-0.001298241403268869,-0.009776332329193789,-0.0021889597276940043,0.004797101924649979,-0.012380378533546415,0.011183951926231436,-0.0004078307809475519,0.008019891951045096,-0.000980506874866708,0.006267921385792522,0.03630346171335746,-0.0018562613353121957,0.055538894738339645,-0.062191098963918126,-0.08059191850716012,0.03187145480706177,-0.03594627305399875,-0.020884320990426627,-0.030764241896180843,-0.005374757685223487,-0.01260707054105438,0.0025535135062022315,-0.003273191915691556,0.0013147632077623846,-0.026376617680017485,0.02195310886758358,1
TCGA-85-6560,0.01284196346695162,-0.007584525125782988,-0.002545457155262215,-0.04920453480896178,0.10207023172855677,-7.094270949674392e-05,-0.0029562317376019536,-0.010984192901580241,-0.01220853147161198,1.0573236358228378e-05,-0.013770592426696647,0.01617666201969186,-0.0005967050355435228,0.048727665335028515,-0.0001433984690172034,0.00864390286667942,0.03575046276406464,-0.00022290148658364549,0.05278069981093453,-0.06928024643165209,-0.015215727440263794,0.011910590888956315,-0.20562903604928948,-0.024613295587378858,-0.026995055959179216,-0.0018908367177833236,-0.013839091182501703,0.0023622056599838896,-0.003075880945077129,0.003025694799980542,-0.016466278167910277,0.033312271649142036,1
TCGA-77-A5FZ,0.0029429680447230363,-0.022689625612192003,-0.0019716388824704482,-0.04966178777719644,0.04736637895856065,-0.00017408465206630934,-0.001680681791293939,-0.033421514429070855,-0.0012762044791750945,0.0011069686688629846,-0.012434078573280502,0.01854959943779649,-0.0023437991922933446,0.09618255243110806,-7.266933485250651e-05,0.008496102025720702,0.03191887463351765,-0.0004998120308256794,0.03126491365607829,-0.1513791448595069,-0.031470692969222946,0.015936770644356058,-0.023832087508964317,-0.011758810237896376,-0.014683474313403366,-0.0013840137017265865,-0.02347848037351623,0.0008172561954775975,-0.027554061728128864,0.014706026845811864,-0.20972268430562227,0.03477692600971624,1
TCGA-18-3410,0.016961746725176197,-0.0027029383783209195,-0.0023291732547964863,-0.010290695086321357,0.08065085953173172,-3.201967687376129e-05,-0.003695334000134153,-0.14336573917099696,-0.0032432764625750722,0.00019412953732142569,-0.014704637428856266,0.005211672090283142,-0.013022157778973328,0.01223735636400279,-3.293931622258639e-05,0.00802866165738062,0.024389148590117326,-0.0009273462026136909,0.042211209329525115,-0.11000459753452811,-0.04271441349861016,0.00801913354924319,-0.04953401096043344,-0.05513383776775895,-0.011536747224028015,-0.00178850960161724,-0.03468009834233297,0.0015619114627507514,-0.014910370853641653,0.0030878116634403476,-0.01675725588813325,0.01872341558678406,0
TCGA-90-A59Q,0.0034165296302341576,-0.021176693166814326,-0.002690466194718207,-0.010538371691364266,0.03989777381745174,-3.098709060901205e-05,-0.0011131089393446097,-0.046871612583327206,-0.0019074026306288897,0.0006283207178181621,-0.010598209957392015,0.022667587549850904,-0.00033390533946180394,0.006073165976106167,-0.0018114419148913638,0.006077958589338671,0.03356526046528904,-0.001206548629502683,0.04510562080339716,-0.13991976892643904,-0.025201250224718225,0.029021611187888596,-0.02822341242477514,-0.013229683093097242,-0.03382980000341426,-0.003833162121178382,-0.010491681653992807,0.0017792395833692656,-0.006467264355679062,0.0013370308099923932,-0.04092871096164582,0.01485106784165095,0
TCGA-66-2757,0.00780167601833404,-0.003619809414121867,-0.0025968332726806044,-0.028504988827161744,0.07899814580026354,-6.326820130860498e-05,-0.0021642085055196963,-0.012684119322104065,-0.0056593751539454765,0.0005231293105146715,-0.033155576714892464,0.026950286326013317,-0.0004949081997873957,0.025635902787750638,-0.00583167002644347,0.02066088980754712,0.02167755750272342,-0.0003350806534299748,0.10937602152207376,-0.11083474649859244,-0.0108048168827934,0.008134919654268817,-0.10964933229047166,-0.029939555595791322,-0.02241997798519705,-0.004134365682552143,-0.0220806849635468,0.0015883912924774695,-0.010371727781555764,0.0018890724100582255,-0.017585666073558878,0.022932749971487726,1
TCGA-46-3768,0.06426689934135589,-0.006685074790531656,-0.005646696749066007,-0.013523608249336447,0.1292549719433053,-0.00013512018339738972,-0.0015114028858594609,-0.010063256007850277,-0.0044326697442195855,4.716155194205123e-05,-0.026434931966999066,0.038369665777744415,-0.00027031473240161306,0.021504636249438425,-0.0005970967616734168,0.022691385759071533,0.025664111842100018,-0.0016214965662586425,0.040324141152534194,-0.11065681157534807,-0.021062453365908534,0.007946199998829843,-0.06323698238554278,-0.04655039840232559,-0.033617786186545234,-0.009450197389945033,-0.013786357367902713,0.002223312931633419,-0.0030078487379647328,0.006824870133314224,-0.04776335384591449,0.041004277279238104,0
TCGA-56-8626,0.007309596881080841,-0.008701736575238803,-0.0012131677510181004,-0.0424511542922981,0.15033348156975138,-0.00033834984521453724,-0.0016489610348892347,-0.04894582020367237,-0.004147016063359186,0.0029074678760604607,-0.026601630317902216,0.029913804601169536,-0.0010993309501712762,0.04596499399490249,-0.020887495077435744,0.012910386439800381,0.03137237762555105,-0.0006819952659686781,0.03196680635448781,-0.07650357884408013,-0.05458504549131055,0.017523042916137276,-0.14698714735751517,-0.01218621783068854,-0.04307998814768028,-0.0050704925062878626,-0.04426063357810347,0.0012590242127748861,-0.0069658824528509465,0.02364080852173815,-0.19299325843377835,0.0374794351069164,0
TCGA-63-7022,0.004169259841785438,-0.007489477406410806,-0.0010581425823661093,-0.021171067765971066,0.04090404630982968,-7.78441868118828e-05,-0.001112476979313041,-0.020788198771757693,-0.0025311826438587904,0.00014165677827849692,-0.00835413097656474,0.008223516322923926,-0.0006071292609322536,0.044545663507197054,-0.000682201019115976,0.006967316326644674,0.029849024500244695,-0.00048586690550024163,0.018693180450770924,-0.12074342874748889,-0.016738273581363358,0.01269792083650857,-0.04638924333962581,-0.00962189594511403,-0.019961581284958188,-0.0018385250531145828,-0.013290430354721109,0.0006272810597062389,-0.023614076632441854,0.010510045839743099,-0.025442317060561746,0.022761971996518915,1
TCGA-43-7658,0.0018645273248512843,-0.0034744090338918016,-0.002128184356446832,-0.012783432197395,0.05871488655103863,-5.0925563433268484e-05,-0.0030432967347569038,-0.016493361586609037,-0.011169003562401148,0.002769425669281172,-0.03739073963514685,0.04311387929379568,-0.0004089468403986632,0.02407613819696545,-0.00011169382595958679,0.021832213599387928,0.024283100813964696,-0.0003395563883350255,0.08710604060251372,-0.10112509455043843,-0.005600423654992042,0.012027313300890342,-0.09848999861888112,-0.043784976874627395,-0.026726670256992973,-0.004136712696899899,-0.012753506782972086,0.00445538322511284,-0.003196623117625258,0.0013771799715889235,-0.02386792606645131,0.033152393383277974,1
TCGA-77-8130,0.0021353465190791683,-0.005122671327327968,-0.0017692795680537357,-0.015428995837050303,0.10424467388407438,-0.00024966609928166617,-0.0007487726149577124,-0.11576805948624924,-0.002528122068706715,2.3285708909865755e-05,-0.03264622291700556,0.01726368225817577,-0.0017171012759573856,0.014049619092846485,-0.06813746700048498,0.015136631288633675,0.03277519929473135,-0.0013281218375994592,0.04687120226330472,-0.04514392440774882,-0.044809623356023016,0.007119057607132812,-0.03597279172868596,-0.014625941003954571,-0.06442495346328872,-0.0105265727146258,-0.03984457483376765,0.002057774178205261,-0.005709773683433844,0.03489269540614394,-0.04470351679178713,0.03429362624443383,1
TCGA-85-7698,0.0706735589059062,-0.006808094638824233,-0.0026456253748769615,-0.028488141611152658,0.08330507669163292,-3.884679029845861e-05,-0.0018819178698355787,-0.016759977567280003,-0.004457446958564425,0.030784272724043084,-0.01593786544255516,0.02402595674747273,-0.0003821136203837588,0.019645966252646797,-0.007735712428707567,0.014700014670804416,0.05240105055080314,-0.0011924668162093396,0.03966847038372768,-0.07121698552403773,-0.033349130579551585,0.01735826929833267,-0.06815000086771707,-0.05295434967178832,-0.0591494051383876,-0.012816476379919613,-0.023178761156995735,0.002209871253095871,-0.026220990350558877,0.0046089063235158064,-0.006182203255561813,0.02729620338711364,1
TCGA-21-1079,0.002258025299370432,-0.007953655390690016,-0.0013756414081007437,-0.025721242970017374,0.12246328702138574,-1.5541390125547907e-05,-0.0017511976192768775,-0.08042708897944832,-0.005336259084208119,5.724300986501317e-05,-0.032778680285835714,0.02538833157258659,-0.0006104446921010588,0.017051034073157775,-0.04472696140590368,0.030002017827258056,0.09616244194639065,-0.0014604609455182596,0.03207330113028783,-0.05303451278234326,-0.17706289628029834,0.007191955820852281,-0.015554549589330622,-0.019777082623653585,-0.0192758095424754,-0.006377244392263576,-0.059092333324856125,0.0015841482748049766,-0.0007487480883229468,0.19634559482683728,-0.017685520778103366,0.03471419318613517,1
TCGA-33-AAS8,0.05179032685074348,-0.004390007109165442,-0.0030716641760992307,-0.018407924076397984,0.07888601901112247,-0.0002661972031764339,-0.001761972765138874,-0.013800285475111812,-0.004615197068534592,1.9941615550053987e-05,-0.01917336703613145,0.040124407505949124,-0.0002225489810003209,0.005441025568907191,-0.0002704375185985573,0.01711786029317185,0.04170557314576079,-0.0011826801661260454,0.06138691630318334,-0.058689908332471036,-0.04529785307902197,0.017201646446957347,-0.08220507803664166,-0.03440373473688436,-0.04110332472911405,-0.007644754062875007,-0.030187663596248852,0.0035331318576042187,-0.0029590526389280205,0.0283114193457095,-0.0892858644200931,0.0261864797286973,1
