,ACTB,ANO1,ARF1,BCAP31,BSG,CALM3,CFL1,CHCHD2,CHD3,CHMP4B,CHPF,CLIC1,CSRP1,DDIT4,DHCR7,EHD2,EIF1,FABP4,FMOD,FOSL1,FSCN1,FST,GRHL3,IL12RB2,KIAA1217,KRT18,LMAN2,LYZ,MBNL1,MORF4L2,MYL2,OSR2,PLS3,PPIB,PSMB5,RALB,RPL22L1,SDF2L1,SFRP1,SLC25A39,SLC25A5,TBC1D2,TMEM14C,TPM2,VDAC1,VDAC2,YWHAB,ZNF385A,class
GSM1607870,-0.003776612,-0.007134672,0.006029883,-0.034317379,7.01E-06,-0.000346739,0.006755152,-0.001585103,0.010385255,0.009182007,0.005824959,0.000913102,-0.008623509,-0.022707086,-0.000486011,-0.004825717,0.003935226,0.000400071,0.01299511,-0.007452089,0.012112293,0.002643802,0.019003126,0.004010279,0.006954423,-0.001491278,-0.001991217,0.000154504,0.021551783,-0.027868227,0.020179531,0.003278276,0.002118853,-0.010758347,-0.024864088,-0.016330726,-0.011833741,0.033648937,0.010148718,-0.020365488,0.000988393,-0.005728646,-0.016052333,-0.017010478,-0.004115831,0.002912399,-0.013643129,-0.020948798,1
GSM1607873,-0.003845626,-0.00824777,0.005730473,-0.032936294,6.47E-06,-0.000335634,0.0065209,-0.001629003,0.01072457,0.008858254,0.006008677,0.000940839,-0.008224703,-0.023862425,-0.000516884,-0.004694695,0.004001053,0.000427765,0.013158166,-0.007912651,0.012670544,0.003016811,0.019292051,0.003723675,0.00682172,-0.001482161,-0.001993427,0.000140845,0.021217364,-0.028195199,0.022144304,0.003294488,0.002436138,-0.010901529,-0.024165772,-0.016953752,-0.011302572,0.033709085,0.012635594,-0.020038079,0.001020745,-0.006172505,-0.01686924,-0.014083606,-0.00415213,0.002944379,-0.013630115,-0.020706829,1
GSM1607874,-0.003710098,-0.008573686,0.005739587,-0.032973363,6.68E-06,-0.000335495,0.006649004,-0.001586386,0.010875587,0.008630469,0.005905547,0.000899346,-0.008013666,-0.024011697,-0.000514546,-0.004922554,0.00368108,0.000602683,0.012773328,-0.007834397,0.012952394,0.003051823,0.018212932,0.003738695,0.006726158,-0.001462447,-0.002010789,0.000129523,0.021040232,-0.027834586,0.020463472,0.003250491,0.002348495,-0.011105144,-0.024614146,-0.016980413,-0.011251049,0.035156653,0.014715767,-0.01999858,0.001005644,-0.005832279,-0.016196608,-0.015284126,-0.004138134,0.002924206,-0.01393036,-0.020856507,1
GSM1607875,-0.004041172,-0.011450864,0.005864928,-0.033903239,6.81E-06,-0.000342064,0.006783941,-0.001794801,0.010306362,0.008642609,0.006327373,0.000958674,-0.008118005,-0.02565272,-0.000574545,-0.004996142,0.003819366,0.000425413,0.012083086,-0.008286569,0.013498917,0.003394275,0.017998526,0.003891111,0.006747182,-0.00145491,-0.001938454,0.000132961,0.021364919,-0.028043279,0.020732306,0.003252462,0.002456224,-0.010959315,-0.023987996,-0.017151464,-0.012062414,0.035487781,0.011251418,-0.021195852,0.001030042,-0.005657124,-0.015299627,-0.015246909,-0.004124278,0.002943655,-0.013354548,-0.021584874,1
GSM1607876,-0.00386554,-0.007236616,0.006225394,-0.033192591,7.03E-06,-0.000346268,0.006714415,-0.0015715,0.010594046,0.009068997,0.005916186,0.000939725,-0.007884183,-0.022613848,-0.0005471,-0.004765472,0.004084125,0.000392464,0.011992736,-0.007821695,0.011648278,0.002684096,0.019750883,0.003733464,0.007427543,-0.001487732,-0.002098286,0.000122297,0.021197424,-0.028225703,0.020712487,0.003240418,0.002289084,-0.010830051,-0.02373093,-0.017157094,-0.012713521,0.033805438,0.010519329,-0.020159392,0.001029514,-0.005829453,-0.016544577,-0.013823648,-0.004113869,0.002986471,-0.013705775,-0.020517087,1
GSM1607878,-0.00372324,-0.008248998,0.00581749,-0.033155646,7.16E-06,-0.00035015,0.006555725,-0.001616444,0.01082756,0.009078759,0.006134093,0.000889871,-0.00832311,-0.022893436,-0.000479884,-0.004879615,0.0039013,0.000515072,0.014259548,-0.007226578,0.012349447,0.002342221,0.015708552,0.003858868,0.007101178,-0.001480315,-0.002050695,0.00019076,0.02053704,-0.026648473,0.029510368,0.003285475,0.0020048,-0.010689479,-0.023610278,-0.016458934,-0.011371303,0.03547237,0.014217969,-0.019784848,0.000962681,-0.005491775,-0.016215674,-0.019881652,-0.003930911,0.002887262,-0.013696989,-0.019556097,1
GSM1607879,-0.00378006,-0.007584393,0.005719171,-0.033497748,7.15E-06,-0.000366698,0.006612846,-0.001625334,0.010625509,0.008844963,0.005841869,0.000870756,-0.008258464,-0.025276955,-0.000484883,-0.00496327,0.003980679,0.000436492,0.012676763,-0.007560894,0.013069298,0.002890362,0.016492703,0.00403715,0.007343497,-0.001477157,-0.002042712,0.000174459,0.020657039,-0.02788307,0.02067064,0.003257058,0.00216957,-0.010700723,-0.022301827,-0.015410988,-0.011244012,0.032452523,0.010310405,-0.020093006,0.001029203,-0.005802215,-0.017098196,-0.016708103,-0.004062196,0.002937073,-0.013638313,-0.02001254,1
GSM1607880,-0.003896049,-0.008779819,0.005742412,-0.032600442,6.73E-06,-0.000357698,0.006620886,-0.001620283,0.010494553,0.008735531,0.005849407,0.000905763,-0.00931362,-0.024689268,-0.000464126,-0.004654217,0.00400075,0.000419542,0.012539537,-0.007472633,0.012478561,0.002737691,0.018116286,0.003767403,0.007007242,-0.001451144,-0.002015107,0.000155061,0.021170124,-0.027071024,0.020792729,0.003251699,0.002224166,-0.010694718,-0.023019179,-0.016463488,-0.011928907,0.034528373,0.016639704,-0.020246191,0.000999851,-0.005566872,-0.016359739,-0.017080786,-0.004111742,0.002930744,-0.014053235,-0.019607746,1
GSM1607881,-0.00391957,-0.009176013,0.005671478,-0.035878475,7.21E-06,-0.000338642,0.00683973,-0.001590611,0.010547074,0.009212186,0.006479514,0.000919817,-0.00792808,-0.024116693,-0.000523517,-0.005173516,0.003702088,0.000474345,0.013567533,-0.008167136,0.013272291,0.003071018,0.017196577,0.003879087,0.006843716,-0.001442614,-0.001973152,0.000146054,0.02072182,-0.028709311,0.02471123,0.003368126,0.002434134,-0.011152449,-0.024629802,-0.016613075,-0.011381843,0.034629453,0.013259584,-0.020997384,0.00101045,-0.00588438,-0.015836996,-0.017394664,-0.004065957,0.00295393,-0.013753869,-0.021609323,1
GSM1607882,-0.003995142,-0.00941459,0.005707653,-0.034220987,6.90E-06,-0.000334953,0.006525953,-0.001618556,0.010433564,0.008980989,0.006036899,0.000918982,-0.008620107,-0.023153732,-0.000542291,-0.004943003,0.003950301,0.000603348,0.013262451,-0.008255031,0.012370067,0.002667076,0.018869471,0.003832476,0.0065643,-0.00145794,-0.002090647,0.000149118,0.021203567,-0.029394147,0.020428117,0.003243127,0.002351842,-0.010974608,-0.024173061,-0.017756165,-0.011861454,0.033649804,0.012323884,-0.019425232,0.001014902,-0.006162357,-0.016022517,-0.01431248,-0.004154065,0.002918519,-0.01360409,-0.021775583,1
GSM1607884,-0.003915778,-0.011137632,0.005715553,-0.033867206,6.91E-06,-0.000362452,0.006853223,-0.001653632,0.010596996,0.008600283,0.006357075,0.000950419,-0.008117318,-0.021603176,-0.000469831,-0.00526079,0.003917301,0.000671514,0.01333493,-0.007823354,0.013216181,0.003181347,0.01773523,0.003796985,0.00726369,-0.001494703,-0.0020198,0.00013876,0.02113378,-0.026284046,0.020729856,0.003272108,0.002346407,-0.010837894,-0.025543355,-0.018472648,-0.011371562,0.035376609,0.01128394,-0.02079218,0.001001547,-0.005936132,-0.016387529,-0.014954683,-0.003941746,0.002966512,-0.014173189,-0.020890408,1
GSM1607886,-0.003846025,-0.010528222,0.005982131,-0.035839656,7.23E-06,-0.000331549,0.006476353,-0.001686,0.010617949,0.008570205,0.006560106,0.00096809,-0.008606474,-0.026194718,-0.000616462,-0.004747525,0.003960044,0.000423754,0.012966021,-0.007641823,0.013840058,0.003162908,0.019529037,0.003771376,0.006625482,-0.001480368,-0.001989817,0.000107279,0.020775403,-0.02903094,0.021172793,0.0033007,0.002424925,-0.010750043,-0.025514574,-0.017144362,-0.01129257,0.03712121,0.010152171,-0.020625628,0.001035447,-0.005710159,-0.016032734,-0.016473001,-0.004151043,0.002960011,-0.013656114,-0.021896538,1
GSM1607887,-0.003460122,-0.007932781,0.00576603,-0.034374335,6.33E-06,-0.000356555,0.006564265,-0.001635513,0.010397242,0.009100668,0.00565726,0.000920292,-0.007911903,-0.023484562,-0.000500394,-0.004866586,0.003775966,0.000396798,0.012673234,-0.00733949,0.011845541,0.002448259,0.017530649,0.004041993,0.006668915,-0.001452613,-0.002152159,0.000140757,0.020529299,-0.026083435,0.021635226,0.003245805,0.00188029,-0.01086712,-0.023363654,-0.016486601,-0.011671763,0.035517949,0.010692828,-0.020767271,0.001017418,-0.005716569,-0.016664958,-0.015267969,-0.003993591,0.002902506,-0.013660812,-0.01927945,1
GSM1607888,-0.003902351,-0.010192089,0.006222563,-0.034817838,6.54E-06,-0.000346247,0.006646747,-0.001576704,0.010427063,0.009049397,0.006363353,0.00089144,-0.008277399,-0.024416002,-0.00055405,-0.00512064,0.003928434,0.000407131,0.013203613,-0.007664628,0.0129848,0.002372928,0.016613724,0.003835601,0.007368654,-0.001453435,-0.002113736,0.000134696,0.020542839,-0.025901217,0.020533007,0.003330993,0.002277577,-0.011148901,-0.023742065,-0.017229594,-0.011459771,0.036204317,0.012474608,-0.021412917,0.00100576,-0.006127946,-0.015327756,-0.015551878,-0.004010685,0.002903271,-0.013831155,-0.019892509,1
GSM1607889,-0.003933156,-0.007673887,0.005720671,-0.033527116,6.43E-06,-0.000345091,0.00681554,-0.001602237,0.010632252,0.009088386,0.006361271,0.000943376,-0.008521684,-0.023643808,-0.000455778,-0.005046714,0.003869859,0.000426975,0.013117876,-0.007920491,0.012651933,0.00250471,0.018972211,0.003671422,0.007316279,-0.001480619,-0.002104082,0.000177557,0.020783864,-0.028332942,0.020928155,0.003277705,0.00238884,-0.011100209,-0.024203926,-0.017897313,-0.012562001,0.033208136,0.013241354,-0.019795845,0.000994726,-0.006220903,-0.016016223,-0.016746875,-0.00414077,0.002904072,-0.01373847,-0.020875625,1
GSM1607893,-0.003848394,-0.007079599,0.005751137,-0.033849352,7.24E-06,-0.000350814,0.006660653,-0.001584321,0.010797188,0.008847821,0.006018698,0.00092226,-0.008558951,-0.023681694,-0.000494737,-0.00478878,0.003879991,0.00038681,0.013123166,-0.007965195,0.012691551,0.002626153,0.017792047,0.003915983,0.00679544,-0.001467577,-0.002039423,0.000129354,0.021110397,-0.026968122,0.020587403,0.003242996,0.002091661,-0.010634142,-0.0239651,-0.015676126,-0.011479182,0.036536659,0.0105371,-0.020545999,0.000996487,-0.005884193,-0.016088424,-0.014733363,-0.003951697,0.002891766,-0.013550286,-0.020585627,1
GSM1607894,-0.003983921,-0.010634755,0.005613266,-0.033851067,7.08E-06,-0.000339936,0.006765313,-0.001593049,0.010515785,0.009052968,0.006607928,0.000913676,-0.009032498,-0.026718224,-0.000571275,-0.005202455,0.004003535,0.000671013,0.014704653,-0.009364064,0.012821367,0.002821548,0.018572403,0.003680007,0.007321094,-0.001465434,-0.002041985,0.000143965,0.021335201,-0.028900739,0.020805728,0.003221771,0.00233826,-0.011388538,-0.022851956,-0.016806337,-0.011592053,0.036010385,0.012043726,-0.020003076,0.000985587,-0.005844762,-0.016182342,-0.016604483,-0.003968552,0.002971558,-0.013410766,-0.020671796,1
GSM1607895,-0.004048677,-0.011361683,0.005702871,-0.034643448,6.73E-06,-0.000378333,0.006893061,-0.001651611,0.010637909,0.009320292,0.006869921,0.000947334,-0.008124529,-0.025816873,-0.000475133,-0.005266545,0.003936709,0.000588436,0.012102562,-0.008308862,0.013687172,0.002700827,0.016234425,0.003630908,0.006710924,-0.001462534,-0.002029777,0.000146003,0.02095773,-0.027919317,0.020577263,0.003249319,0.002431273,-0.010861367,-0.024476263,-0.017819489,-0.011363312,0.034347512,0.010875985,-0.021619588,0.001035561,-0.005634846,-0.01682472,-0.014535073,-0.00405917,0.002841704,-0.014136791,-0.019797007,1
GSM1607896,-0.003913901,-0.008622551,0.005690519,-0.03557639,7.36E-06,-0.000359569,0.007081818,-0.001679949,0.010604803,0.008259669,0.006791088,0.000965147,-0.008436173,-0.026457574,-0.000437561,-0.005697508,0.003763892,0.000587776,0.012775956,-0.008086945,0.013646943,0.003208297,0.015587028,0.004195158,0.007155313,-0.001449495,-0.002045229,0.000127117,0.020713963,-0.027778265,0.020787239,0.003244922,0.002282693,-0.011643506,-0.02434689,-0.017249337,-0.011517997,0.03534315,0.012004564,-0.020991428,0.000973567,-0.006084551,-0.015766855,-0.017197803,-0.003953906,0.002933825,-0.013855877,-0.020205985,1
GSM1607899,-0.003673374,-0.0074384,0.005561627,-0.033490506,6.84E-06,-0.000332467,0.006554581,-0.001605363,0.010338877,0.009117961,0.005738472,0.000933114,-0.008722257,-0.021419851,-0.000472048,-0.004627347,0.003799561,0.000403806,0.012776511,-0.007478597,0.011629029,0.002177899,0.019251752,0.00366805,0.007208622,-0.001447912,-0.002104513,0.000142633,0.020634119,-0.027441578,0.020876015,0.00323425,0.00229749,-0.010604949,-0.024762946,-0.017426856,-0.011179678,0.033941902,0.013579696,-0.020279552,0.000998901,-0.006442324,-0.016014456,-0.013548328,-0.004145661,0.002919418,-0.013888228,-0.021140189,1
GSM1607904,-0.003877397,-0.008191995,0.005747461,-0.0329026,6.49E-06,-0.000338872,0.006761694,-0.001574666,0.010663726,0.008988994,0.006912379,0.000909466,-0.008848084,-0.025619779,-0.000464972,-0.005376961,0.003888671,0.000422299,0.014221946,-0.008337304,0.012693044,0.002322721,0.019189734,0.003724327,0.007348894,-0.001448926,-0.002042642,0.000132184,0.020597641,-0.027899666,0.021624473,0.00327942,0.002366643,-0.010861843,-0.023770536,-0.017241825,-0.01172825,0.032455703,0.01401288,-0.01984424,0.000979632,-0.005837404,-0.01622968,-0.017823488,-0.004047067,0.00287516,-0.013689934,-0.021003215,1
GSM1607914,-0.003858618,-0.007970484,0.005603896,-0.035208321,7.04E-06,-0.000357523,0.006695211,-0.001626505,0.010640828,0.009602421,0.007097279,0.00091656,-0.008685336,-0.027940003,-0.000456091,-0.005779929,0.003962916,0.000741484,0.013298737,-0.007444463,0.0130889,0.002433925,0.015397939,0.003693095,0.007171191,-0.001464773,-0.002099527,0.000129867,0.020772895,-0.026607542,0.020778694,0.00331366,0.002128952,-0.011095152,-0.023852206,-0.016395766,-0.01139794,0.035916739,0.011606569,-0.021569376,0.000994422,-0.006001146,-0.015813893,-0.01756082,-0.00394939,0.002933511,-0.013349924,-0.020193922,1
GSM1607919,-0.003948125,-0.008878408,0.005734581,-0.03446658,6.86E-06,-0.000354347,0.006777547,-0.001644777,0.010692198,0.008681992,0.006325675,0.000918342,-0.008232581,-0.024942009,-0.000579522,-0.005064887,0.003932041,0.000411612,0.012784584,-0.007618054,0.013244748,0.003129276,0.017030251,0.003736993,0.007188287,-0.001456383,-0.002045015,0.000158121,0.021436189,-0.02779793,0.020944449,0.003253788,0.002302446,-0.01095727,-0.023775028,-0.018312943,-0.01148623,0.034093892,0.011043523,-0.020523771,0.001017215,-0.006024818,-0.015768884,-0.01635034,-0.004115498,0.002911019,-0.013399479,-0.019776998,1
GSM1607920,-0.003980954,-0.008539172,0.006148253,-0.036139401,7.29E-06,-0.000368967,0.00725057,-0.001643288,0.010838164,0.008724071,0.00690614,0.000971263,-0.008428979,-0.025818409,-0.000460166,-0.005665038,0.003834675,0.000486279,0.012115277,-0.00872781,0.013646851,0.002986519,0.017004672,0.004330164,0.007179445,-0.001484605,-0.002087853,0.000145885,0.020551684,-0.027548924,0.020787728,0.003254895,0.002263085,-0.011573989,-0.024707209,-0.017057156,-0.01133979,0.036094907,0.014961569,-0.021561369,0.000989395,-0.00616983,-0.015439996,-0.016014666,-0.004132764,0.002934118,-0.01402296,-0.020930004,1
GSM1607922,-0.003820401,-0.010250565,0.005692747,-0.034198224,6.39E-06,-0.000344547,0.00670225,-0.00157946,0.010573264,0.009195718,0.006199897,0.000886223,-0.007829929,-0.024989802,-0.000478395,-0.00506859,0.004109098,0.000710255,0.012474375,-0.008065636,0.012831616,0.002572773,0.018439899,0.004113975,0.007392016,-0.0014548,-0.001978208,0.000132057,0.020920606,-0.027815921,0.020916398,0.003266086,0.002388256,-0.011487096,-0.023040318,-0.017684793,-0.012409068,0.034879839,0.013011326,-0.02075736,0.001022119,-0.005890206,-0.01611349,-0.014159023,-0.003979672,0.002973983,-0.013923139,-0.019915428,1
GSM1607923,-0.003790366,-0.009917368,0.005866947,-0.035041381,7.30E-06,-0.000341652,0.007093782,-0.001573698,0.010504206,0.008736677,0.006521313,0.000909394,-0.008373222,-0.026388642,-0.000563338,-0.005176213,0.003933878,0.000437703,0.012665926,-0.009040721,0.013692877,0.002971911,0.019705873,0.004073828,0.007242069,-0.001458175,-0.002026023,0.000130301,0.020675403,-0.026359651,0.022508864,0.003315727,0.002208616,-0.011003979,-0.023527411,-0.016890575,-0.011127002,0.03552728,0.010344963,-0.02114836,0.000998696,-0.006460858,-0.015136697,-0.015091798,-0.004008977,0.002970714,-0.013530841,-0.022183701,1
GSM1607925,-0.003880823,-0.009336672,0.005723912,-0.034366788,6.24E-06,-0.000333202,0.006503658,-0.001641501,0.010675148,0.009070098,0.006329547,0.000881545,-0.008272205,-0.027379975,-0.000472428,-0.004945332,0.004115444,0.000541061,0.01264539,-0.008429833,0.013491266,0.002805312,0.018280175,0.004054573,0.007141081,-0.001481268,-0.002013631,0.00014374,0.021162667,-0.028535594,0.021607219,0.003307727,0.002511361,-0.010998055,-0.023435304,-0.018348035,-0.012318358,0.033745273,0.010222947,-0.020263388,0.001014045,-0.005846095,-0.014873907,-0.01422615,-0.003950093,0.002932718,-0.01341307,-0.023046492,1
