,ANXA10,ANXA2,ANXA5,APLP2,CAPG,CCNB1,CYP27A1,CYP2C9,DYNLL1,G6PC,GDI2,IRAK1,ITGA5,NT5DC2,PLOD2,PSMB5,SLC2A2,TAGLN2,TFDP1,TMEM106C,YBX1,class
TCGA-CC-A7IF,0.004462310312522847,0.06107400002378228,0.0031734467195212016,-0.02090041321879698,0.0016172689151976044,-0.017007802132252354,0.03743473667623636,0.035265730694239036,-0.007932995432674438,0.008328878719820475,-0.02758496939276945,-0.004983979113291561,0.005749468712779628,-0.0004883703386791123,-0.011165075775876901,-0.012777251919443115,0.05275911419700673,-0.01651768926821856,-0.009575371669028707,-0.05082722185946923,-0.10009688975392374,0
TCGA-2Y-A9H5,0.009729339467604814,0.08586988189125112,0.0127667125310075,-0.022853306448344102,0.013082483907882678,-0.014378222051942868,0.08766976596872383,0.0253808317845559,-0.014454800381243851,0.010048702654474764,-0.0483973634840159,-0.007148563611869205,0.01609458608895093,-0.00046953731737847757,-0.013044558526066579,-0.015306222889809904,0.08709199748789116,-0.040159251813917454,-0.0037484761457904072,-0.0390433923259911,-0.07807424948237217,0
TCGA-DD-A3A7,0.002167637542155993,0.0549351905103626,0.006701902113760293,-0.009086305783365452,0.0035229899780645276,-0.01600707853728784,0.03393205923180762,0.0005340510000334847,-0.012031716503647264,0.0017472947853286493,-0.019149224380172677,-0.003594538864661606,0.009465771548433814,-0.000240402224887421,-0.005581536826207541,-0.021643658366735163,0.0043360175348618815,-0.03143791353534489,-0.002329827747346826,-0.04784121626214341,-0.06350562587055061,0
TCGA-CC-5264,0.01693928900659825,0.012917150340512794,0.02169970801508946,-0.036126038571968326,0.006080780365035593,-0.06210559914674765,0.0214637553613676,0.03732575989442882,-0.025430134053728806,0.0016523044069594278,-0.12757675843067096,-0.021564805666294554,0.04883437605829658,-0.00016862318143550607,-0.0356892564531836,-0.014157326250761855,0.019259489226907536,-0.05911235016802785,-0.0028450710513252347,-0.1425291882228217,-0.23158661119588714,0
TCGA-DD-AAD5,0.05500832437990471,0.3773928506587045,0.06844637486836327,-0.018575773052572978,0.012274152601152015,-0.0408173904193695,0.004292018821295272,0.0008779977590729343,-0.020064527982377865,0.00024365157723767053,-0.09031160034345494,-0.003624910597034789,0.01744008069210306,-0.000992522262802441,-0.023295345453836658,-0.023938975167229502,0.009997421262040168,-0.10763954944911476,-0.008588531072208472,-0.036103473291554916,-0.2927277931470303,1
TCGA-DD-AACF,0.040847854866720455,0.06125271083836794,0.009767487272928498,-0.01915190907615587,0.003641218816639437,-0.022799716761792557,0.08477001013205769,0.08022156145910685,-0.0139619284896518,0.029479107920923005,-0.05461464283544707,-0.020308912363515733,0.010521467313983946,-0.0001752086588192833,-0.006072440459696942,-0.033920791104633294,0.039008465850812316,-0.07235085529034893,-0.008913356154622326,-0.0660659288979782,-0.1508916220734127,0
TCGA-DD-A1EE,0.004973130779556742,0.05268974272947792,0.013805414471065956,-0.02510387198296459,0.005516870590693476,-0.015032599004831768,0.0961171202589421,0.06467071437780444,-0.012194811535384528,0.007703644282506838,-0.0799319217290682,-0.02737494023843212,0.007484622559440158,-0.0003180067367924984,-0.024738961666551193,-0.018525275781455373,0.014141928951061105,-0.045227664188872425,-0.003685078223115625,-0.07482399055870309,-0.17255258404919044,0
TCGA-XR-A8TD,0.0070272526623718695,0.07484766868090369,0.028713447712829902,-0.02645165826375055,0.012087542758644591,-0.027531446249027713,0.025732914943671456,0.002990422990487589,-0.011415763749110575,0.002705015017253983,-0.031885032461881395,-0.004804276001892277,0.015920673399426873,-0.0001848037715682952,-0.02874073788464051,-0.016865399263910032,0.024941639539709716,-0.028748140607252132,-0.007301392043458797,-0.02004846221284149,-0.1530854505275902,1
TCGA-BC-A10Z,0.04709852400553293,0.053644698187883595,0.008984880192756855,-0.04234755387200093,0.00023411440287175817,-0.013109958985463794,0.05955058356420675,0.11506114496083658,-0.011271271795847075,0.03544687410539821,-0.052085414308228994,-0.010579261390323506,0.02982136877205697,-0.0005196143058166868,-0.028288641367613172,-0.021091354133075904,0.03996665633811814,-0.010287464661277534,-0.00907110618365314,-0.04699497277597414,-0.1178945414282202,0
TCGA-CC-A8HV,0.004662424291382334,0.054095595230732596,0.011479336557553106,-0.018254248059627276,0.0041924618006532926,-0.02157936785515031,0.015237723229258811,0.035206481629064056,-0.016890026716311225,0.002806986390150246,-0.03647994733830392,-0.008614476335551199,0.01240222170566548,-0.002610235472017924,-0.018336298630768706,-0.024101875675821033,0.012438407944950616,-0.028339229104202564,-0.004256271673207408,-0.027234803879894878,-0.1185284925358045,0
TCGA-DD-A4NO,0.016617133514155554,0.07599462529707195,0.011183460367177475,-0.027023308231357453,0.0008178518826436235,-0.0059116625376144085,0.1235960866111741,0.13386734505113365,-0.009040591573620948,0.018638989882845097,-0.049043617653248855,-0.020491253603493416,0.008827279270749413,-0.00014920875330295095,-0.006836868236768037,-0.013236076582905668,0.04990200758807809,-0.021269941723394803,-0.0021246364018632064,-0.02564686948964468,-0.11760430473676153,1
TCGA-DD-AACU,0.0107698590789235,0.1910418607920713,0.013643347285110874,-0.03942375169298395,0.004743278734798409,-0.012269174205729264,0.054401264600470636,0.12375834653519215,-0.01289606861851229,0.01695615601503313,-0.05514414961116143,-0.020144550302337066,0.015219380244607755,-0.0004421085950725894,-0.020764916988326648,-0.023417383234109388,0.16074912852331597,-0.043105005319780745,-0.004885598590212758,-0.0468748113141918,-0.2782915393211878,1
TCGA-UB-A7MF,0.037290990274734086,0.0256113773248047,0.023671225150133524,-0.017346192523154322,0.009418455036732323,-0.028138133991187,0.010028051258676618,0.0010288004799068817,-0.0175623371460827,0.01576726999070627,-0.043980287837073,-0.013349473750825815,0.015018457502132083,-0.00038875976818808337,-0.016937240314672527,-0.028813090860921306,0.0009399712130215722,-0.019268737240624986,-0.019411966449123574,-0.06769665314807921,-0.20880816345342354,0
TCGA-CC-A8HT,0.0027970891810761575,0.10779558124623217,0.037836279950311545,-0.01958045507386207,0.004903260460509683,-0.07699393079081876,0.02105240445724073,0.00273070919204754,-0.019362634709066445,0.0007732053248571498,-0.04049884874023111,-0.01228165241270969,0.02509744739736727,-0.0006311190160718375,-0.024904072954593966,-0.011795403143042562,0.01999835058310401,-0.03873197313385196,-0.008965286541879268,-0.04569290963494745,-0.22466058358867383,0
TCGA-DD-A1EA,0.0026167064648917994,0.06612831753396524,0.005784345929624921,-0.017928249168038857,0.0008753030687896573,-0.017899200461110293,0.05713035770197736,0.07389182230351143,-0.007619891143149911,0.014583927697327356,-0.06391213741911221,-0.014772511342821872,0.004852928599170591,-0.0005137356367383814,-0.0039241619851651845,-0.014003506160043457,0.19217181280660695,-0.02289374955334165,-0.0051741234137149825,-0.019355347218842783,-0.14169899988201834,1
TCGA-BC-A10T,0.07864040896673961,0.03529498717037268,0.009407052945920296,-0.023154091030734146,0.0013128398974505946,-0.006681663331611901,0.03881899525547291,0.0948753086237116,-0.008741395717766663,0.0036716101747773346,-0.05274333658720599,-0.00995504469803759,0.01717508836790409,-0.0005188998974219089,-0.011649547055265564,-0.014065527502712533,0.15115354976427828,-0.028357748771841194,-0.0025501595043607604,-0.02679842804500111,-0.1645788566224959,1
TCGA-DD-A4NK,0.08851943807525636,0.020115288807420906,0.0069578239228235885,-0.023549787913949505,0.0012478181328677478,-0.004134114692400213,0.06737935362903315,0.13306030587193785,-0.008034445829374818,0.011907562370087242,-0.03794031734649673,-0.007835419231031345,0.010529980989512577,-7.521808386294693e-05,-0.0034037802785783643,-0.013590988644025933,0.05305901552246635,-0.022999864107386914,-0.004082116130874204,-0.011730544047626166,-0.08537130984803326,1
TCGA-FV-A4ZP,0.0010308975758166166,0.12009889493654693,0.006260805744072104,-0.005998476863893089,0.011692660076457735,-0.02370633664690539,0.01276495993294543,0.004259871085141296,-0.011818724417678188,8.28869198053499e-05,-0.033727499916152794,-0.01290828554209683,0.007332611717550538,-0.0010042644007804398,-0.004481987660325173,-0.009946797151717809,0.0010310864449752466,-0.05161593044443339,-0.0011302868138796877,-0.07003139169610322,-0.14354952783434785,1
TCGA-BC-A10Y,0.21230461064893788,0.03955161828307685,0.022070321802304622,-0.02493100686122319,0.00214488251802989,-0.04187945013756801,0.07173400193944213,0.1949301259173448,-0.01238302511057988,0.015934629776335286,-0.04756233123241827,-0.005977799836326164,0.016597093266917252,-0.00011049389837743295,-0.009142036513637649,-0.017182766333276644,0.00031142511074706456,-0.02542839248929055,-0.006230585417733917,-0.03516088534106745,-0.14899390789343586,1
TCGA-BC-4072,0.0008725602827445937,0.15591415474115214,0.03599338029498247,-0.03050353939672948,0.014938766799442532,-0.02869435815029435,0.009458657933528321,0.09611425082445615,-0.015876367346620207,0.02088182553779332,-0.04459899598585906,-0.009194598593026706,0.0151183846819642,-0.0008054194642190362,-0.013931882604996134,-0.024751588028483006,0.017802418797476544,-0.04926931921880803,-0.007120482490052097,-0.02702388216506417,-0.2118654998735467,1
TCGA-CC-A1HT,0.01094488268672696,0.4419044422463413,0.10043089032409917,-0.034293673144442746,0.04252267731650776,-0.08162233365480642,0.009583088146321892,0.0006671365596053332,-0.030009387120490037,4.996791975111104e-05,-0.10069631745977663,-0.021306911970895116,0.0322067671073277,-0.0014236297286043813,-0.042450512580489326,-0.025898813791076856,0.0008322209915040106,-0.1311564701108759,-0.01019955655947659,-0.06375722757599551,-0.6591052577145151,0
TCGA-DD-AACW,0.014667879638521206,0.02566232364031623,0.008425284726799391,-0.029499708388769162,0.0056692653514345236,-0.03710243089674686,0.11557585074972893,0.0021034497355062413,-0.013160230139080489,0.024749282345542016,-0.05824727013837592,-0.0067949213674772255,0.011870133678607526,-0.0004369177340764903,-0.011656490589824639,-0.0185912057815441,0.12354878419122334,-0.014995069163069294,-0.005151065913675554,-0.03805485237192169,-0.11058009666289956,1
TCGA-DD-AAEK,0.0024821197657805797,0.0987554898172907,0.016797178184813254,-0.03878626976572941,0.009961504754039669,-0.011461157012612409,0.12407855398208521,0.11508907871864374,-0.010412415047913272,0.005141021021267659,-0.05954959029639932,-0.003558203631552375,0.007403625787548171,-0.0002100816686005435,-0.01263063014992839,-0.01531662608487595,0.20030438006851223,-0.02972231190386275,-0.005925838724734926,-0.040763800354678824,-0.16493680968977126,1
TCGA-CC-A3MA,0.0035432232251986283,0.19633948018467975,0.04346449331928204,-0.03861933742262291,0.01033336435678124,-0.07774488589373871,0.011067837157086109,0.0069721256503310555,-0.017589430072869373,0.0013037750691446113,-0.09016170491089075,-0.022651692471447857,0.020277838987128333,-0.0019463866713491603,-0.009360736553062726,-0.016189460118332992,0.00601681159944801,-0.2797958895853134,-0.022573700635946055,-0.0387382790957655,-0.3386101080370129,0
TCGA-HP-A5N0,0.115289646012861,0.0463336804062595,0.011595392583372709,-0.03083274782430072,0.001378697375237506,-0.0024230018168502282,0.09794157917196426,0.04220859155129757,-0.008416247689937779,0.005020740467999257,-0.058641764951057565,-0.014312612373419189,0.014880769667308278,-0.0003042467751037174,-0.007426301903601847,-0.017403381699390413,0.08230898533549623,-0.037484175088775,-0.004575097724637555,-0.027632359354515183,-0.15548300758920633,1
TCGA-DD-A73C,0.10671288024090278,0.038943895190740194,0.009917308568254601,-0.03887174797593856,0.000517290086782086,-0.0049748244890990044,0.0859627084983602,0.00015961633405062623,-0.01105012989424946,0.03106357419496068,-0.06226978467655908,-0.009244822797181045,0.005348357741011149,-0.00018582978362462516,-0.008676436312835918,-0.01851220714061715,0.3080981316948194,-0.017657074083084933,-0.0054205529959947835,-0.011839873485138094,-0.1607254802636772,1
TCGA-DD-AAVQ,0.0003596692511089873,0.03904268674168864,0.0127316341111343,-0.017082791740564172,0.02971704389063799,-0.0239409585657308,0.0899981352469198,0.07804513860355966,-0.013818061757775685,0.009703975339034207,-0.04376631724503367,-0.01038749826256582,0.0110825352248021,-0.0006986420095123096,-0.005729438372152976,-0.016162696257986216,0.041399415541304406,-0.04847024574796406,-0.0035217984750488067,-0.02366709839535173,-0.11588631213612209,1
TCGA-DD-A3A1,0.10160479736848158,0.11308327718260186,0.02834991882991878,-0.016695811665302155,0.005147681992898228,-0.012609222272802848,0.07653533383728366,0.013556686149682978,-0.024520053027214533,0.0012053331341507114,-0.04426095228367207,-0.006244439260500219,0.008309747959497274,-0.00025207976210631745,-0.01409520476143473,-0.008600030946858137,0.007940680205416658,-0.04985837031068019,-0.0017253539587025594,-0.04238005947920134,-0.21818406688694264,0
TCGA-BC-4073,0.0051113714162003936,0.0895290677770088,0.06943186876991993,-0.029412114802571342,0.022099059212660786,-0.04215313821801312,0.008657535498659323,0.0022501334411838226,-0.017188147630131056,0.004757473428959184,-0.07802554485551688,-0.013954447622892809,0.1202961318408834,-0.0009164567689818587,-0.08349374535917754,-0.02334962322647558,0.020730403287109376,-0.062396169977525416,-0.007743177825187699,-0.02496828690087833,-0.3001195570994081,1
TCGA-HP-A5MZ,0.014585666044041504,0.08095006265401862,0.01819830962608048,-0.01426288613165775,0.005928844427230108,-0.008826403102836977,0.06631578530988316,0.026724997734928146,-0.00984203764187805,0.003094102800452326,-0.03715165920152389,-0.01265218754766252,0.011152480911988295,-0.00023724058773606343,-0.008170112068853359,-0.013014357244848947,0.029198122209502533,-0.05383472761301282,-0.003219418746655633,-0.04188353563376255,-0.13228112554074978,0
TCGA-BC-A10X,0.07317168245986744,0.03333288950601996,0.011771100246005126,-0.031157749814561143,0.0019262533892334321,-0.0030179922054343264,0.06469773095269218,0.12395271368706853,-0.008735560318151073,0.012789139492843136,-0.05457353926703052,-0.0022760731424497126,0.008319396791763054,-0.00011063450002959669,-0.010992168985844493,-0.010920371111392789,0.10008739467524623,-0.019970806577292267,-0.004941752784999046,-0.00871029310648891,-0.1152642817597329,1
TCGA-FV-A3R3,0.024660789800132064,0.05863336140277256,0.024139246192069135,-0.04704049118821527,0.005446834546886246,-0.0028642019991348957,0.010276408130582447,0.03517358346871037,-0.008314413385367952,0.026485748093214363,-0.04265860922424697,-0.010226250966641481,0.018289712122897487,-0.00023296553750135518,-0.005320366210368985,-0.014993599916090044,0.0745138518584974,-0.02737950115616407,-0.0051237437963721965,-0.011630970159922992,-0.21381553281821314,0
TCGA-DD-AADN,0.0002317814374738919,0.07409897934860382,0.010900379758281996,-0.010482101373227774,0.004461233721693579,-0.032706175511405255,0.027037423208629553,0.0005187800661131577,-0.01396064514048822,8.571188615047116e-05,-0.04150787504877908,-0.0036680185047717625,0.002354081364110511,-4.77209607533034e-05,-0.008972835781928184,-0.03290275989644473,0.002776987067355638,-0.022595366062574774,-0.0017089280405328782,-0.020597262349324453,-0.18228726837854012,1
TCGA-KR-A7K8,0.02242665059488582,0.036538077268854004,0.011277284451905067,-0.016663254326809752,0.0054299400309374265,-0.013141451860473916,0.07388420763076739,0.05528869505651295,-0.014328746974510066,0.0026958639671259893,-0.035443076676957654,-0.013488385630424619,0.01014739978212994,-0.0001375768166198914,-0.0058211952644244246,-0.021811919603950593,0.13832506828853366,-0.026904947124086715,-0.0024555217298626473,-0.02471000030973476,-0.11642489739414552,1
TCGA-ZP-A9CY,0.058483827962835605,0.04901797531884611,0.019786315597827155,-0.03228982853116835,0.002808438802056556,-0.004475737403224303,0.07707382155524117,0.07293101255413321,-0.009388017226674015,0.0069489534613902705,-0.051089149994713576,-0.005924061822258578,0.01103903201219894,-0.00010927028399914312,-0.01435386207335313,-0.01094563317206942,0.08615383688597858,-0.033841256088730454,-0.004003373747996193,-0.019903609118094915,-0.13745753749651443,1
TCGA-DD-AADC,0.0028293656292793005,0.18198015040489537,0.015060949092992965,-0.04001850059380055,0.004115543412812595,-0.029736247431879234,0.02594607551139362,0.0014913892650222757,-0.017092982353693335,0.012903009000934827,-0.058545469897630105,-0.0040446834090685215,0.01017090420398153,-0.0003835081064775351,-0.04344126550548902,-0.019163461075721987,0.2411563686573316,-0.033569675162051255,-0.005366990219354518,-0.07573226588572528,-0.7641413037602787,0
TCGA-XR-A8TC,0.004869480751553442,0.044396479984791536,0.007299324453846835,-0.034208450238232234,0.01047871290815469,-0.011693829372508622,0.04075721533766575,0.1388789274088289,-0.008929850606479954,0.04008693088807295,-0.06898922367149199,-0.0076124419432872055,0.014232060978989521,-0.0001602706832880494,-0.029181588431584436,-0.015774903735213616,0.18357471063205022,-0.0349733311133911,-0.004150554055769994,-0.02995969714061529,-0.09155949386398274,1
TCGA-5R-AAAM,0.027609273792968625,0.05225886980368215,0.02012949573978455,-0.031106834902833665,0.002850322781460225,-0.0034687902162935077,0.05073779617117662,0.05133060928269704,-0.007594092534323087,0.022540831274691742,-0.049057672421804185,-0.008673878566860646,0.008762208080140391,-0.0001445688987815476,-0.007813734092649582,-0.01446190315869928,0.06845075651257572,-0.02636468926495051,-0.003188342133770634,-0.025110987046701595,-0.17093956010935238,0
TCGA-DD-AAW3,0.05750262393746006,0.031177550251874797,0.0021575162319457247,-0.022024066903449283,0.0004030759488933651,-0.0033950069091269355,0.11121276791515788,0.09588086994387164,-0.0153797989706852,0.007483077423986632,-0.043878788541515376,-0.006997004233497479,0.006672384527045988,-0.00034891630000060244,-0.009941011570018005,-0.017687748958786532,0.048279586871224654,-0.03607319402272166,-0.001998309868461348,-0.015552364784773964,-0.13808925346699966,1
TCGA-DD-A3A9,0.005582972953719526,0.15696790175050626,0.019813484577119542,-0.04780209948813875,0.003886639927566176,-0.007970396766847554,0.09338828942497775,0.01579791604282138,-0.017227920485405744,0.0021392641758013393,-0.059367607562038995,-0.01247452399785326,0.036929686873131674,-0.00059684261330111,-0.02082711061075762,-0.0294671693728892,0.017988553391587662,-0.11639419554532289,-0.0019920047644682655,-0.03146985625101085,-0.1249680053011175,1
TCGA-2Y-A9H0,0.009428985802438962,0.026896553510012938,0.010969844394734323,-0.03328557491250527,0.0033180763777347633,-0.03243233746488866,0.015118947504678354,0.02203331356306684,-0.014989814388104889,0.003938778357817812,-0.03909589113566527,-0.011477244887774702,0.01262514645666416,-0.0003579908066321431,-0.02020283147601385,-0.01613559424407133,0.03717652347968991,-0.025756490200621193,-0.005887232715819352,-0.037658373371763046,-0.14598922136942447,1
TCGA-DD-AA3A,0.0021096617333080827,0.27733995754048285,0.08783976330220161,-0.02972554301156038,0.008008819886411044,-0.09506956633502148,0.0070525420650774774,0.03293893680503585,-0.03182529328056586,0.00031328805966233264,-0.08414321434961602,-0.0219850329458565,0.04426847517881082,-0.0013553733265458659,-0.00924478378576334,-0.019229798849231088,0.0011739926988591192,-0.18210118711503454,-0.008762809043745422,-0.05938001329628711,-0.4580582353148067,0
TCGA-DD-AADB,0.0013088404241168904,0.056115195779897466,0.017629053852386608,-0.04454555109756946,0.01193100220495005,-0.04501291621803945,0.049971051765759146,0.011201364932802958,-0.019420286702261084,0.005076029095039486,-0.0659018153147851,-0.009083464655518118,0.021779918446081546,-0.0004563587625216169,-0.023672809623946828,-0.03129636137112703,0.06320852811766206,-0.035413765128921144,-0.011084719702583136,-0.025221998475559865,-0.21376958833339868,1
TCGA-BC-A10S,0.038468167149765704,0.06358826714599214,0.014694743012047415,-0.01568518470804488,0.005247361275649603,-0.002503083699018825,0.08632108135893193,0.09691195476842857,-0.011450172863009277,0.0020596199491941486,-0.04599751175319279,-0.007427606674191284,0.0089311461121987,-0.00021575513526758298,-0.01270956493236989,-0.012243436729405059,0.051177979185544856,-0.03675292788931587,-0.002229843897618332,-0.017567524976993855,-0.15361840655143816,1
TCGA-CC-5258,0.0016401307603906613,0.049270846248358986,0.03068663427934791,-0.04798853219380754,0.010783125539368287,-0.04662662613016527,0.029176624153877725,0.028630788703826054,-0.009571558094658388,0.0034471634126051814,-0.09153980148617238,-0.005676188581627514,0.040678475223646086,-0.003498564310477729,-0.03438365896421999,-0.026956617826291347,0.024028657748531593,-0.027919138372735637,-0.01325683823063373,-0.049875080198134567,-0.399099292218068,0
TCGA-BC-A5W4,0.017140377368799718,0.029194188038438994,0.007962210902524367,-0.04389667774904256,0.010035145835197764,-0.016262020858798357,0.018017444457141197,0.025207455421707808,-0.016580684723907276,0.015386384522071396,-0.04975835567115001,-0.01620918296066428,0.005675583363976262,-2.2131460059503028e-05,-0.007064045352127197,-0.021347614863545982,0.03209362886236777,-0.03326057984035396,-0.003440505483759354,-0.0492587312891827,-0.19031852988982215,0
TCGA-KR-A7K0,0.02015840797267022,0.05476852960692401,0.017565299893110387,-0.026688896465147396,0.004388346421072484,-0.008284500703555657,0.06470507444387803,0.05455937755631566,-0.016751688257755144,0.013447381431662924,-0.04676101053653002,-0.004370447950205553,0.00664173529514292,-0.00016614175227704873,-0.024431699612719272,-0.016237507762084484,0.06857451932608845,-0.02969970059264984,-0.004446608275302793,-0.03970670243333271,-0.1915349411688563,0
TCGA-DD-A1EG,0.013914559517251622,0.1869543714468654,0.029091421249774704,-0.027802641923186062,0.022915583786097954,-0.015367998123689572,0.08094106137424115,0.008683153754106115,-0.013375525672266244,0.0007292944444750895,-0.043162857194208586,-0.01644558366735146,0.010397935551411667,-0.00034784468740843555,-0.011794381518460979,-0.018814924203929956,0.018789843109979686,-0.08569089293889239,-0.003724194353713487,-0.0664315265370181,-0.24903417417418283,1
TCGA-BC-A217,0.14799689345107778,0.08752142853670315,0.02358965713549512,-0.02689603310937203,0.003985630975914206,-0.02543027162156664,0.030480555430242643,0.0478744138141566,-0.015225040224113067,0.020722388402139722,-0.05616162866966602,-0.008804454846917614,0.021627273251897637,-0.0006319664260294731,-0.013251544013321438,-0.02875462013071741,0.04531671039667891,-0.030420557775841708,-0.009234753219331206,-0.030839984131634426,-0.18824092856479693,1
TCGA-2Y-A9GY,0.009804366984937403,0.10730259811665627,0.01894895320120225,-0.022250764696902545,0.013003959639767507,-0.05212003329443096,0.01739754889403756,0.0022940036506439846,-0.02212351363659112,0.001778893343720319,-0.042130196333821104,-0.007413961563771071,0.016614688196343087,-0.000869286814703251,-0.01442449017334666,-0.02285138378094158,0.002219375427382469,-0.017473938552993534,-0.0018873482001300112,-0.036691497466234464,-0.33815173936598986,1
TCGA-DD-A73B,0.038035053754254845,0.013178084078219672,0.006960959196567334,-0.02115295750277857,0.004398604390989032,-0.02949322741305112,0.01776200636159186,0.10130239323793694,-0.010623619220090353,0.012352845035193424,-0.05154039425024129,-0.003192224256455524,0.01619100763768302,-0.00023290473678690596,-0.024619302840928864,-0.01380934633778789,0.09514265345764684,-0.04261817635698056,-0.015229968492857333,-0.07511396586681165,-0.09475938236131407,0
TCGA-DD-A73F,0.10630339564143497,0.02762681356644081,0.013031022215281336,-0.01992555313601493,0.005188320595762507,-0.024420775011420735,0.01325051157015458,0.08102784518574122,-0.012710750805532195,0.02146259330560687,-0.04270594462400408,-0.006906332419332284,0.019156304130823462,-0.00023354314428862243,-0.010209722097617027,-0.016303338305241413,0.058112129359152005,-0.02705055293465225,-0.005773149102792411,-0.022177795977650763,-0.14273295774748293,1
TCGA-ZS-A9CE,0.03132240511342531,0.020588602229094977,0.009096548871227256,-0.03224844496872319,0.0006341424565503023,-0.00934821004854041,0.06127457302710463,0.05563837965762612,-0.00636569704005608,0.007700932598020169,-0.04676701033159726,-0.00970467742828829,0.005111443852575229,-0.0001336893709397967,-0.0028315137554703633,-0.015079222388674724,0.06476157979640215,-0.051065182959729415,-0.002332643619033057,-0.0368903761230254,-0.13278312077663268,1
TCGA-ZS-A9CD,0.003946617928779044,0.09623705838755207,0.025450442102407825,-0.017537086970132554,0.0026780183826223625,-0.003016417561683821,0.08352702983253543,0.012101648542438066,-0.013406194426636906,0.008099511276921857,-0.03800392843342523,-0.01604609562547938,0.010914532027703799,-0.00011549095709622528,-0.007698846284638396,-0.021887874862764535,0.035102110104221325,-0.054974158401402504,-0.001701337429900429,-0.03256072855859141,-0.165886991305448,1
TCGA-DD-AADI,0.0026640858548956582,0.06744264387187485,0.012471141724438077,-0.015914593586816968,0.016798638341819837,-0.009194194893133762,0.05627141051937055,0.011528997513908677,-0.02488099223727213,0.006839031118053979,-0.07356531046173662,-0.007409272789028787,0.012229210464138574,-0.000516745272103616,-0.005856168527448965,-0.021912768932793508,0.04832445607776943,-0.07199397815342842,-0.0026498780908144645,-0.028657364880973184,-0.13807203463305115,1
