,H2AZ1,NUDC,HSP90AB1,MARCKSL1,HTATIP2,ZWINT,RTL8C,SPP2,TPI1,SRM,FAM50A,ADH1C,NPM1,S100A16,LAPTM4B,H2AX,CDC20,GSR,PPIA,RPN2,TIMM23,BRK1,LAGE3,class
TCGA-UB-A7MF,-0.06117829889496579,-0.048605104586150895,0.04077249831312323,-0.04614327872688475,-0.1160611071280183,-0.06056228001057999,0.0097003801660152,9.487357719933111e-05,0.06644432851834138,-0.03254874251682143,-0.008590892176517817,0.001730630750933488,-0.013427026640619516,0.002026507921288491,-0.0015212362709843192,-0.027989686571279804,-0.025287957640056178,-0.036841368637183465,-0.06540645089706505,0.03909139243421116,-0.08286906394606253,0.023187617570434634,-0.0019270340190719187,0
TCGA-CC-A8HT,-0.08921117882106926,-0.07501124336848064,0.03233307324211162,-0.012048255733986482,-0.19566592859912063,-0.0333200696914935,0.014376229088253733,0.0014249033625239073,0.046113334136128906,-0.10700848562759979,-0.0176054220491061,0.020213191452041344,-0.036800458638722576,0.013805327281885132,-0.00596361231175506,-0.03767602188501639,-0.052793997847725115,-0.08126265787776982,-0.10805010790521825,0.026071333328586712,-0.05026759158788513,0.038030440180514,-0.0020482765547140207,0
TCGA-DD-A1EA,-0.015684821517052795,-0.030627418300099588,0.036694141314762875,-0.003846534587313164,-0.15315784443054192,-0.01616573279752602,0.01727089030791485,0.00024439880604821206,0.028632126287126723,-0.03329511234187914,-0.007183626699408778,0.10700840221080464,-0.034025605011805175,0.0040222752352691415,-0.0023527974146830507,-0.011422465324388734,-0.005925292249223847,-0.05369429411837068,-0.033736826101664646,0.021261306925932907,-0.04458388370513189,0.023143187448635087,-0.0014461433377366399,1
TCGA-BC-A10T,-0.016802589134370653,-0.025465950967715322,0.038538424982156747,-0.010879213582219757,-0.12125083143049065,-0.017433101010097204,0.0027154100843090317,0.011677745216118444,0.044252311889284045,-0.019837195610540464,-0.004405173563612584,0.001496736100661633,-0.027250286266841603,0.010800169705155484,-0.0019221654080963468,-0.006466202067907677,-0.006190270957024929,-0.013391788503608252,-0.0412107257742875,0.01872386538671595,-0.06698120997157538,0.027069224232265623,-0.0005883882365108703,1
TCGA-DD-A4NK,-0.011258551614075072,-0.027101602334034837,0.04243552516556586,-0.004684606083229332,-0.08162784732409996,-0.007191881461726891,0.003158811498557929,0.007794752987752136,0.03583156097983115,-0.02072656235805659,-0.0025003256184221705,0.03831820253011176,-0.015795934671341112,0.0074621816883731545,-0.0015525971262414198,-0.005068534497924514,-0.0012262182223429956,-0.01221650810480883,-0.061460446747804105,0.015038092475972382,-0.038242992082859445,0.014894906607704306,-0.00056355407197599,1
TCGA-FV-A4ZP,-0.043016455369875785,-0.15850840756205067,0.029133453884359416,-0.04607485846564026,-0.05636725744274774,-0.022432236346850137,0.012888171457043702,1.6424643755518677e-05,0.16580391904667946,-0.15897092428370332,-0.018747581961707095,0.004287395025609576,-0.014229874262102458,0.10360039597734419,-0.006509118531528393,-0.038087693672336866,-0.040580055012834744,-0.03063741925677066,-0.10370767307586952,0.0322247706076652,-0.046552224955140595,0.05617245969146142,-0.006864518894921151,1
TCGA-BC-A10Y,-0.03120779447665934,-0.04077035501271153,0.03275810346252405,-0.0071051049266524354,-0.03981130068019205,-0.068423402226058,0.0070291916213007285,0.01212757240596655,0.04610136661712152,-0.037736231559923485,-0.0061795898661801164,0.0006799970041589311,-0.012675464371508887,0.012847936088706966,-0.0021229911935984227,-0.019607073702308377,-0.023404931841178984,-0.040182851012037855,-0.03958868298683152,0.02920383925436619,-0.06208245404076072,0.034153701885601455,-0.0009354248048100517,1
TCGA-BC-4072,-0.04669368324657946,-0.04192627238288831,0.0522393959648577,-0.04827264202918783,-0.11830124796703424,-0.04036843159435955,0.016511888011230644,0.006598053764623327,0.052359996996346456,-0.03576646346258104,-0.007934814466258912,0.0020556956587683976,-0.023074625032774125,0.015720122666384093,-0.011800383292900458,-0.015330462050340703,-0.014375844678547215,-0.022915897922086613,-0.0974436975235146,0.04114729135956388,-0.05888200075577904,0.03724639470723286,-0.0007579761394481941,1
TCGA-CC-A1HT,-0.13033373583284996,-0.08159944384852129,0.10448233663416315,-0.06000518274604169,-0.21992733878703213,-0.06048095226055884,0.022388043933473226,1.1362473350244035e-05,0.10869479473524009,-0.08540081578854435,-0.013382703383156749,0.004540078530361228,-0.06501190115861655,0.029680654270281607,-0.02176643107813954,-0.03353108559755441,-0.06732224858043243,-0.04825766532064327,-0.144277663425499,0.04487421759798769,-0.07640349943818568,0.056317281059947835,-0.002032148268483528,0
TCGA-DD-AACW,-0.018289538162447508,-0.029698508272810103,0.04935729068109911,-0.015179888931948656,-0.021665295931796356,-0.030193282761825178,0.005265377674940141,0.028316588575156666,0.03119134370625902,-0.023056523764919644,-0.0011973464323956123,0.0021963639126850692,-0.03900427535969326,0.009683544765751223,-0.002829300361250164,-0.02374015191456565,-0.009284096960016617,-0.02402409235168074,-0.05155894991980494,0.0197959339127889,-0.07830443134866762,0.03342836540410233,-0.00030212300333850835,1
TCGA-DD-AAEK,-0.017693000389458147,-0.025945461641336764,0.04831926257709667,-0.011588080897709123,-0.06219755860131566,-0.020166954661046513,0.0038812095993931914,0.009603924021024458,0.03770259548905684,-0.019803488874213238,-0.002495234883307426,0.1293847137108359,-0.018628717906808617,0.010539569943669263,-0.007490180144863254,-0.0073499774375758095,-0.003499129797245056,-0.06002940989504033,-0.040019389541765614,0.036946319228114394,-0.06346084892817619,0.028402679969098562,-0.00021467523004151852,1
TCGA-CC-A3MA,-0.0504844753494695,-0.038667177948079584,0.06687611975804285,-0.04487752093926819,-0.08876033755682618,-0.12795906485163336,0.020258625725854167,0.0010968116102665667,0.05545483112297848,-0.04030089006992857,-0.018160192286112348,0.015311108416924547,-0.040742417389869875,0.02238683102425721,-0.01105930699419025,-0.025319558754798428,-0.03540200863337036,-0.061725443003233,-0.10447671721926564,0.02741900557779575,-0.1276462336145314,0.03301802982849919,-0.0024705106651919284,0
TCGA-HP-A5N0,-0.009084877626501894,-0.03273048370347088,0.056377658960022364,-0.02545262695485633,-0.12084239481896139,-0.004380061780153177,0.011269009385889458,0.010744032832047392,0.0340482995137667,-0.02428608300357943,-0.00585188301551467,0.14748925506754432,-0.012596379266726026,0.014207866760835046,-0.0017852027786580283,-0.004496366516255892,-0.0005723675260170035,-0.026023061425633917,-0.0315642775850545,0.02617447502627775,-0.0685029070263522,0.032562059586704314,-0.002146385030430015,1
TCGA-DD-A73C,-0.01288517682630892,-0.02439005750099938,0.033303865038170226,-0.009412030227307229,-0.02499451759456507,-0.0070918056612239225,0.008710704368971442,0.0007559641512827811,0.0493677014715383,-0.04532243482305936,-0.0019227577415542423,0.3887499162101942,-0.017095994130128668,0.0037953276650387353,-0.0012170482563666095,-0.00519554906816526,-0.0017075138379472569,-0.011084042504614646,-0.04441544876338429,0.035094471907124884,-0.05394913890913238,0.028335049820411868,-0.000754400193517315,1
TCGA-DD-AAVQ,-0.04191649728000172,-0.031365015367487314,0.048802866457412795,-0.023439138325184038,-0.05661805405001111,-0.030752879744482604,0.011341257667532294,0.007550196406715065,0.03488443017508296,-0.022621416675853222,-0.010398942375758308,0.025899939591037074,-0.01802939677143839,0.018022841118451285,-0.0021274197133571426,-0.031043236054741047,-0.01682646475396245,-0.021146257385298444,-0.05099494301387359,0.027590456556973862,-0.054418252884206535,0.02462032274624934,-0.0015127337301016157,1
TCGA-DD-A3A1,-0.03431303372789214,-0.04295303489492131,0.04281113601134744,-0.0037439382862592165,-0.30471399629986917,-0.01109535486894216,0.01086209921336538,0.00033274745150487536,0.04267740886212571,-0.030071498297847755,-0.011913399183009873,0.03179711403753933,-0.0271785144579211,0.024603488774005075,-0.0015553207020147272,-0.011152519730022856,-0.00752521788873824,-0.10259599608505328,-0.06853967469646859,0.0282193273350102,-0.06369466074444298,0.03474047811998608,-0.001783522285081691,0
TCGA-BC-4073,-0.048115482613934134,-0.06775854672635324,0.07673219751507493,-0.020436283172488946,-0.17046493891000872,-0.05944799932746037,0.008550408347573922,0.00012475722975027889,0.11604833511401715,-0.05103315956120126,-0.0073874866626541125,0.011975138441369314,-0.036947947283669146,0.020416891019672197,-0.0044113944633070055,-0.012140861762859731,-0.016290847024818863,-0.11640759644836296,-0.0734196845504525,0.06466404029778532,-0.06677812213999086,0.0396064735916623,-0.0008675193489497884,1
TCGA-HP-A5MZ,-0.018373181080186273,-0.034142142580940456,0.03809573023597347,-0.00985785283140525,-0.15793913212148503,-0.0077507026629850696,0.011501546629297055,0.0006114074975068005,0.030371888911803754,-0.027459069976094156,-0.00768974906009206,0.09201048272765701,-0.021329954098089462,0.014554949664275904,-0.004086667653136211,-0.006775336381399256,-0.0028528402660229052,-0.025092137274768236,-0.047327852259513116,0.02204678502610236,-0.0459538524251065,0.0206944867200175,-0.0013095959114759598,0
TCGA-BC-A10X,-0.013234530079456823,-0.03026526361141398,0.025538277958295056,-0.015842904104252258,-0.07820208837516048,-0.004769504042575582,0.003758880282966862,0.01782551718499356,0.03294913065064295,-0.015250132920901813,-0.0032441723976793044,0.17072320687324066,-0.014280813559465515,0.008398814847779388,-0.0009360684305333818,-0.004958165621487161,-0.0009118173739190432,-0.028092632386028847,-0.03488309502578946,0.01473489842359626,-0.057432814597687065,0.01784619093662717,-0.0003887513301632094,1
TCGA-FV-A3R3,-0.01046490437281382,-0.023398877710691296,0.0266088278652405,-0.06251534042706967,-0.13037316673692104,-0.006172375406215384,0.006303863772870999,0.00031042897596212727,0.03801189686058585,-0.03186706283870168,-0.0036516340984757466,0.00915029620900223,-0.012629462125611272,0.018252329825564854,-0.001400438099882274,-0.0038026057046139164,-0.0010240943395392053,-0.04357871668737227,-0.03369774875197857,0.03244074506874668,-0.05700835357796272,0.02170836177279662,-0.00036537044901050863,0
TCGA-DD-AADN,-0.07068135855161042,-0.08174244470298482,0.040333323689526066,-0.061179986245167815,-0.06481245443061581,-0.019669420190328912,0.005085011117612331,3.138920032599776e-05,0.07713079484790872,-0.043812105167496354,-0.005750981325495796,0.0007032792309129064,-0.0551248327000541,0.00482556044948673,-0.0010263401575237297,-0.05018771799973228,-0.03573981107658498,-0.025356908526010427,-0.0762903484930237,0.030419873279619716,-0.049266883892767274,0.06382144205526372,-0.0017446568274574524,1
TCGA-KR-A7K8,-0.014690060105736126,-0.040332717311831225,0.0680938117723626,-0.0075065583379205145,-0.10784642264837381,-0.014064011690063808,0.0043287550180708895,0.002323231362652756,0.0647455588601798,-0.031749781254156485,-0.021251707186772877,0.008691839297027966,-0.013057785945739213,0.003276376820740397,-0.0021640182143321416,-0.01639432797391983,-0.009978541397486693,-0.025202151459263814,-0.04409180083557068,0.026171044958201765,-0.04411448312572301,0.03158364330947039,-0.0026199856000166427,1
TCGA-ZP-A9CY,-0.017778596820262043,-0.033635274898461465,0.02413502238686562,-0.009680137424396038,-0.12688505296500743,-0.013242329891360493,0.006113465477394423,0.006308127514755886,0.033011844945084495,-0.01893407830039019,-0.004172346210882807,0.0837460455567084,-0.010715478010062725,0.010001407844571354,-0.00021242446164012577,-0.0051256688602744445,-0.0017838013473189696,-0.03803326458034228,-0.03582128419373916,0.02327182859697905,-0.04960576485814342,0.022386959422411163,-0.000546659652658153,1
TCGA-DD-AADC,-0.04862681465873262,-0.038745899136832934,0.055782497675234646,-0.0340982957109249,-0.2881130889721574,-0.11826877939362887,0.012366245747630327,0.0006631951319856957,0.05299242138107497,-0.025267953536088947,-0.009384880852185938,0.0055288774480293955,-0.06149399821581631,0.020804372150391187,-0.005381200556602576,-0.03211778692843778,-0.07229208835209328,-0.023919635584752467,-0.07155433534487812,0.03184774771010768,-0.09276992533079283,0.040961535843530204,-0.0014553922227395326,0
TCGA-XR-A8TC,-0.01406614059128382,-0.017860181419434618,0.06463683507240976,-0.013966630996009487,-0.14499837777606128,-0.025894548731693147,0.0038007439052203324,0.01459193750738274,0.02378403377025159,-0.01648830858354988,-0.0027482222848792884,0.03123858875012573,-0.027047728734754816,0.012358679501235167,-0.006907504701340144,-0.009086583039479484,-0.0032068210680909854,-0.026477748915987295,-0.045050241768686154,0.03876771533339001,-0.08571670729500054,0.012231257441767293,-0.0003223070559643766,1
TCGA-5R-AAAM,-0.012323509261532176,-0.03397744222149197,0.03866555745416023,-0.011312916902375368,-0.13937216971277008,-0.0069410454759700965,0.0034453902307261196,0.020105349729100518,0.03557116349818023,-0.026376481036757854,-0.004050878688788064,0.053106165427114854,-0.01581612121354794,0.007148120566270803,-0.0020376789752775057,-0.004267829066856168,-0.0017585411421117247,-0.021809971826193424,-0.04057916544511538,0.02495602946844679,-0.038014052540282936,0.02656710488344484,-0.0006140635677859793,0
TCGA-DD-AAW3,-0.01750702594565751,-0.04022671355506076,0.07074594882415416,-0.005594080786508017,-0.1357880194966373,-0.011984271055580285,0.0007048054960029442,0.0047832295732755945,0.031815284075165394,-0.042095918874575956,-0.0028505626609088507,0.0581832684142444,-0.01591444697684565,0.0050353244751670445,-0.0017525054207004982,-0.010709522332268564,-0.0013673881317119128,-0.01741898815625673,-0.06014056409976988,0.017191613535321802,-0.05480545534041693,0.025950955332163073,-0.0007478505454484433,1
TCGA-DD-A3A9,-0.019780231423899203,-0.04742246295426021,0.06690019031695577,-0.04543930344302895,-0.04412492719882927,-0.012396728166180373,0.00501701979452242,0.00013375575241998262,0.04783185862848296,-0.041528351008446124,-0.01019607842590499,0.013586486554357709,-0.014557334582198118,0.02423567383307753,-0.001567898276076605,-0.011753698778034533,-0.003159722190488848,-0.026576364723635653,-0.07456704687973885,0.04352836523205914,-0.09226091603232528,0.04875318143378291,-0.0016296420850047447,1
TCGA-2Y-A9H0,-0.04469315563367921,-0.050954122526298606,0.021384798790778377,-0.004568714365192152,-0.12130367025638439,-0.07746280709009357,0.0061807155390447704,0.0011047912808895667,0.0826826561421677,-0.048000178317325184,-0.018801292906106135,0.0007879974667489362,-0.016994438520077863,0.010951000152174593,-0.0001297093931613943,-0.041646035710167284,-0.025112023267667927,-0.0641533539800339,-0.05316511456274128,0.03615592070277917,-0.07180883070651185,0.023345400338474553,-0.003482878531895172,1
TCGA-DD-AA3A,-0.07701878284475858,-0.15415607494470612,0.13203356916164627,-0.04399351207313432,-0.12322990840223545,-0.07738522895016878,0.022750993772814778,0.0001443400474353429,0.08220007857994016,-0.056441639789495054,-0.01420659090527777,0.0022541041895416166,-0.09315339442597212,0.053887667198871274,-0.0030510008740651617,-0.056243484817573436,-0.03381509326677208,-0.09107785121842127,-0.1380725891338023,0.03560866757079547,-0.1255211197934294,0.050220027914713854,-0.0019130639376467554,0
TCGA-DD-AADB,-0.03132432153099451,-0.042519938085307164,0.07098799166655625,-0.03747323503968024,-0.15919198826341077,-0.039219240748273786,0.010859564805205347,0.001564619800539958,0.04879092324091738,-0.05049278030755259,-0.0048503177710736015,0.0008920717677660403,-0.03361940564193592,0.007293543785957961,-0.011381989316446335,-0.05886307313705937,-0.01704514716593219,-0.032180680090205034,-0.06039347346756782,0.04774944595037331,-0.09462941425447385,0.035002353599251385,-0.0012227918479379247,1
TCGA-BC-A10S,-0.013765853074621835,-0.0441577110155789,0.03296124796707503,-0.015386547439005985,-0.05987502926126161,-0.003491533484214677,0.006987596265092053,0.005605772095704769,0.04332449767155342,-0.029086993728989485,-0.007534785976517695,0.06507057117849595,-0.01768327255117665,0.012107113448873238,-0.00033252187186681096,-0.006733579469515317,-0.0011825831186990426,-0.015742576134577187,-0.054993953543791434,0.017622723663544785,-0.05697854672715155,0.030791053099407127,-0.0014527522228998937,1
TCGA-CC-5258,-0.033651053267220836,-0.04494116364067071,0.11861655309543492,-0.07661700513249092,-0.10563157432791365,-0.04907360397221919,0.003355415211228569,0.001640258199860187,0.06496678378665724,-0.10115748729271597,-0.0028534215882377832,0.0005923984014804796,-0.10703142302499306,0.014557607784442695,-0.02399968735669284,-0.023747254077255097,-0.021624425303234874,-0.0722177906619575,-0.09898050224772592,0.05672566449289389,-0.07183623008091133,0.026149416568114356,-0.000592145842864522,0
TCGA-BC-A5W4,-0.012506130174571,-0.09175019684937824,0.0021830659680740242,-0.031952279046580004,-0.09738834185702801,-0.005006117369346166,0.015128729463168051,0.07084682371745786,0.0364364656893962,-0.048288895487958526,-0.010608344969083283,0.00608801425948031,-0.020736954234221717,0.02077258519260204,-0.0031665469507714664,-0.009481672545163442,-0.008673458955876262,-0.0343666732778007,-0.04208392864415829,0.026150329743576915,-0.04860047149367,0.042583580340992806,-0.0015078308732565727,0
TCGA-KR-A7K0,-0.019764570760827056,-0.033872331754806646,0.03248964986798141,-0.009204212632615467,-0.2059141566127463,-0.011200990436139736,0.006404364704810359,0.002165940395369159,0.03366690086341008,-0.03325560179664789,-0.00861201134936703,0.03161587249314694,-0.02730440927028985,0.01047675641943453,-0.000926243329600496,-0.009074344491273562,-0.003365098641521665,-0.09050214812512276,-0.05250545847485326,0.02237325561031291,-0.05811957590454965,0.02307462879697941,-0.0009310215141276327,0
TCGA-DD-A1EG,-0.025202792990094612,-0.06212851152389056,0.0937429834248651,-0.027469984891778865,-0.2747412349168945,-0.018130657784920866,0.009052517667836284,0.0011415047185514874,0.034700512444008846,-0.05426132736298811,-0.009404155555790678,0.022258881159532527,-0.028036684740217727,0.022119979156168423,-0.00499613967993105,-0.010521315020998203,-0.00822561832777056,-0.04868173030603396,-0.07581999411614535,0.03782327829236286,-0.05390603361719008,0.03416957426743609,-0.0013696583760400044,1
TCGA-BC-A217,-0.09612892672876616,-0.08320468613152569,0.03213340952916814,-0.04235415306828892,-0.18053161171617968,-0.08184157590124799,0.014905948632231667,0.00464256915947874,0.04265023753728076,-0.034853926124132684,-0.015324293155697057,0.15710702152107078,-0.02721025923743721,0.015177053768445291,-0.0023715951445561156,-0.019895916122401536,-0.028076971534727668,-0.012069633497672979,-0.06123910351162606,0.0489476930505603,-0.06484348555974553,0.042425182753419374,-0.002040715926901024,1
TCGA-2Y-A9GY,-0.047495535242714264,-0.13957326318640548,0.0699455879911828,-0.08746877561042478,-0.11336795474378074,-0.048531462071044834,0.010096630293075072,0.0,0.09210300390918146,-0.09620670436353042,-0.007816187426800658,2.7633796352834077e-05,-0.03156372353526242,0.009301496858649436,-0.004610255228622504,-0.032311130625224616,-0.0315550230002028,-0.061612309859898635,-0.08289042728416274,0.05210221731726424,-0.07689003895681099,0.04337139001549955,-0.002242203005163226,1
TCGA-DD-A73B,-0.029283649224605784,-0.035899616382621534,0.03710468298592768,-0.005704705473971071,-0.11199151585029786,-0.07396170563528817,0.006396521452816496,0.00399673729872466,0.06858303091747882,-0.013448764571143865,-0.0060945413893174856,0.00027033793782889603,-0.014710752302970002,0.017147266734025425,-0.0036850991620296547,-0.009916965364643022,-0.008318379884016562,-0.023608363492641005,-0.07691858106735638,0.0237245376691565,-0.08078653952910028,0.02939127213697904,-0.0012734533856234953,0
TCGA-DD-A73F,-0.042481778843948964,-0.04214218804055175,0.02854845965754391,-0.007431166505463028,-0.07045794490904357,-0.03623843001856392,0.004975862135544725,0.006653098516668849,0.021284676420370338,-0.03025672909125393,-0.005162208297967696,0.034392351150562966,-0.013536195460874034,0.010822455020685842,-0.0012531735631422676,-0.015984241490771104,-0.012242540090618306,-0.021042424410137928,-0.048900786893409834,0.03058653115056937,-0.05840319955419126,0.020747034969126936,-0.0006784997044852515,1
TCGA-ZS-A9CE,-0.010067331905508225,-0.0389684028088743,0.021355005574476855,-0.003001764246686212,-0.09369338035910386,-0.011896478460565406,0.005152084688443735,0.007910645402450388,0.02993372039663461,-0.01991755604151928,-0.0034672056187209314,0.07850934365850706,-0.01611026797141885,0.011198803242246619,-0.00117502788903122,-0.0042883111967552,-0.0034244052102691096,-0.01943638744153004,-0.04937000032577181,0.023638636182624684,-0.048341782421149275,0.020789219117528544,-0.0009568943023840163,1
TCGA-ZS-A9CD,-0.017194235945378677,-0.05416557482323297,0.056778633370638855,-0.012116999857952351,-0.13962496968783986,-0.005636956943834516,0.010126958475402376,0.002311063969444093,0.0331542303285048,-0.048794675111602424,-0.010303325090124849,0.14332754152560362,-0.01761159302359195,0.012841365527610091,-0.0023005726686214107,-0.010442747346246188,-0.0017593437238825236,-0.03603446563141667,-0.0540800569861697,0.027540218791354383,-0.051211895549929554,0.02508453658872829,-0.0023678626534764362,1
TCGA-DD-AADI,-0.01983099020504157,-0.05159368100684175,0.050516590941291274,-0.02731768418569529,-0.09717861428979578,-0.00986910307053111,0.008494425459804946,0.025585204012933568,0.04204431025097424,-0.030765142751246585,-0.011306910028388613,0.09978103890580317,-0.036644203266874766,0.023889754263401595,-0.004239270976339014,-0.013566367274098854,-0.0038091375665025317,-0.024375513950298838,-0.07056722818078857,0.04095498287036039,-0.06832664536049772,0.04709513862526611,-0.0007639669842600592,1
