,SLC17A2,PRDX1,PPIA,G6PD,GSR,KIAA2013,ALAD,BAMBI,HTATIP2,SRM,HSP90AB1,SEC61A1,GAPDH,ENO1,NCL,CDC20,DNAJC1,LDHD,DDOST,PAGE1,SF3B5,TPI1,FTCD,DDIT3,RTN3,PSMA7,class
TCGA-HP-A5N0,0.014832162560643724,-0.027665644167216754,-0.05377155770161926,-0.00027895011209545757,-0.0075999053628093265,-0.02284685131981263,0.0649111746685073,-0.00021292181737343687,-0.0852334364033888,-0.026241373458279253,0.04163689153307609,-0.14297004271350308,-0.0580559295584483,0.012703600774598235,-0.020485621236842902,-0.0019601401800890387,-0.07967642841052874,0.038712439284022314,0.0818258676776583,-4.198941257657776e-06,-0.0063506740854105456,0.10657778254267308,-0.013624371115255489,0.0005049192427289343,-0.004822432009078975,-0.00910088830324591,1
TCGA-DD-A73C,2.3677927901481526e-05,-0.03636976008749791,-0.07566426507269321,-0.00020826412037857307,-0.0032370393588453577,-0.016442577092056637,0.18188829548512053,-2.561681139591297e-05,-0.017629314852799227,-0.04897137747800383,0.024596080110559252,-0.15645817773745552,-0.1170593166715845,0.012245940133652437,-0.03291430782874609,-0.005847582767508429,-0.06757553450298504,0.061108030417213195,0.10753891849807194,-0.0,-0.006874320688259904,0.15453048249701387,-4.7523644055579816e-05,0.000531642442268358,-0.006251785013101038,-0.012298377987540849,1
TCGA-DD-AAVQ,0.0008158968310292304,-0.01836446978075613,-0.08687281099250146,-0.0008667940290728418,-0.006175659053994686,-0.010348789392920377,0.03604607815961597,-0.0020111930484379725,-0.03993425747962786,-0.02444268361674131,0.03604263984482565,-0.0842748938220511,-0.07060937269932582,0.010999497504053225,-0.03244784603482667,-0.057624215480236746,-0.06168485147429552,0.0036016687607957503,0.07064701775808502,-0.0,-0.010273061377784725,0.10919503371443852,-0.01377405024525343,0.0012071462384157729,-0.0053993355372254,-0.007007697092292085,1
TCGA-DD-A3A1,0.0005699891843601523,-0.06197158445610968,-0.11676126795109766,-0.00269485369769549,-0.0299626492093471,-0.00849660247259318,0.02473332792338297,-0.001272323697100711,-0.21492309105390311,-0.032492576804893855,0.031617535374717065,-0.15872358146647883,-0.08160838150174286,0.022899908645511002,-0.02725860526807229,-0.025770997265142596,-0.13630885370269294,0.0324310447570715,0.03462573312091401,-0.0,-0.008981293635463204,0.1335885687728196,-0.01507696857107422,0.002285169011389236,-0.006565732533238448,-0.011931186183536663,0
TCGA-BC-4073,0.00024697033753870006,-0.03215961070354897,-0.12507464470242285,-0.001979712073158323,-0.0339962582437822,-0.014136486974250606,0.025718719474115356,-0.002382473782005074,-0.12023356994340192,-0.05514187687673062,0.05666943686496908,-0.2766378729581168,-0.44041818123018267,0.1134140969560251,-0.05832956325009823,-0.05578992931909069,-0.15275331133198009,0.006940042945156591,0.20417761032186238,-0.0016359328298455218,-0.011822571319057418,0.36325380124256035,-0.002549979258404593,0.0018166885002706633,-0.006688292663274482,-0.009319324101441711,1
TCGA-HP-A5MZ,0.0007512979588578877,-0.045001334827610553,-0.08062571151227971,-0.0015535048760802108,-0.007328033605262627,-0.006703414136389682,0.02777144466411072,-0.0004775013850505661,-0.11139877684028437,-0.029669819952172154,0.028135041734055097,-0.09290821830699002,-0.09817555202345185,0.01946609753817549,-0.021912684630181197,-0.009769888364772945,-0.06853685275129585,0.023521586394625836,0.0616825420620575,-0.0,-0.007421036126237175,0.09506990416786146,-0.010687543104616453,0.0008103205194925392,-0.004002156823599395,-0.00884556101560963,0
TCGA-BC-A10X,0.0027785301570464067,-0.019068447788158593,-0.059425353611718565,-0.00020352642856563355,-0.00820431324485531,-0.013870023795255227,0.06113358748301916,-0.0007358857491295068,-0.055158065479603995,-0.016477932370024508,0.01886091989107058,-0.06684490395284325,-0.08594083550965499,0.01439609563109581,-0.02813233741025699,-0.0031226262677049436,-0.053407784771853414,0.029105297671392763,0.03740444226784847,-0.0,-0.005968664038507666,0.10313717077219936,-0.013390905895402065,0.0007410389631080101,-0.004993422794328992,-0.006888217094849042,1
TCGA-FV-A3R3,0.0005933732806847798,-0.0283353556270983,-0.057406048231233596,-0.00048757048469043324,-0.012726946965988686,-0.009785701376726453,0.046795618797771554,-0.0002530521251291742,-0.09195574973855247,-0.034432703571241764,0.019651558792693646,-0.12676087843291428,-0.170488062327574,0.010248702750920722,-0.02597694445883601,-0.0035071319945445497,-0.06149615732494149,0.03387360323636372,0.10231339541382793,-0.0,-0.006502818890995613,0.11898461114053613,-0.0047134381198421565,0.0006650672016768912,-0.005192391223401668,-0.006220843935346072,0
TCGA-DD-AADN,0.0013458465658500833,-0.02978195611931574,-0.12996498541793516,-0.003567796547490399,-0.007405358729287087,-0.0138456794396845,0.003978553951224613,-0.0008248961397268283,-0.04571399152702514,-0.047339450067935204,0.02978758349686145,-0.16038426467629033,-0.08810318707231037,0.015546449396842462,-0.030830328154359463,-0.12239520331893244,-0.05972738356337663,0.009049098006762069,0.0475178094134411,-2.892555479677555e-05,-0.014004182572182285,0.2414343505560444,-0.005823903261181739,0.0013953278494380527,-0.004909760614252847,-0.01063380241465626,1
TCGA-KR-A7K8,0.0008603339598354443,-0.0236387485637599,-0.07511291226005418,-0.0013913314645302543,-0.0073601626994171465,-0.01034245371678604,0.05308965321245679,-3.3077042717356476e-05,-0.07606702283502596,-0.034305979559824375,0.05028968401916128,-0.0918341133920144,-0.14981018538192456,0.009318318685503015,-0.03077786300934785,-0.0341726933182342,-0.05549176843966184,0.006993249790011181,0.044946143386661815,-3.902134599112319e-06,-0.009619421417605007,0.2026661592898065,-0.006414757753643872,0.0016557003468744937,-0.0060591905230444115,-0.008476084154071773,1
TCGA-ZP-A9CY,0.0027430206109836054,-0.02823185930021098,-0.06102361268302164,-0.000269002809949149,-0.011107425322547273,-0.01190064606546137,0.0622988912350739,-0.0005691031211972684,-0.089495487975356,-0.020458474909091376,0.017824566110183307,-0.10555876701227587,-0.08957887244354037,0.00874714031651683,-0.022086165941646228,-0.006108838351659041,-0.06342944474990198,0.0315664901750382,0.05530917122387613,-0.0,-0.006988910648604508,0.10333347867981177,-0.02097625480209889,0.0005853960766305073,-0.007204141752562751,-0.007017998445694316,1
TCGA-DD-AADC,0.00011748365881210792,-0.07773559828541832,-0.1218969153160641,-0.001880747983432956,-0.006985610331685899,-0.010942519042782187,0.055533594970957556,-0.0016805353950536902,-0.203214018413669,-0.027302295111534917,0.04119734391232503,-0.11776708377841402,-0.14571597283615992,0.015163068528432487,-0.03603144728182297,-0.24757279307504812,-0.12365324793274618,0.00523542582078496,0.07826908344023521,-0.00028877105474571805,-0.012875412358416256,0.16587655897700074,-0.003742246483828945,0.0014891161222467576,-0.01574699119942375,-0.011512318195959149,0
TCGA-XR-A8TC,0.005112429474804455,-0.010896400867925373,-0.07674567137515634,-0.0002841180825593769,-0.007732694577722183,-0.005312272448456392,0.069945823673936,-0.000193625241385569,-0.10227130990978389,-0.01781579446848277,0.04773658467904192,-0.08474659165582263,-0.11321086911134583,0.008888000624286489,-0.036218209459237476,-0.010982137420798491,-0.051665062605279456,0.008131872150128231,0.06595521452548235,-0.0,-0.006373336804610399,0.0744486395900199,-0.010834072798880464,0.0007962065067841292,-0.0050092730320591685,-0.008573461488318454,1
TCGA-5R-AAAM,0.002613122568049418,-0.030952635214828658,-0.06912893635331425,-0.0004297373326770116,-0.00636949354780113,-0.01146068135547808,0.07269823376917951,-0.00042075900781270555,-0.09830299193765844,-0.02850007097887171,0.028555879252212084,-0.09080475523850265,-0.11678939993587253,0.015492072856600661,-0.027100723249586706,-0.006022331796109725,-0.07183101216873707,0.02619622424336739,0.07103340257694213,-0.0,-0.004374223896658113,0.11134464223583544,-0.013888521366084854,0.0007769729510386618,-0.0062147710415759805,-0.010735650693299736,0
TCGA-DD-AAW3,0.005879031161623487,-0.02557507513096367,-0.10245290119454271,-0.00044920628497080987,-0.0050871286563173015,-0.013922571509133053,0.07571989570393498,-0.0008377327388721054,-0.09577499305146779,-0.045485092350806985,0.05224838086456598,-0.06902951999144127,-0.051849642841836206,0.012991553332566937,-0.03251611083070921,-0.004682782123222307,-0.046432578161636415,0.023257055886835416,0.07075738857071973,-5.3250606386096534e-06,-0.0038283569508876835,0.09958801103489322,-0.008764546667533683,0.001128305902655868,-0.004328829659152918,-0.007124929221202912,1
TCGA-DD-A3A9,0.001321409573041729,-0.02012905936142626,-0.12702924225427992,-0.0006047219440609813,-0.007761494832740075,-0.008159717293413709,0.03669957579968541,-0.00075264981806675,-0.031122514427490054,-0.044871829177168136,0.049408152434006807,-0.17359515241900947,-0.1248090418078732,0.01164296315659694,-0.029221626021117345,-0.010820841752842824,-0.07708897248151486,0.011162870206374397,0.06758507571016953,-0.0,-0.03827340210653501,0.14972299645852052,-0.011811734421078355,0.0018138575465888123,-0.004973782037113166,-0.015087991100243007,1
TCGA-2Y-A9H0,0.00336938138336319,-0.03594670068164676,-0.09056982272824937,-0.001909993051743103,-0.018735667221489786,-0.016864552321622126,0.03740395530375562,-0.00031203036531976454,-0.08555878654825261,-0.0518647080759496,0.015793428888909347,-0.28952634049850584,-0.22934588786545546,0.05512900262157782,-0.02976098946497925,-0.08599908899937216,-0.08275972823315407,0.010138530298929926,0.11967901209080421,-0.00031863067755615135,-0.005217055862753284,0.2588127534183481,-0.0016798932964224328,0.00946352389733661,-0.01587153683966655,-0.007875237986055331,1
TCGA-DD-AA3A,5.1729049105139475e-05,-0.031179986532755416,-0.23521457678269875,-0.004495236733090595,-0.0265988324197013,-0.00748736766243034,0.013741233012754032,-0.0009348162618195792,-0.08691741484048517,-0.06098579783720246,0.09751145221916084,-0.3464594410674424,-0.23055066438800054,0.03304891114630601,-0.10754361524690455,-0.1158037799015334,-0.06104075817272477,0.001928320699718456,0.10800449372268468,-0.0,-0.010739996792108368,0.2573021920328591,-0.0007615206112421116,0.005267896923191472,-0.01250118967021555,-0.014932491488837973,0
TCGA-DD-AADB,0.0017443605391512127,-0.022760539267920932,-0.10288374681193983,-0.004014856065858471,-0.009398207197693033,-0.011971413647980066,0.039202982476598994,-0.002345520753182163,-0.11228245044221358,-0.054557991290816614,0.052427138048907376,-0.16791310515241625,-0.1379692033697699,0.02214257874510459,-0.06015396496479563,-0.05837311922284345,-0.06890877165437044,0.004290494502931834,0.10901205138932513,-4.355637714154568e-05,-0.01554238291006548,0.1527250547453692,-0.004336629639235259,0.001941695639927513,-0.010923780780093255,-0.010108561486591932,1
TCGA-BC-A10S,0.0021283837185204946,-0.017027790593086196,-0.09368535485254777,-0.00034027638649048993,-0.0045975408824018805,-0.010090121015472093,0.05030618289268346,-0.0009228622401556429,-0.04223149091290615,-0.03142880904708028,0.024343045307594367,-0.10177897458745151,-0.07203203169905197,0.015243125436130909,-0.029645755054822805,-0.004049895533710164,-0.04300931222095297,0.017715634061282768,0.04389562025001227,-0.0,-0.01257247525832797,0.1356140822757509,-0.019654962455469143,0.002997613147772811,-0.004732102575978963,-0.009288229964116487,1
TCGA-CC-5258,0.0022511269625582883,-0.045280490215747767,-0.16861896406806864,-0.0016085296502318606,-0.021090845752737272,-0.016326787810946965,0.015007494349578238,-0.0008633912275379706,-0.07450482991632461,-0.10930175120286215,0.08760251217178291,-0.19089808583763898,-0.2619382871973819,0.0745679524974241,-0.10439656522288542,-0.07405539794189088,-0.08562756265411428,0.002397830422819764,0.10418374146607615,-0.0,-0.00840390194077701,0.2033586362253315,-0.007261123516096928,0.0007217552464999626,-0.013814717485073404,-0.007753055587840104,0
TCGA-BC-A5W4,0.000633133590226068,-0.04583504233708578,-0.07169238679080886,-0.0003993217213701129,-0.01003661561082109,-0.04035871775217819,0.03715243861534924,-0.001608043912982128,-0.06869065326401504,-0.05217667007893257,0.0016122712897089731,-0.15596998143789256,-0.04289255755546866,0.02864174751558616,-0.028749725941572067,-0.029703284388047417,-0.23056813018663935,0.018520225373718037,0.06829296226969188,-0.0,-0.009003020837614489,0.11405320595520198,-0.00011195527202194201,0.0011430343859308812,-0.007680190387251689,-0.011269556658702403,0
TCGA-KR-A7K0,0.00136062139697289,-0.04515617936953298,-0.08944606073821129,-0.0007833893705651656,-0.026430701201218473,-0.010470107991383652,0.049767205011758325,-0.0018606866202241247,-0.1452368698791797,-0.03593303482480234,0.02399475346182812,-0.09256266372458331,-0.11671196345142924,0.02654334258785613,-0.02533846110380377,-0.011524177661004662,-0.061798989125277766,0.023567274657067757,0.07567610862772266,-0.0,-0.009633936435998131,0.10538393077914106,-0.013518321613324924,0.0007502434813914156,-0.006166859326529677,-0.011812164850444862,0
TCGA-DD-A1EG,0.0003739986254056141,-0.04896964013947292,-0.12916370975279848,-0.0022653754575394985,-0.014217256654484966,-0.012492398216408523,0.017579755142548774,-0.001037719892935672,-0.19378248510185309,-0.05862994684915869,0.06923250281846237,-0.12832579748519837,-0.10765379632142899,0.043264732414712695,-0.04602498406068842,-0.028169601274445642,-0.05398768464046314,0.018926702597688472,0.1003215023082645,-9.902430385912885e-05,-0.009469756820009173,0.10861933553778702,-0.005995596068262646,0.0007889613971952499,-0.008349781141868665,-0.013856729375944435,1
TCGA-BC-A217,0.0006967873041585308,-0.04504502811611613,-0.10432432610559776,-0.0009649068148005715,-0.003524876295136881,-0.023722115378262104,0.03384217740351209,-8.729917092516652e-05,-0.1273338687888851,-0.03766004142272922,0.023731657394689326,-0.14833332257462034,-0.08599076152811831,0.024768218996853913,-0.037674610972399505,-0.09615290445181715,-0.09472302366107732,0.026872340491397674,0.15391066313760643,-0.006825156409328805,-0.016657533736101165,0.1335035172550617,-0.012521559888952106,0.006062181641928011,-0.011680181199716427,-0.019403853228873044,1
TCGA-2Y-A9GY,0.0001976017354342874,-0.08227316349880462,-0.1412085982836707,-0.014870309884907678,-0.017993567953464074,-0.025382830486202178,0.013220749005976425,-0.001627029135247412,-0.0799615099925189,-0.10395237708862215,0.051657286132991864,-0.11020135005406075,-0.2285476606371203,0.08696919306956656,-0.059294916193800756,-0.10806390239633164,-0.0900949074349305,0.0015085778125322428,0.17893887567694391,-0.0007115852342551267,-0.018757472175264835,0.28830026939203723,-0.0052150308515105225,0.0010949050382854995,-0.009951896096495647,-0.014407093540545292,1
TCGA-DD-A73B,0.0021547502053501895,-0.01902605325685072,-0.13103521564987183,-0.0003295703133897653,-0.0068947048688950945,-0.006712687262368123,0.10114750263089219,-0.00011326165850127126,-0.07899067010585012,-0.014531534525837138,0.02740311835136249,-0.18156598131449284,-0.21610201677146337,0.01775680729904025,-0.017786313855167844,-0.028487274177432766,-0.16498043313348526,0.013174163097759246,0.049198637734616815,-0.0,-0.015535352028060919,0.21467819126429713,-0.005530464645443461,0.0011661804889575782,-0.010149522049917155,-0.010604666898074178,0
TCGA-DD-A73F,0.0021874193795034026,-0.038543931242702605,-0.08330529590002761,-0.0006786558455949396,-0.006145335151212767,-0.011111739192624776,0.08121973677445919,-0.00011426926779246851,-0.049695909912372355,-0.032692720666093224,0.021084045349248088,-0.18055214754761142,-0.04800543243075296,0.02162065492023666,-0.024182625050416406,-0.041926024184081596,-0.07996040518907602,0.025380756735003656,0.05812519248950271,-0.0068028304378808645,-0.004314184007936325,0.06662516623199295,-0.022326854012525852,0.0003836240069029951,-0.007958556661979152,-0.009425122678461656,1
TCGA-ZS-A9CE,0.0025648019652357848,-0.033820660952126554,-0.08410462790072491,-0.00011444949450848095,-0.005676300060722994,-0.01866549706133554,0.09616511067497778,-0.0005317897065694767,-0.06608449615898494,-0.021521133168517968,0.015771425546832876,-0.1043394025423985,-0.10676873853893762,0.017264348487813254,-0.020124404581061895,-0.011727280008816102,-0.06519490808779396,0.020390333706592097,0.07975978520788889,-0.0,-0.007274033038384173,0.09369835171462187,-0.012640540113807877,0.000294168378599626,-0.00544936813817439,-0.0074750306129842264,1
TCGA-ZS-A9CD,0.0018469371426309297,-0.04137992670315114,-0.09212847963659995,-0.0008558751299727078,-0.010523686053648116,-0.012217909847642984,0.039529992107679386,-0.0005491568701189693,-0.09848129865385824,-0.05272317039311132,0.0419330252915604,-0.13850553351836015,-0.09760812540996681,0.02532459988655295,-0.02779616549091088,-0.0060250803321556055,-0.05905205713410961,0.03130655321211909,0.06664831539694488,-0.0,-0.015836900356716636,0.10377917255140405,-0.015505217835335284,0.0017691830283536186,-0.00658366981294733,-0.015965399475724878,1
TCGA-DD-AADI,0.0002666766419597056,-0.01613157931834128,-0.12021532163192239,-0.0004903788625522051,-0.0071187473357622825,-0.0109440549642693,0.03747243005829159,-0.002400873070886912,-0.06854272669163532,-0.03324206708482989,0.03730828587853951,-0.13174810285789232,-0.08794755968418391,0.013367256621163824,-0.03337246908144708,-0.013044841393336469,-0.09409792931275963,0.0029382002103034923,0.054051257068528834,-0.0,-0.021360468590139174,0.13160684730446587,-0.010477552974022092,0.002086547670842522,-0.00707889667122438,-0.010718142937838343,1
