,SMG5,SEC14L2,ARCN1,LDHD,KIAA2013,CDC20,DRAP1,HSPD1,PSMA7,HSPA8,MMP12,HMGA1,CKS2,RPN2,SPP2,G6PD,ADH1A,S100A16,PPIA,GSR,SEC61A1,DSG2,ATF4,class
TCGA-DD-AACF,-0.024571027600807815,0.004080461890716188,0.02217239857994888,0.01181593495386443,-0.0009574438457947461,-0.007781020971313326,-0.03084346756631961,-0.06595556702479155,-0.039034250692299204,-0.13613860858693502,0.00010258068272931916,0.0008313758471797648,-0.037913319331729145,0.13620509312719747,0.006309170715129161,-0.0005639090263454675,0.0007210610286516067,0.06289352625082281,-0.10989747311695806,-0.014060089132020082,-0.14807056831018253,0.0037492281990156857,-0.013384992308287125,0
TCGA-DD-A1EE,-0.07770089522421379,0.0029878215438438284,0.04084670392025512,0.048656445475301846,-0.0007324346405181084,-0.004116498472691,-0.01785311709416628,-0.13245361745180084,-0.03375146012427241,-0.16847465440204518,0.00033966049936987877,0.003967324748943026,-0.033030627126675476,0.14651052118625393,0.000154206976345112,-0.002741354587323898,0.00109262393782547,0.026267057339852608,-0.0989444264686982,-0.034978987884320564,-0.14661596898767829,0.003430949646916549,-0.015485766832385032,0
TCGA-XR-A8TD,-0.02837456022269622,0.003526066112812895,0.023276884089407247,0.01690571598282348,-0.0010219484069128337,-0.025679125643476488,-0.02749963836743766,-0.07156158015569265,-0.054035430087204996,-0.04150160698833949,0.08354965751580662,0.0017340161500786922,-0.04880862176836324,0.17027872176050823,0.0025491403656934886,-0.0023943188121125203,0.011069404505032854,0.018217088012988908,-0.08791963818804714,-0.018903118452522863,-0.1763340417056025,0.003822541276018743,-0.008156729810598631,1
TCGA-BC-A10Z,-0.06496196498489472,0.0026929098718059268,0.03453945125157106,0.03173387225060058,-0.001023998346914967,-0.00828408178485207,-0.016709006163413406,-0.12707453331032975,-0.048932867974034094,-0.07362030319839245,1.5658108126980227e-05,0.0014336286713164436,-0.016121940428399255,0.17067507733766304,0.011235496653527846,-0.0013957443290449146,0.005800297340442857,0.009961530135777982,-0.06980500985560371,-0.05191494257768616,-0.26435697169620914,0.002828656490399635,-0.022425327093147474,0
TCGA-CC-A8HV,-0.06685654003828713,0.0002981336169708424,0.01697572245856265,0.0011657431113945701,-0.0006373028441664475,-0.014398052501776703,-0.03194873229521895,-0.08768896401945098,-0.029130235293755087,-0.029323736967413784,5.781455308423469e-05,0.0014697465172729186,-0.05192315287314037,0.12312297939167559,4.8922261757890994e-05,-0.008552232608085143,0.001809326158550228,0.0407826864869494,-0.07784221422468109,-0.011817763043775688,-0.21641003207943116,0.006251878196913069,-0.013926746474967775,0
TCGA-DD-A4NO,-0.04495050068288952,0.0035819592519500073,0.027070511762768718,0.03522782166894381,-0.0003663310244683021,-0.0009494077207892548,-0.02149465913919626,-0.09358930936716821,-0.06266285326634262,-0.11818584789958664,6.21640275639514e-05,0.0017654599218525646,-0.00962075136428879,0.2457499765936267,0.0038543395577445593,-0.0009370499151192814,0.013263461140122676,0.022970807353124855,-0.06497563353261435,-0.017705136634605174,-0.12129772635576916,0.004112134327482478,-0.009895939929088264,1
TCGA-DD-AACU,-0.07635738470696124,0.002840151372432343,0.034829541182193176,0.04296113858821247,-0.0013387218054059925,-0.006637135340528235,-0.05953661960274342,-0.06638791537387448,-0.05073126775066967,-0.15213536867302058,0.0007776860369733511,0.0031457920070349157,-0.016218307171083413,0.18680287317991429,0.010232279722962515,-0.003945945044828831,0.020459507217864718,0.029232151349341165,-0.08483354337826468,-0.02332072818751541,-0.14816828380482663,0.003513449249100792,-0.01658873429215721,1
TCGA-UB-A7MF,-0.051869836895946264,0.005182560651039756,0.02558933469530603,0.020640624799772717,-0.0003069904841836144,-0.025337445519995224,-0.0387915208471071,-0.07702459496836522,-0.04929446379278367,-0.07267596166760093,0.004528538998297068,0.004038897385377525,-0.09476184663904091,0.23886956228649486,7.898357236161352e-05,-0.004304076344187997,0.010763397959851045,0.0038529627254790364,-0.09207543285990104,-0.021529936091058577,-0.3516755076207285,0.0018312403942651963,-0.031083914692329746,0
TCGA-CC-A8HT,-0.07043215569742733,0.004304158900073207,0.037192931920190644,0.003518091124471378,-0.0010809657878659749,-0.05289731433789718,-0.0532605735225932,-0.08518555929058377,-0.03431932329081023,-0.05453970807651992,0.00064519435282198,0.004299739675076375,-0.16929900650753504,0.15930995527738312,0.0011862518644759916,-0.014014089458209793,0.003105248543827324,0.026247818166100313,-0.1521067160728394,-0.047489544916963694,-0.1985772928132147,0.004389751630242047,-0.030626295203796665,0
TCGA-DD-A1EA,-0.04447036948719682,0.02523622247546087,0.03696443293085018,0.0652037353061628,-0.000548719104573194,-0.005936887893111232,-0.02414603974234463,-0.06861749149738347,-0.03841323323683357,-0.09666848701764233,0.000749314080367199,0.001911864439256484,-0.016785560630601163,0.12991809098597792,0.00020346540472532116,-0.0049700914209732435,0.0003963164346329776,0.007647478892288619,-0.04749275987346638,-0.031378712669655105,-0.13566626703895998,0.0010373608476882856,-0.009688473991641014,1
TCGA-BC-A10T,-0.014527013478752852,0.007886754244155898,0.024981626065279004,0.03816662626200866,-0.00039850333125337724,-0.0062023851573993465,-0.018729842070563805,-0.09185723325531864,-0.02692791284604791,-0.08937308668600985,0.00023540694184066854,0.0005042676995764138,-0.03150611963225613,0.11441295003147267,0.009721885286984627,-0.0009197032316612347,0.005433398838275585,0.02053416661522542,-0.058014085187252845,-0.007826103136045195,-0.08704472191335344,0.0018481036814362313,-0.014092654016573893,1
TCGA-DD-A4NK,-0.05018267607100544,0.02153449813739841,0.02291720660358018,0.07899620093947578,-0.0007671062637495215,-0.001228617899732136,-0.013710834080070828,-0.06043813141161391,-0.0293944465890273,-0.07939302703593036,4.71750693569276e-05,0.000548001344725521,-0.01330690366964625,0.09189088297135357,0.006489240258702553,-0.0005198219027889141,0.008735327196853803,0.01418771059023211,-0.08652047558692552,-0.007139274366885769,-0.09027602813962912,0.0037398369601814373,-0.011435222831764286,1
TCGA-FV-A4ZP,-0.08961989969824348,0.0014530280243071508,0.004718036242895827,0.011146946538076555,-0.0010378115042011052,-0.040659469132352806,-0.050347594539859084,-0.07278657512903333,-0.05113636053376639,-0.04852592452555105,0.0010316953465888082,0.009279629519495491,-0.10283381913768927,0.1969107870176337,1.367374433296776e-05,-0.010838511873715661,0.001125333762132608,0.19697355231248087,-0.14599368653073141,-0.017904374972853014,-0.17769566462211744,0.00225520236975792,-0.014941030576450569,1
TCGA-BC-A10Y,-0.03661182443677867,0.008393318659299352,0.03930771303553413,0.06965374205344799,-0.0011826467290546002,-0.023450734688266292,-0.03226665535246241,-0.05031188635002939,-0.07840178049234006,-0.08938415001425806,0.0005590747581235889,0.00032735329135418693,-0.05811240782237763,0.1784512616560208,0.010096372677978034,-0.002067681556755668,0.010502708541362581,0.024427547669120475,-0.05573066681301123,-0.023482683902588133,-0.18654828222927428,0.002000410639314834,-0.013307227372785703,1
TCGA-BC-4072,-0.03638292823895958,0.003328213803368608,0.029047308752754707,0.028520813299293298,-0.0006784659440712832,-0.014403977835269505,-0.01651426584756603,-0.23501320892616345,-0.06293509933085399,-0.08493712959123165,0.05600450255075256,0.0027224357534486503,-0.07179587711705074,0.251432217280961,0.005492971513754804,-0.0028838152179208204,0.004315906105162677,0.029888383873192616,-0.13717562267775452,-0.01339195138461245,-0.11990774413095488,0.010392723614237582,-0.013263824057726208,1
TCGA-CC-A1HT,-0.13249295317825305,0.00026223589574374094,0.05670276431697729,0.006273411123251092,-0.0009054500119295941,-0.06745399648203829,-0.04693973161372632,-0.13382870077723866,-0.06728017772344287,-0.16081933129171608,0.06113895680157017,0.007484119643195235,-0.17684021553528956,0.274205753443547,9.459417074369914e-06,-0.03416837164008255,0.0004118805421503717,0.056431289199458945,-0.20310578130626009,-0.028201570372945135,-0.2850352704169269,0.03455067474167991,-0.02682408369175742,0
TCGA-DD-AACW,-0.0703554081487468,0.0013937470031590061,0.029793273733294063,0.01674244482336918,-0.0004762878911644789,-0.00930226569796847,-0.03654867357179499,-0.1149526832429006,-0.024332604374330595,-0.061051883105879605,4.844645420484481e-05,0.0011422998378231753,-0.05598056316881574,0.12096386888132309,0.02357395376861255,-0.0018897447461892803,0.011537378562478003,0.018411147886964335,-0.07258171887569921,-0.014039575404246394,-0.12825275268664255,0.0024207389474656957,-0.013409151207362016,1
TCGA-DD-AAEK,-0.04705842657735073,0.013345240599881934,0.01996931443000546,0.03889518710271305,-0.00045683957502958873,-0.0035059775038792573,-0.017147843232743275,-0.10010802064175109,-0.03975956413293724,-0.07656229428179931,0.0006662056603086117,0.0013661931275150976,-0.0207593203917492,0.22576200417954959,0.007995400302829223,-0.0010043604925925268,0.021652826052465227,0.020038693019130752,-0.05633699068377997,-0.03508092686110871,-0.12936576150785437,0.0029175789834487184,-0.015037308322039663,1
TCGA-CC-A3MA,-0.062496495885177084,0.0014461969479257224,0.03599466484489127,0.004943901051170521,-0.0005222265678577242,-0.03547128944986755,-0.03875054481773836,-0.06568034915604014,-0.054988728154817514,-0.1650037903916088,0.0003017866139003454,0.0025562866579416986,-0.09950974703763218,0.1675449620200053,0.0009131109181699326,-0.008467359789936256,0.0012412094272285226,0.04256367545961419,-0.14707630256355986,-0.03607208125570559,-0.2025133692237249,0.02143730667823987,-0.031570209951127484,0
TCGA-HP-A5N0,-0.0371948365171061,0.021541232417150953,0.03087244230335269,0.07167565761487515,-0.001294814571379405,-0.0005734876344817405,-0.026577469353949265,-0.04610428658844459,-0.03436196217300562,-0.061721474901060586,2.328641721448341e-05,0.0007582716459781394,-0.01889302333721887,0.15994020686594976,0.008944556742733945,-0.0006840197770127941,0.0175907950424515,0.02701315917051229,-0.044434371253805144,-0.015207764263733475,-0.17665464481428084,0.0033488338828317984,-0.014916434304285122,1
TCGA-DD-A73C,-0.03194356604510796,0.08947475211248397,0.03937954644826648,0.11314084947138113,-0.000931860942753259,-0.0017108553984247524,-0.01556628425060524,-0.09240695040830774,-0.04643463199592077,-0.19325194683645047,2.2818012270513917e-05,0.0005001866398005949,-0.0183327361482566,0.214446214911346,0.0006293506686290549,-0.0005106890838329117,0.045317831715781104,0.00721598759657248,-0.06252550955549362,-0.006477466380390535,-0.19332066558786445,0.004661662539922497,-0.014453431150619157,1
TCGA-DD-AAVQ,-0.05332675507484554,0.0042908009652868504,0.023912223572650125,0.006668450289246804,-0.000586503720557316,-0.016859393710875272,-0.03622737057088608,-0.07224725349867592,-0.026458760329949253,-0.06698674408169925,0.0012853031662522915,0.0031887785474195704,-0.0414527376525291,0.1685926202843864,0.006285643504104935,-0.0021254849264212986,0.013768251844595708,0.0342665006670547,-0.07178774245154909,-0.012357781127898865,-0.10413056576284833,0.0015474816819137471,-0.0181039060091864,1
TCGA-DD-A3A1,-0.04578793027507095,0.0027930667265239142,0.021813673882163733,0.060045724400010644,-0.0004815335178896835,-0.007539944545777682,-0.02945146323303539,-0.0886720355398422,-0.04504823646407698,-0.1179751237905425,4.329399982118036e-05,0.0022600596188364916,-0.04164198800261966,0.17243536105493115,0.0002770168806733167,-0.006608110717478323,0.007308881836202626,0.04677816660233443,-0.09648620478866762,-0.05995665526606676,-0.19611981206300055,0.0026629151990387964,-0.03574296394548848,0
TCGA-BC-4073,-0.03141343265860825,0.000456949228794132,0.04940005231334668,0.012849413552064067,-0.0008011663868316781,-0.016322727791670218,-0.02554325289292149,-0.14025025942556776,-0.03518670393279157,-0.1760815155509706,0.18680116303988212,0.004001719584536483,-0.06204226902145383,0.39513227950637814,0.00010386212868217925,-0.004854496026758698,0.003259324093891007,0.03881826428734,-0.10335600147543929,-0.06802809463265899,-0.34181541994446585,0.020688412956923474,-0.030946786300082425,1
TCGA-HP-A5MZ,-0.033171832834955874,0.0036351006012087708,0.014598346153235481,0.043549959758690145,-0.00037990698062892784,-0.0028584232007375135,-0.018020609507998397,-0.11011033382753756,-0.03339793027774933,-0.08271510907457671,0.0030670486581202507,0.0012099595130538568,-0.026932763012582746,0.13471778724363545,0.000509005244108176,-0.0038093838749239848,0.008617765375431942,0.027673061594559265,-0.06662542338495327,-0.01466373622636213,-0.11479795343027382,0.0023684346091081914,-0.012349030405988616,0
TCGA-BC-A10X,-0.007715882741028769,0.007380881233504491,0.029714090241381143,0.053888140072195834,-0.0007860649445335836,-0.000913601776968476,-0.013820543347403295,-0.06234353010817064,-0.026007643140531125,-0.07229209959670621,4.516761959705835e-05,0.00044356543746469103,-0.017100259138551947,0.0900382032362728,0.014839990944012288,-0.0004990716843162079,0.03137465924705088,0.015968514214402173,-0.04910641121695154,-0.016417212559534357,-0.08259396543020664,0.003949105492024719,-0.013877140414260353,1
TCGA-FV-A3R3,-0.04050116253175327,0.0009178118070132523,0.027887255283565438,0.06271660563517628,-0.0005545914645474583,-0.0010260984657103555,-0.01095474467419092,-0.09282123833327939,-0.02348786149966192,-0.08875237355009499,0.0001131532514646306,0.0007536699475695931,-0.004562299047363093,0.19823050785056176,0.00025843643941591703,-0.0011955824348328014,0.006658113957279077,0.03470282338019996,-0.0474377490322112,-0.02546721307911763,-0.1566265039228233,0.001431920824759888,-0.017894992764421302,0
TCGA-DD-AADN,-0.03617178067680027,0.0003549394100374574,0.011249636467309105,0.01675430591437369,-0.000784685260922806,-0.035809752963738437,-0.03494530700792512,-0.0709498731119874,-0.0401497418880871,-0.07154981485941975,0.0003528427527930202,0.0035202175679543545,-0.09760027016323018,0.1858818876135547,2.613194577993741e-05,-0.008748673304014562,0.0004187484793635243,0.009174750488809662,-0.10739715676642932,-0.014818467397566247,-0.19817176222689725,0.0007971805542325456,-0.03256482816801114,1
TCGA-KR-A7K8,-0.058913841973964896,0.006214315918342422,0.01890406337098783,0.012947925442947143,-0.0005861446546333754,-0.009998069145265874,-0.07090455081488535,-0.07131093787731017,-0.03200290711990697,-0.03752885123746767,0.0001730421693007302,0.0022200428198905333,-0.07997848062666352,0.15991924729380605,0.0019341224170279063,-0.0034117148438111925,0.004122904202143417,0.0062293157763281,-0.062069896651278,-0.014728028038770779,-0.11347078293604294,0.0021999296834310073,-0.034655956627402715,1
TCGA-ZP-A9CY,-0.026470988447090074,0.010437469868127354,0.027338551455849118,0.0584450110541904,-0.000674453110351608,-0.001787292200481876,-0.01631575203296888,-0.07113411818130297,-0.026497654853664263,-0.0901010995215072,0.00015490820646991122,0.0005405022806523344,-0.01600904261511122,0.1422034664004901,0.005251603878930366,-0.0006596277760744023,0.029286597240145307,0.019015495188859543,-0.05042713986922757,-0.02222647491229828,-0.13042904751000556,0.004506796661380611,-0.009756775763910338,1
TCGA-DD-AADC,-0.03578443200407381,0.002627046679893491,0.03449885567535615,0.009693333603845953,-0.000620152549944777,-0.07243356210176631,-0.04736238662400039,-0.1449283883267307,-0.04346672865241775,-0.07308028360354224,0.002993575996909036,0.0017468756908368215,-0.1449560375057447,0.19460697308562508,0.0005521191699877354,-0.004611823980213491,0.001917816512552374,0.03955497512760037,-0.10073007034506144,-0.013978531322567666,-0.14551371714547653,0.008482310214650412,-0.027098515425488287,0
TCGA-XR-A8TC,-0.04760636980170213,0.004286417460807271,0.023484285629247932,0.015056072280133765,-0.000301065896438595,-0.0032130967340922726,-0.02603494209504731,-0.11076989859985598,-0.03237057191969351,-0.05787783298287084,1.980683763071003e-05,0.006552412295554348,-0.03710722231030918,0.23689172004090514,0.01214799089517869,-0.0006966922723840421,0.012085958398245665,0.023497333000368853,-0.06341913457164977,-0.015473481661616238,-0.10471339844375865,0.00956716462984923,-0.020525720333992768,1
TCGA-5R-AAAM,-0.03227222181577333,0.011631152067467522,0.029138980573645733,0.04850202246090556,-0.0006495187021303288,-0.0017619825617054862,-0.021544825837299122,-0.09636318930699633,-0.0405342875040227,-0.0860888199783814,0.00016822428987704397,0.0006309416470916344,-0.019029418491666266,0.15249484513935413,0.01673798324108257,-0.0010537684758886643,0.014097253380181272,0.013590591879631119,-0.05712501094628567,-0.012745652969358064,-0.11219890180945132,0.002303284489021007,-0.020648932309722298,0
TCGA-DD-AAW3,-0.04859937536577022,0.009483304012922248,0.02781348226660488,0.043060184418883526,-0.0007890430155451756,-0.001370064074967411,-0.025252114731711715,-0.07424309803269176,-0.026901390306811847,-0.03743082306532484,5.908593793215188e-05,0.0018563218694242578,-0.01840311759601158,0.10505006203327294,0.00398210513691568,-0.0011015087270276186,0.012329169693927824,0.009573571023189217,-0.08466242084652564,-0.010179581151515677,-0.08529329014907425,0.0007542674547092902,-0.014980728148597324,1
TCGA-DD-A3A9,-0.056238204547158825,0.0016507143966733458,0.02279991158999022,0.020667932006072476,-0.00046244100344306166,-0.0031659056852031847,-0.03326510460141408,-0.0622700428652351,-0.0569672939803343,-0.16321363553960355,4.51007046050627e-05,0.002051752802292949,-0.019242000319331543,0.265981867172608,0.00011135352394112366,-0.0014828521351867615,0.016278372987562014,0.046078846731742944,-0.10497119205170896,-0.015531112312017602,-0.2144952145920057,0.0009240518407181156,-0.01602269399059351,1
TCGA-2Y-A9H0,-0.03564005603331038,0.0019325585238115512,0.029802767585568973,0.01877137787915272,-0.0009557758213662585,-0.025161166848584417,-0.03554156611098801,-0.07826046452068006,-0.02973430952709697,-0.030942149795407683,0.00012044698559215558,0.0023173345378412914,-0.06864258922132602,0.22093224146141516,0.0009197541049315046,-0.004683536462972363,0.0030471847186763147,0.020820937806261507,-0.07484278491298313,-0.03749094190336743,-0.3577404879680538,0.0060427632003095845,-0.010716587035023487,1
TCGA-DD-AA3A,-0.07078982130706762,0.000595396064281705,0.04201557067883221,0.0035702646694686876,-0.00042433649236306523,-0.03388126853088526,-0.04108113172655755,-0.20570372749781216,-0.05638017857060983,-0.13621313499963533,0.0005839671351459677,0.012682033335500548,-0.1082950435260172,0.21758822867607222,0.00012016509673009896,-0.01102287002034304,0.0004034712060700986,0.10245564347375319,-0.19437063525415324,-0.053225501347537965,-0.42808736951257,0.01318460841470584,-0.04192496220445036,0
TCGA-DD-AADB,-0.09241953276590022,0.0006515934213953184,0.04806131705815193,0.007943803611403268,-0.0006784637679141685,-0.017078504078676893,-0.03656219334645677,-0.17958734821458813,-0.0381666048249255,-0.12922911214572327,0.003886355820114891,0.0029391661762113892,-0.13023017086938082,0.2917749546216306,0.0013025677420670965,-0.009844917896886175,0.005639822974560362,0.013867082407493212,-0.08501845208189977,-0.01880624991248653,-0.20747444280900074,0.006780269724674371,-0.03137055311140622,1
TCGA-BC-A10S,-0.02842713290556429,0.010569458985659206,0.016220910160491122,0.03280030256143009,-0.0005718440381535241,-0.0011848974033174026,-0.026745077519276773,-0.0818080683592382,-0.03506930269293781,-0.09110942500907888,8.016416041077912e-05,0.0006093946787443618,-0.01618585319635272,0.10768437821423803,0.004666883225384835,-0.0008343992990771572,0.018709118790605814,0.02301903503145189,-0.07741731905299117,-0.009199893234802001,-0.12575871325251994,0.002939150684640194,-0.02770738648097475,1
TCGA-CC-5258,-0.07445448615546633,0.0006647715910137419,0.04084479834417126,0.0044395567828631926,-0.0009252987409736058,-0.02166674374501612,-0.03771547179564468,-0.25673309653196513,-0.02927298896081979,-0.30502575220302564,0.0006182276110477364,0.016415796792159165,-0.04433423042086693,0.3466245074445007,0.001365537761353647,-0.003944311348021794,0.003642676693878081,0.02767811543018206,-0.13933904781796874,-0.04220376373368794,-0.23587482321000364,0.007023981328645443,-0.031773159017384964,0
TCGA-BC-A5W4,-0.043304590135309684,0.004933696518172213,0.02704679414615363,0.03428999456990592,-0.002287276049386816,-0.00869043269102618,-0.04127036227122427,-0.07462835514330948,-0.042550140899406674,-0.08260399658955275,2.5026207006370108e-05,0.0003755088628278943,-0.038670431307814536,0.15979266612230042,0.05898096596401723,-0.0009791856786007637,0.00851910244446782,0.039494539161754216,-0.05924332987359721,-0.020083734853068316,-0.1927174473033756,0.0016361738721031352,-0.006993102679284898,0
TCGA-KR-A7K0,-0.04508147337362023,0.01269620537510719,0.02275108120284151,0.04363455107652935,-0.0005933792889614991,-0.0033716840526460054,-0.023029755471083976,-0.08326243550935551,-0.04459885104045602,-0.05756608047707418,0.0014103003713001507,0.0021414007046224076,-0.029171534390385112,0.1367126991844427,0.0018031754994243846,-0.0019209665073904212,0.00992248311667951,0.01991926680569729,-0.07391415908177044,-0.052889062956005685,-0.11437098410956564,0.0008230768313449694,-0.014761111191470536,0
TCGA-DD-A1EG,-0.08723668634448006,0.0020141304257833043,0.024567163267041194,0.035042582701069594,-0.0007079898676476573,-0.008241715650378548,-0.03752112503488164,-0.1049350881597892,-0.05231845450602415,-0.10092397226819073,0.0033913856243231273,0.006152741597703598,-0.025969206161464288,0.2311206986331367,0.0009503185523341934,-0.005554977568125728,0.004970829059293245,0.0420563148467246,-0.10673501897643088,-0.02844939211170384,-0.15856012731760905,0.00477888669550749,-0.02284525297351236,1
TCGA-BC-A217,-0.027442818052750298,0.003820645910694613,0.03175343096069071,0.04975384429383444,-0.0013444189847325162,-0.028131917442821158,-0.036091594066791355,-0.05333918709502634,-0.0732625704705424,-0.07825565022035598,0.000810808958011194,0.002359585646973439,-0.07163189331968917,0.2990968928415196,0.0038650033863598175,-0.0023660694714908483,0.037071538105937836,0.028855856835353664,-0.08620888133280863,-0.007053441483309272,-0.18328154567353178,0.005536557514698946,-0.019563364346716364,1
TCGA-2Y-A9GY,-0.05734015001286273,0.0005790097778201814,0.02089443759057126,0.0027931153080577357,-0.0014385377799472417,-0.03161677536517965,-0.0485212442952662,-0.14607323717397544,-0.05439644865068885,-0.07838913938059384,0.013659691891030378,0.007737434852392231,-0.10039136727793141,0.3183727431985472,0.0,-0.03646381776001922,0.00016775244922898565,0.017684767136143222,-0.11668836739273235,-0.03600596673727504,-0.1361654510439317,0.00908383569496834,-0.022986174583290536,1
TCGA-DD-A73B,-0.020320657775636755,0.010730155217700862,0.015702219156095473,0.024391818780255467,-0.00038043252257215,-0.008334658738594186,-0.03137710511037546,-0.06447715124628205,-0.0400397357562321,-0.08256197261012405,0.0,0.0012239140292323863,-0.06735764403100905,0.14496976381739957,0.003327339381131763,-0.0008081466989974186,0.002011292301241925,0.032601786983413074,-0.1082815463858784,-0.01379662526158257,-0.2243440187238522,0.003604418878680502,-0.0077981952076722335,0
TCGA-DD-A73F,-0.020305724440805778,0.006560751053127696,0.024784569081322094,0.046992193294711486,-0.0006297428743496625,-0.012266498425363133,-0.01854109768217773,-0.0670029279063428,-0.03558616457667405,-0.0904317909451525,3.814154543751594e-05,0.00095651589522547,-0.036491757835518585,0.1869002573928441,0.005538797035303128,-0.0016641471003009467,0.012323122048981349,0.020576537281119193,-0.06883971013022092,-0.012297101587424515,-0.2230913196227681,0.0018715689839185362,-0.024064959287273792,1
TCGA-ZS-A9CE,-0.02684462782882417,0.049416117167971715,0.022172909002114195,0.03775247967931437,-0.001057841942364202,-0.0034311066828166597,-0.027616269574194562,-0.047948845129507096,-0.028223258060843668,-0.029918218972887017,0.0,0.0005372943995699687,-0.015887022304667195,0.14444485924864706,0.006585722305576886,-0.0002806441521920899,0.018347565591640344,0.02129208132328214,-0.0695002417642703,-0.01135854054658668,-0.128922393435928,0.003368307269079382,-0.010817874690558987,1
TCGA-ZS-A9CD,-0.04163836046000899,0.0035641625003247066,0.018844139808779553,0.05796374061243525,-0.0006924336085125714,-0.0017627867141080805,-0.030323534999318155,-0.09510461248404822,-0.06028009954436186,-0.0685393603172113,0.0008222514216424487,0.0021308221680982455,-0.024401242407865512,0.1682856403500192,0.001923992892977922,-0.0020987104509726452,0.010674074565674832,0.02441505518057612,-0.07613078813779713,-0.021058385473139665,-0.17113827039647017,0.0028867951678694243,-0.02326294427499639,1
TCGA-DD-AADI,-0.05535065035978653,0.003097754858079366,0.03010452916970468,0.0054400455298766635,-0.0006202395962293687,-0.00381659195033398,-0.05185886921399514,-0.05303814808941558,-0.04046818397535023,-0.10142480142907692,2.6364506846282945e-05,0.0033874243654777947,-0.030895022898528083,0.2502571083431731,0.02130003813702969,-0.0012024689206791288,0.01642791548460952,0.045421156133066326,-0.09934047775646965,-0.014244944662749698,-0.16278874842301602,0.0015362991986152005,-0.02543432672038657,1
