,ACTB,ACTN4,ANO1,ANP32B,ANXA10,ANXA2,ATP1B3,B4GALT1,BIRC3,BTG2,CALU,CHCHD2,CHPF,CLTB,COX6B1,CYP27A1,DDIT4,ERO1A,FLNC,FSCN1,FURIN,GANAB,HERPUD1,HNRNPF,JOSD1,JUP,KRT16,KRT18,KRT6A,KRT8,LRP10,MAFK,MMP14,MYBL2,MYL12A,NDRG1,ORMDL3,P3H4,PLSCR1,PRKCD,SERBP1,SERP1,SET,SFN,SHC1,SPINT1,SREBF2,TIMP1,TMEM45A,TMPRSS11E,TNNT1,TNS4,TPM2,TPM4,TUBA4A,YWHAG,YWHAZ,class
TCGA-78-7148,0.017270228614014,0.06599125777045452,-0.0026941007655650437,-0.3886135073696096,-0.0013800301411681598,-0.0016717249187994934,0.02036225060588842,-0.033391485739852754,-0.011160213385861349,0.0009278698588810564,0.03617130334684901,0.022945742313405598,-0.067701508311021,0.0008552848556839934,0.007406615232035836,0.0014435018417483464,-0.0053645832808388045,-0.09189089920010887,-0.006965223679391124,-0.024641673972073317,-0.2399204282494567,-0.007622918321572696,0.03760710293146657,-0.06692156491530302,-0.024811934756551943,0.035202724594642056,0.0006692136263416804,0.1179372882345491,-0.0009210874515651738,-0.13751928104543074,-0.04695158858479014,-0.06199637855328279,0.00012323270082194757,0.015975561695770406,-0.0023448463482301004,-0.021205737700693287,0.021576953138226152,0.002958724549474465,-0.020449939741811918,0.07760402630560582,-0.006084066759070701,0.04015585819327739,0.09549426410559618,0.02694526657714964,-0.0005761507378595252,0.02806128736624848,-0.04485439267650597,-0.06895664366258415,0.0008797053158353461,-0.0017340625962025194,-0.0009243365954787773,-0.016877863970867796,-0.018891150380266227,0.058964007858811986,-0.0014138845810849519,-0.04845753490291531,0.031469160715447794,0
TCGA-78-7155,0.02216992703995122,0.047313878838826054,-0.0045733802805388414,-0.586328529839824,-0.0,-0.00039550667575592236,0.11562447816466803,-0.0535758121432814,-0.0022441351662739356,0.00026524841716120276,0.20053390969086818,0.04183302306576151,-0.01978972737805436,0.00021924276197549472,0.0031088791975065503,0.0003533404330786256,-0.0015666491318207835,-0.03669395718191185,-0.0023677563220860873,-0.10902550199122052,-0.015474664324735007,-0.02911918572147864,0.013268470916130254,-0.14762375215151147,-0.027560752695596137,0.02045150426735798,2.617814435127672e-05,0.15553260229987786,-0.0,-0.19952311321360391,-0.005399104649800353,-0.005042936750445446,8.812347389743934e-05,0.11532916661763405,-0.0007423191792740152,-0.004046868208937326,0.01779309621072917,0.004637046509355882,-0.0037907203271365306,0.04409853074028161,-0.018256479231401914,0.06752878621055163,0.2677649947727984,0.0004395859727148475,-0.0003422603229142514,0.035985847515335595,-0.04057604852838724,-0.013936543835491465,0.004673366218543024,-0.0,-0.0826475591131601,-0.00010750751265554045,-0.12000968449905361,0.08064180785035398,-0.00011264746306497031,-0.025240216566201436,0.11234092340627735,1
TCGA-64-5774,0.01734995526905987,0.03637798071551647,-0.002851790521841347,-0.35063267763332584,-2.7666834124067674e-05,-0.00031386015676983367,0.020606810571079878,-0.026441536053364866,-0.0030135887777845184,0.004534936572163613,0.03971294544581205,0.016269631925026843,-0.04970276403476723,0.0003751037711242218,0.00594596630937584,0.000627600568272021,-0.004547001002786523,-0.060291413257376476,-0.000550851059842623,-0.020558505602414085,-0.010543246427565383,-0.01428865556835217,0.041100729007473254,-0.0535102151844047,-0.02542395422167395,0.03390685875448741,0.0006160775631265358,0.06807114940327523,-6.599281465111126e-05,-0.06645306437274129,-0.02322931797520153,-0.012808242645019103,0.00014584583655651208,0.031391513984499755,-0.0012130543916095181,-0.00924338676265517,0.02140610318353613,0.0062692192170708495,-0.010666104334623176,0.1108005656975919,-0.006509081913488025,0.02531727268652657,0.09040000306233481,0.007627851385849536,-0.00042876653787991283,0.01951019604769771,-0.016574718580672984,-0.07344608046123319,0.0025438767415154823,-7.764055942324313e-05,-0.006595328602811225,-0.0037197655621303348,-0.046157796889238704,0.047301972351117424,-0.0007645888369861789,-0.04616353441026923,0.04454458337996682,1
TCGA-78-7220,0.017720428197297924,0.15732689832680852,-0.0035790669143882102,-0.36025558034810834,-0.006088958189872061,-0.001359984857490045,0.03589016118473761,-0.07283001471543782,-0.011368068722391024,0.0007173487982609544,0.06633232243963147,0.015396843275017233,-0.056880986574097216,0.0010271428891635852,0.015742310155453982,0.0009830755317363693,-0.00258044252093328,-0.1177301328139427,-0.0008749861794960301,-0.01104311720090289,-0.8209973350463957,-0.015709595610649957,0.02924424293694878,-0.05748328406710174,-0.03320649358624125,0.03989448510183936,0.00689058887687127,0.15574710327986663,-0.0006955391773133409,-0.11582127925645794,-0.02380122537247488,-0.09391783495413918,0.00011835726880768352,0.030107693825249335,-0.0031191446131463613,-0.023424081765481806,0.012740991986835168,0.0016610300099274124,-0.027807470909759848,0.10036634664219908,-0.007920649844921872,0.07353523256068356,0.09889521848955894,0.029436891543652272,-0.0004728288619324587,0.059127937900395895,-0.06297061190392811,-0.031660138701240355,0.0017235679197387624,-0.0002449468854291051,-0.0002473896704454829,-0.006930902198966199,-0.04074367233908781,0.09798423153818965,-0.006357430280289971,-0.056979683190872495,0.051803243006300966,0
TCGA-78-7167,0.013412248253954052,0.04320450385029507,-0.0030358108197133735,-0.3554283665536183,-1.860113126168217e-05,-0.0009472578740400736,0.008499404411422684,-0.018231430725738143,-0.00233583236060296,0.0016852372165602437,0.018329984433564726,0.009193583465101154,-0.03902946715614832,0.00048782211913855943,0.004546007776842579,0.0010293272926766238,-0.0028084329061760396,-0.0314781728646006,-0.00010140944234198761,-0.00982784679733663,-0.0615696674240498,-0.012022610581251696,0.02984753587014004,-0.05394202479207749,-0.016734017417503563,0.05638658361285743,0.0005119219675161369,0.08098236355380249,-0.00025084176120002165,-0.06545303173008826,-0.028591701023760414,-0.018853901521763444,0.00014430586640806469,0.00044105423868240855,-0.0018829915869406377,-0.013069182704738006,0.0407902267441532,0.0012807522551205423,-0.010040003039848854,0.17375939294794263,-0.00824855449662471,0.05383197766177516,0.0853100955567737,0.01707923680372208,-0.0005358524298563911,0.02513490347550654,-0.02963985195501898,-0.022554069487824027,0.0008995041471882214,-0.00016873756824125743,-0.00016521035790522024,-0.0004863850219435594,-0.026849178189998296,0.03258944304973693,-0.0011377353766911767,-0.028879780439862553,0.03859150866409369,1
TCGA-86-8279,0.032331615151775094,0.05320016790397239,-0.0014156439592962233,-0.30399761858942254,-0.0,-0.0009596100303973007,0.031798774240045354,-0.017572067314936768,-0.008624930219535885,0.000585688466710477,0.051896698191472836,0.029629808989421712,-0.0930437240808348,0.0007094089964363124,0.004098832189614977,0.0010241963139392982,-0.002030453821439288,-0.02966344900323187,-0.0004644677120195338,-0.048462079662022976,-0.011204301552544994,-0.019533204909376083,0.07950468493930897,-0.08045076426926297,-0.025301457878579285,0.03953465241516917,0.018663791562511946,0.09898252725714042,-7.230737700986774e-05,-0.10027254144884293,-0.018591671917509565,-0.03229412443790327,0.00028117883169408587,0.030385597338176053,-0.0016864019046310473,-0.03477381120464979,0.0577621143790358,0.0038925426266929585,-0.01101024873001504,0.14528366271001364,-0.006759525061558638,0.03551736108308836,0.07050587231486438,0.03126100575682179,-0.0009172744591933979,0.04336936006277842,-0.040458150173601846,-0.04333679467143127,0.0022852857982249963,-5.15489788172086e-06,-0.003059888887844943,-0.0034860217888651366,-0.09642231936462109,0.1261753522672406,-0.000661596559046386,-0.03338996534651434,0.04385595071516848,1
TCGA-62-A471,0.013129631291502325,0.07169746401945255,-0.0017572701582165419,-0.39698401280945067,-0.12896927607721728,-0.0014977876601527558,0.08054653425996924,-0.02733061986113295,-0.013073937594730837,0.00035049125696780817,0.03522242160612531,0.024367748818852477,-0.04462931793081402,0.0008038619978596134,0.01694238169860126,0.00037583135830743036,-0.004805509854051324,-0.1102811029912375,-0.00012884597788945766,-0.03987738947008464,-0.28572346425993284,-0.007244604647874857,0.017510119600955602,-0.05003527288269184,-0.04586993441019165,0.04790001718455747,0.06990433433390629,0.10510182333413966,-0.020646582184872888,-0.09327419538558353,-0.026792873797666046,-0.09469875723825719,0.00015711091737850955,0.02088650184270225,-0.0014659511524594087,-0.026815354570099273,0.014042440431308239,0.0011269324103370208,-0.03309470184648198,0.047592485370702355,-0.005668210431539073,0.037637872298355426,0.077313158982302,0.14282975999181544,-0.000377446528300595,0.08429019650825272,-0.05064764289152578,-0.05229724219097954,0.0047656014639145235,-0.00024738311615908815,-0.0017047303435841106,-0.01455856444006327,-0.0365707108770079,0.0934370553582843,-0.003513634601793643,-0.04394447165980506,0.03485041365640887,1
TCGA-86-8055,0.029404243195040917,0.08098082339899262,-0.02929834582551985,-0.2890915638169614,-5.6014770276656535e-05,-0.0014456936776815208,0.038664999638951335,-0.02766483995775842,-0.030037542223325404,0.0012209938913276457,0.09693749957217984,0.054636878985661476,-0.10138247941340435,0.0008256091370759777,0.004252031248508973,0.0014028349849945334,-0.009111480606373444,-0.12032262776077211,-0.0007453610707796667,-0.12302159575448832,-0.019974916769593037,-0.01327507107138891,0.06046693603356383,-0.042956400088680353,-0.052571270203066824,0.02584452339324922,0.0037902054148085734,0.046374986495499766,-0.002463588447754625,-0.07048294335021006,-0.039484503308837564,-0.027662138589145124,0.0006870212849960819,0.014996481508580163,-0.0027275867947535457,-0.02459170866444563,0.03280243724825762,0.005618280551595142,-0.04076291173929244,0.11134171691981196,-0.006529844683939303,0.029314594217654474,0.07618584880838762,0.0215373363891828,-0.0006493188134726764,0.021454266022984985,-0.037599468379691595,-0.07206472027270833,0.012203316927589879,-0.0010071994692756891,-0.013978329397866085,-0.01000826608202168,-0.17400944449798936,0.13535291828179385,-0.0015014231079176106,-0.05731937739010272,0.030774307710610002,0
TCGA-55-6982,0.03268155216740524,0.05045684129068708,-0.004232844199582677,-0.27337563242100216,-1.5219107395921775e-05,-0.0018203119209291973,0.05263310326202844,-0.022352497427158974,-0.03350347037559756,0.000892722831538284,0.055630003400877516,0.01648275324273594,-0.10034749764349418,0.0008612936046267154,0.003797385723053081,0.0013974716396582554,-0.00249561431161395,-0.14920711910442092,-0.0007084525304650984,-0.019315258359306694,-0.018392163094974098,-0.01324369863944797,0.04903792071457402,-0.048034915881644685,-0.038882234524685755,0.024442898706635602,0.011448259506608017,0.05167437268922392,-0.00028937750559475427,-0.09173883964276366,-0.022447191031580653,-0.011776772254329848,0.00024126700646236065,0.009003862819638251,-0.0018184307352616539,-0.022119321509922636,0.02333439752970928,0.0022459346704089855,-0.020179023063635015,0.06887766874338246,-0.004005137383985082,0.02743377356659198,0.066451228757555,0.050591610810995086,-0.0003313651997908778,0.02412353510851954,-0.05371377097333304,-0.0674339931385941,0.004967868145597691,-0.0003580843315766957,-0.0009562894814476356,-0.0028762969943588773,-0.07842413797232076,0.0759866804759592,-0.0015581341378364728,-0.036241151180963035,0.052454419680067664,1
TCGA-55-6987,0.014064489738659617,0.019719823162296857,-0.0008867271086114153,-0.2474599712732893,-0.00013878040988040397,-0.0005716763045194754,0.04129699847936955,-0.020014668372613998,-0.01924819443942543,0.002565388714174515,0.05676696990975563,0.010598514901633712,-0.029504602782071527,0.0005705053175288017,0.0028170453361942636,0.0017161164971886973,-0.0018965836289453195,-0.027313015177369677,-0.00015149085885145675,-0.008371752000700892,-0.01935866964620413,-0.006905318202255407,0.04935740747942488,-0.03085150591531729,-0.01648939453159528,0.009769481861937577,0.0003595317484840239,0.01591245168105673,-0.0003727142242245482,-0.01560469208558404,-0.014687345611915004,-0.012585864948277601,9.125532330046152e-05,0.009378891895964454,-0.0008717370805050445,-0.010555343852982424,0.009923190213060927,0.0006173048002084387,-0.01790357309696071,0.07149784061227289,-0.00468255903228166,0.028797765588355763,0.07592189272009034,0.00533508659338124,-0.00023318563862160174,0.009585966934222935,-0.025123912430093355,-0.07510150104018287,0.02470413974285348,-3.8896520218107525e-05,-0.00036167672946818487,-0.006753597760751921,-0.02021282955605786,0.04491804503684828,-0.0010117070271222174,-0.038020787898767575,0.013562451011026575,1
TCGA-MP-A4T4,0.016694755048623444,0.06485996875643593,-0.004268524599101724,-0.29037717945107794,-1.5219107395921775e-05,-0.0007595064583151461,0.043206705548320096,-0.016420249555749663,-0.01866991254358849,0.0016208004390455392,0.06164161844339799,0.006989628884054443,-0.03914550078303124,0.0006155506189330908,0.0033022989907001343,0.0016182766493438815,-0.0077664573692865805,-0.027310416015006354,-0.0015894769738696488,-0.011402163379203939,-0.009422261414407817,-0.007470102452340979,0.06061973583262702,-0.052264015251186784,-0.027400351823694827,0.013631970076657842,0.0024198074071089728,0.023896391298955783,-0.0020663982468872633,-0.029291123299136496,-0.016966956876686687,-0.013604140993166257,0.00016224331958791295,0.015181193713787068,-0.0011769600753327501,-0.010129042710921172,0.01926655996333472,0.0018297205358236105,-0.022242940666976352,0.1389591048522794,-0.0037399976341753777,0.021929867366695933,0.07436493593481586,0.034853036849768024,-0.00035064002484988494,0.012116204365298854,-0.027948590848159212,-0.05407949582091958,0.0017394524993758972,-0.001606889965906378,-0.03646954770795885,-0.003190861220507158,-0.057935021765568674,0.05507966303474778,-0.0013713672187907855,-0.04139461903751727,0.029796374816466683,1
TCGA-05-4420,0.016763005783933166,0.019133845239786042,-0.0011287752242676499,-0.24442055654279918,-2.1724806082141422e-05,-0.0006064795038629717,0.03987388968474971,-0.026570776468614762,-0.0026195793559138396,0.0009114632027429384,0.07323260843860481,0.03465597101884942,-0.066085038885655,0.00031530538925341313,0.005994440884472492,0.000582672756558354,-0.004717633252398723,-0.02905987829964372,-5.9486638634261094e-05,-0.027059162949095935,-0.027226006305627447,-0.016346562850048447,0.029472459473297564,-0.07390605065117822,-0.018569613562518274,0.011735089174106553,0.00012225750393840936,0.05003347676091344,-0.00010558568444072499,-0.049591364990954755,-0.020016775505652767,-0.017872222932380104,0.00016131257724316282,0.030481250303080912,-0.0012948516283137034,-0.00887085995577474,0.017978181757471075,0.005508419601334142,-0.015940656267304554,0.0754611851071845,-0.005806577097894768,0.05073294465730554,0.0658513551636797,0.00403449945497403,-0.0003896970305771058,0.025763085133141277,-0.016538745235950957,-0.05356855738881103,0.0019832512123452695,-5.294903175449615e-05,-0.006250092897868211,-0.0019100792001313822,-0.042142120312982895,0.05787684197216444,-0.0012935984301271624,-0.028291270044555773,0.024735914710292652,1
TCGA-MP-A4T7,0.017242580088768885,0.04148342612426016,-0.0022727701724194523,-0.26723531642852905,-0.0004473196288005033,-0.0017242354353857105,0.03649820566829196,-0.01591822568529566,-0.01734036594619679,0.0024832163750176817,0.020010918116252954,0.011232229940862865,-0.06430194483518614,0.001393407782779345,0.009348743644959119,0.002309994187303497,-0.007861760649144884,-0.03896251739332926,-0.001982615258685953,-0.02046436323523249,-0.04144820795091031,-0.007413283778404026,0.027951753269323497,-0.0650316541922362,-0.0417710680951389,0.03838587220637959,0.008539143592848053,0.10305292627243605,-0.0016564379712497373,-0.09276673825696154,-0.024597363632301816,-0.1610227849050434,0.0001270439559209819,0.013396558191870711,-0.002043528091566941,-0.01394156334052532,0.01254251630053885,0.0013055719101098457,-0.01774819060866536,0.07024775187855206,-0.003590052925913842,0.031202373198669503,0.04950700393769016,0.06296746101922203,-0.0010532770163997403,0.05441054972138059,-0.06024790078798504,-0.058939661937218404,0.0007486461551902778,-9.859456953539451e-05,-0.005111197060823101,-0.012607203254951942,-0.021774942935936036,0.05295535742475268,-0.0010719164706344587,-0.02602396570175257,0.01446117712574424,0
TCGA-49-AAR9,0.02258813028445125,0.16611338230174394,-0.027292444916248142,-0.7176287189963387,-0.0015429779299226433,-0.004238758082297522,0.07381867456895971,-0.04747153331078848,-0.05548207108090905,0.00020553514174176483,0.07046657942366472,0.008065207252456583,-0.05450761741953611,0.0017355915796895458,0.010204637865894482,0.000645192881362452,-0.0102692479246086,-0.32494428397602415,-0.0007153255774024464,-0.11464186763538693,-0.048213420464656286,-0.016246812293821696,0.01812443214432059,-0.08669992561573327,-0.02191075910171907,0.061615457599188864,0.030971195487457078,0.2952364636762085,-0.004194899086972475,-0.3780751262927727,-0.04711876151630081,-0.018604460969766697,0.0004190104656191614,0.033915789574196074,-0.002117054414051825,-0.017778211488128953,0.01445346744548026,0.0034483486524452675,-0.03855512625336623,0.09110222005289453,-0.006622800560430751,0.037237290272882015,0.2035967026502991,0.0613132596441602,-0.004693115957311795,0.07389777566151391,-0.03738773955075625,-0.06022114190738552,0.0019365532790853843,-0.0013290695602715557,-0.002442021248742761,-0.03505304525309788,-0.06156244875405458,0.0716312814606261,-0.0017001253631519354,-0.020479397566762477,0.05718103254565859,0
TCGA-44-7669,0.017904129463308858,0.049584998926431124,-0.0015776103322011313,-0.4063782950522629,-0.00027997990627590043,-0.0006037416547734831,0.04191110307182353,-0.016507399634097666,-0.015273415851044263,0.0034132506116394475,0.03970002201127063,0.01879748440924579,-0.020002057966032945,0.0005031659166662881,0.005827926913821773,0.001657184544982371,-0.004332249103229046,-0.023965859088701358,-0.00020746027832425716,-0.03968508646395151,-0.023808070869674486,-0.02681911584153846,0.03951644497825896,-0.062124980133667566,-0.030617105793360626,0.022352982648425723,0.0001196953876827525,0.10904834881710472,-0.0001524445294444882,-0.12042745024119458,-0.011424319241201995,-0.019187130985048675,0.00010038923351879895,0.03830066039323319,-0.0017399979498609675,-0.02026364614165596,0.013473039599300646,0.001309675531960815,-0.026781765358381386,0.07770652152351,-0.01335407727187192,0.0599098132901987,0.1635761305301763,0.008543988276879395,-0.00041250875972904206,0.025056617598705443,-0.05877402146423122,-0.04087684854806016,0.0013226074489269101,-3.233117296639648e-05,-0.00046112298927271757,-0.0002594184682833797,-0.021079770072898962,0.0693895337683674,-0.001396385239908924,-0.07707358566072349,0.04310871457758929,0
TCGA-55-6981,0.02929572149129771,0.04660245782602342,-0.002305222145660042,-0.1552538828236896,-4.723090273641773e-05,-0.0012497005245146518,0.04842633021701219,-0.03573135058703285,-0.008562460721894498,0.0005956804903735414,0.08819487003759581,0.054933385317922814,-0.09370938033377309,0.0006534627774117481,0.0033310355523671602,0.0007111633799672689,-0.004413389880462521,-0.07049289951931494,-0.00017915556842680634,-0.05615773477800317,-0.014712390644686213,-0.015413250704338136,0.034707388782220724,-0.027948075013959513,-0.03781873514144845,0.017541620337478164,0.00606018471914109,0.060476644516361124,-0.00018673767725443133,-0.09297213121850247,-0.04151972999319529,-0.016134229032251413,0.0001301207575277387,0.011516885119345757,-0.001531982708855329,-0.007763665758546961,0.03243690471847611,0.006913190961847807,-0.019957140492921837,0.09280846397447584,-0.006243848917703239,0.02853491600232445,0.045600197740437526,0.021213150915363643,-0.0003082633299055451,0.042628300640165255,-0.04542743949284575,-0.04545257584714817,0.0006202723532804272,-0.002454623752172772,-0.004781628077837356,-0.0009090191856108671,-0.034614524418738524,0.04390894935608503,-0.0014821800148517438,-0.09745564159158347,0.026641197329644744,1
TCGA-49-4505,0.027302409261981277,0.01942823333148791,-0.0035174752494134985,-0.23075595652696287,-2.9193442119028958e-05,-0.0009275996023778239,0.028902936967197906,-0.01731025400859477,-0.023113651406934166,0.0009326191540789329,0.05002661510986705,0.02178327635221237,-0.060633030617441144,0.001202886684475707,0.004008404128915674,0.002424713036818705,-0.004236453590047805,-0.06360754890827379,-0.00012143310459346777,-0.024869023559057107,-0.014636818138043675,-0.006213750184016139,0.04376526255446126,-0.04374204933135696,-0.035583569792769484,0.014512614560396516,0.0021485015749066983,0.061438231617787574,-3.14177667358665e-05,-0.07531136028034216,-0.023153368008800204,-0.018917513677977286,0.00014763352178815366,0.004105208979549654,-0.0012130626193282144,-0.044711749475793934,0.03980879349500364,0.002686500040126077,-0.01965025684409872,0.057506875738446296,-0.005477890216067642,0.03777340038136217,0.04821023505261945,0.020233403950973408,-0.000512096310848714,0.022112449453765053,-0.012100405354639982,-0.11704328106139765,0.002407378591567728,-0.00034211194546788793,-0.026234919605739756,-0.0003820270885235462,-0.12509222455713234,0.04745082621033681,-0.0015542757003909689,-0.03380220709039954,0.02827569004512591,0
TCGA-55-7284,0.02345175949292224,0.0651952077752522,-0.01089564519649304,-0.27280245289013655,-0.08312317119616737,-0.002488647469923155,0.030673342875200387,-0.0215341606551693,-0.028820202384247408,0.003866497103646455,0.030082206843233476,0.01278979025010464,-0.03586121291135348,0.006046497794499932,0.004149602945986,0.004509525076177245,-0.013215765231376728,-0.03985832435220275,-0.0004751751956692969,-0.010659055014891197,-0.04892300415003399,-0.007439505800832807,0.04967230615379449,-0.06967209772912059,-0.034894862994366706,0.03308140085352677,0.025975013090746707,0.06560067903219187,-0.003012891945442746,-0.12409634630855527,-0.04761699329589349,-0.03555033488694189,0.0002560879817729392,0.0023276946802043394,-0.0025549157763368768,-0.00737837104192689,0.019511101385709023,0.0013636625699133586,-0.028200390657430935,0.2236947101861476,-0.0046652152809166705,0.040803912426757245,0.05665917127655931,0.016286425439163563,-0.0004681173306334094,0.05160804033928949,-0.04445551680419533,-0.6174325829524965,0.008595719525044393,-1.0613025050601772e-05,-0.00038028580118348935,-0.05411339890672699,-0.05086960847046032,0.11821231373011083,-0.0013557480021758562,-0.028748437402520824,0.029727080395865677,0
TCGA-86-8054,0.012869574555433189,0.038761344202227675,-0.0010724245110436796,-0.818110217190886,-0.0,-0.00030463370740612685,0.046257543324634144,-0.014265693705693708,-0.0036209102091716207,0.0031510951239128943,0.07944671033765882,0.018031793631060545,-0.032419396687282775,0.0003480558057924576,0.007502933993913415,0.0007216901272872381,-0.01017529180963412,-0.04082176603605236,-0.0011110071678465787,-0.016529327094806687,-0.015327702251843205,-0.020283094877328666,0.02676511740351571,-0.09922184507320798,-0.019931125747239088,0.06008645076056638,0.00021466078368046913,0.07038464643176963,-0.00015328318225776055,-0.05072005541712335,-0.0174843131068355,-0.010619570342161154,0.00015632592292708775,0.05399427442498716,-0.0017748539944739653,-0.058286564187569175,0.026645395160381946,0.004522329826486661,-0.010288709898022396,0.08463560999932755,-0.010365181147302633,0.041987731508070746,0.18805062195052533,0.005063031012789491,-0.0017345904871913997,0.048380496071437344,-0.0315171038191737,-0.03842711251766567,0.00535890644345569,-0.0002466016509676071,-0.00017829607130280604,-0.000411329423911219,-0.023782477389770657,0.09214225333975154,-0.0009041908131011739,-0.05042587939870756,0.0418667562947189,1
