,HSP90AB1,LAMC2,PYGL,SQLE,GSTO1,PLA2G4A,ATP6V0E1,PSMB3,TMED10,TNFRSF12A,RPL13,TGFB1,SSR3,NDUFA4,EZR,OAF,BCAM,ALDH3A1,CCL19,MT2A,RPL36AL,AQP1,ROMO1,TCEAL4,EEF1A2,SMS,RPL35,HSPA5,SERPINE1,CYBA,FXYD5,MANF,PPDPF,EPHX3,CCT7,NSDHL,CHGB,HSPH1,SPINK6,CCL26,PFDN2,SF3B5,CDC42EP4,class
TCGA-CV-7089,0.0561504010531285,0.00338065338517167,-0.022424926633498078,-0.0003023030786200465,0.034831836621201734,0.0076970681011324735,-0.10833568406066015,-0.037361429943081885,0.03247759140079137,-0.040434206981674,-0.02735091868439961,-0.007452298050504283,-0.0330788796890138,-0.04858277063978747,-0.16673654276846012,-0.027496106794703358,-0.00831799172839763,0.0023172562239150494,0.001580468168949868,-0.05795164868950087,-0.0418759251916894,0.02021243891035324,0.029717757632360432,-0.0204893722044302,-0.0006444903205469798,-0.0221510978607915,0.0037030300399390594,0.0032476505692028874,0.0035840939337589838,-0.002016980208481561,-0.00679902794399651,-0.005139207460475749,-0.030431649880970333,0.011495175303637107,-0.021898631473836284,-0.049250316317331594,-2.2556583996704086e-05,-0.024578353537417115,0.027185540865704506,-0.0008961896260418304,0.012285165427258722,0.016659954080082445,0.021786249623345,1
TCGA-UF-A7JC,0.06719408424821206,0.0025690658564309432,-0.03992133581742313,-0.0011269320644573847,0.01746718566016159,0.01736692403630566,-0.06222085739817827,-0.026432361691502152,0.04255628825701252,-0.03632416716054527,-0.02053848479115572,-0.005142472582141644,-0.029892388776557224,-0.04496365486672599,-0.20826696854605847,-0.010051416987013864,-0.0369651539036954,0.0004732368322237656,0.00015303550030397415,-0.01939459234529175,-0.04053738509395008,0.005262290074958882,0.034852082848964336,-0.041456825184266716,-0.005589522069805817,-0.02013078266992079,0.0017671669295846344,0.0023086715102831864,0.0049402050090878126,-0.0020917676434767402,-0.0026071952017428773,-0.004304193937632604,-0.027816501784536252,0.004735645944891224,-0.02049634690538315,-0.0670592307946372,-0.00015273615282288236,-0.043603191841685575,0.016284594808411705,-0.0006403826832643379,0.011479001740547699,0.01392812033443586,0.028916975652976046,0
TCGA-CV-5976,0.08586233812581781,0.00509689607642156,-0.03644790521202239,-0.0005781923959811582,0.03192889186005346,0.005159296466933471,-0.12593149156061997,-0.04572456359377999,0.046673515031228865,-0.0713541551599918,-0.040764848859935796,-0.00879500567281407,-0.04058703162866377,-0.05983998883987749,-0.1725433162479762,-0.011900602093829798,-0.028000482978785587,0.0002673891440966753,0.0004071093813961518,-0.04837980191160927,-0.05004550961983569,0.009816717955462158,0.03215884949423213,-0.040553173582224496,-0.020460237392116696,-0.01256079567561299,0.003422814216383352,0.0028716987859496003,0.01651902717298718,-0.0045068405088119524,-0.020929013459389967,-0.0049835977348828275,-0.0364518830145997,0.005276532068865411,-0.024954943319123273,-0.04702863331445976,-0.004541571840806309,-0.01639833868511822,0.00031312330186336206,-0.0007098560250044881,0.01818941325852016,0.021375725599942674,0.04317563058968947,1
TCGA-CV-7101,0.0433815029659113,0.001072495240601324,-0.010798710227323243,-0.0004102640268961639,0.021984569578377442,0.013066448144316803,-0.08213995471880031,-0.02483087221978143,0.05478188121738418,-0.024197525692258744,-0.035866557346249536,-0.005768685617877818,-0.03273796865253824,-0.07578823983778987,-0.1538650527115447,-0.012516158192357341,-0.03179714384095782,0.02178438128238434,0.002525511268674779,-0.0063742202488774715,-0.045160275106069875,0.011374252212267053,0.014681366074914352,-0.029007064435974412,-0.0032220077388777726,-0.009425734810540513,0.002406273204946537,0.0023774106659777915,0.003532090623902981,-0.0071811360291568265,-0.0031432479026595604,-0.0037663718105894243,-0.016334264819754977,0.004134547485941227,-0.014383107436734235,-0.03540724719597886,-0.0001788881133225062,-0.012862210280844888,5.953766408740705e-05,-0.0014080095416731501,0.009688581572116,0.014019359817395839,0.051317032303297594,0
TCGA-CV-6942,0.05450682065534879,0.0021540273759209404,-0.026908526286538687,-0.00031541857524093733,0.026989172477512747,0.0021394354557354015,-0.058348721064295415,-0.04446249033926687,0.03919938866458895,-0.046571677661425774,-0.02357814871631201,-0.004282428815692537,-0.025100579611700636,-0.04713845373347739,-0.10923317813245194,-0.01710838789778162,-0.015235046412359284,0.00011764032545854776,0.0028464719991590577,-0.08943485009275619,-0.06490061271527647,0.03267365728468894,0.025555730930941687,-0.050723678963160775,-0.00012927534838795307,-0.021919498837269052,0.0028615751370034393,0.0020917763629172558,0.005931986836354075,-0.0035959710148686327,-0.011464912281659368,-0.0042368390602643,-0.01527539142633698,0.00019717322392733184,-0.01812658024611036,-0.033098422734426924,-5.548484487935249e-05,-0.018342818735440594,0.006856731972281849,-0.0008530469280572887,0.01180990409059116,0.011249114480969845,0.019480237245246244,1
TCGA-CV-A45X,0.036132695207953244,0.002047195658071565,-0.013698342435682454,-0.0006801845151132124,0.012433379665940485,0.01144611980416684,-0.06547037531908793,-0.020453690244672418,0.02301849082247782,-0.019621277823666853,-0.01435287349930792,-0.003663857248893774,-0.029598641645607934,-0.1059226930195369,-0.12259621221980047,-0.016713584108984058,-0.005884470508102217,0.0001937641670279538,9.674426584568422e-05,-0.006944970027487033,-0.02019263548964745,0.0058492523420873195,0.021514930558596337,-0.015498720770873812,-0.008501712836409629,-0.005155924780138706,0.0016822029591065785,0.0017941453499468443,0.0018657010097462036,-0.0023373525897519864,-0.004940602378865613,-0.003156419835501792,-0.012108040164182248,0.02784342538744723,-0.018422903708198615,-0.0332357402207754,-3.83368676103836e-06,-0.02774279504396914,0.0003984178518296892,-0.00067474849999701,0.015730791779191403,0.008981793698277726,0.015776739409181423,0
TCGA-CQ-7065,0.0568395140383745,0.004453792112698893,-0.03290938679531149,-0.00026554042680379324,0.020625598931741908,0.018052543177473748,-0.09169606060288328,-0.0402543910794473,0.0377639687306026,-0.028774812019555635,-0.019323047790498378,-0.006713435690927982,-0.028070342014568483,-0.049931932388725994,-0.09477469074359615,-0.009761144758106181,-0.05061231936166393,0.0009479593607179551,3.428145923097472e-05,-0.016289161228567092,-0.04512493890788898,0.019648464087563735,0.02962199733137026,-0.07024419113243519,-0.003933743433779344,-0.023017159235383063,0.0022059961990337942,0.003383378092767067,0.004423475344226969,-0.0008758827283766093,-0.006445674786408729,-0.0032614060293892594,-0.027020454478931425,0.006182200482768333,-0.01582576494204948,-0.06841283215940584,-0.0003469279292428309,-0.023195159909501176,0.007251358104108546,-0.0007771042419202207,0.008324494536104633,0.015776401920534568,0.02455997316607096,1
TCGA-CR-7368,0.051261162298239196,0.0029334589700098102,-0.013784331903867788,-0.00019867600201864443,0.013466402978043556,0.01619144134104833,-0.06598327558328522,-0.02572338234472086,0.03582849243400212,-0.012778274305670235,-0.008514363579322138,-0.003379136828777156,-0.03842243745722439,-0.040526232142762166,-0.1546228066405649,-0.015400144220030684,-0.0037484064877994078,0.001558514544216988,0.0033123932150100157,-0.01763146975243789,-0.030562367153150125,0.019395845024951758,0.01405772653524012,-0.0169270796294434,-0.0006136417824767215,-0.013770470635639583,0.001958609725058,0.003585353827291212,0.0021359894457615223,-0.003521916790020465,-0.0031486774280418558,-0.0024064525827040533,-0.014604074431659704,0.02882596061195757,-0.013858590830336373,-0.04701093838682791,-1.443331258953091e-05,-0.015780067654187647,0.0002560368507071831,-8.381303505306373e-05,0.008437046522186601,0.01062151710841479,0.06946707640420038,1
TCGA-CV-7236,0.08781726540744056,0.004099232657692918,-0.02075120120628769,-0.00038393707049069184,0.039428243921778114,0.008569629082096939,-0.15795952650250522,-0.03225795458266181,0.052474376630780514,-0.0788322959982505,-0.016484550270950506,-0.0055507746141178205,-0.049877411921242135,-0.07345512306701711,-0.1365384059051119,-0.038007932449996236,-0.004059998244719541,0.0005138763721825138,0.003779327867972976,-0.039853765801794845,-0.04370398860312017,0.030615633482711322,0.022307452513878372,-0.05276264370593816,-0.0011319638016356302,-0.020847665889357776,0.0029981658540324,0.005076331157116162,0.010424663010856629,-0.003151468684020001,-0.015014453428709293,-0.00601542721174639,-0.027355980891315735,0.0010186034971799718,-0.020358783662359627,-0.0789634327598914,-8.45172511075403e-05,-0.046917906310107206,9.098212997081728e-05,-0.0009112710276295498,0.01570267212157805,0.014323748142126766,0.04109623892885057,0
TCGA-CV-5442,0.065741736704146,0.0005289614426944271,-0.018972462436078072,-0.0003598686330248546,0.008889689506102187,0.006901254519581513,-0.07766805791960592,-0.020599726970109967,0.02797496699871842,-0.01410947851367395,-0.03414249523810037,-0.002673975306565842,-0.022100744309935152,-0.04591664507133062,-0.13148026691931464,-0.004090041970672429,-0.003821308111899999,0.0002205471414846095,5.987724270075687e-05,-0.021532700106840146,-0.021370358714793213,0.002246617975603344,0.01820776195159055,-0.0026848714328812414,-0.0005078357355343066,-0.022212567441694097,0.004244959450820247,0.00200831241897365,0.000784761362444119,-0.0005426614713575186,-0.002402011400366736,-0.00403289854682233,-0.02280828442820891,0.012980360341204096,-0.02102584499851546,-0.07663618618190084,-4.983792789349868e-06,-0.014721003916143817,0.001125700388565471,-0.0002505737788385843,0.015142963785316163,0.019911373677520803,0.04907503099890861,1
TCGA-CN-5367,0.12629167837053654,0.0037081242499944723,-0.03083199002581119,-0.0003873125050907068,0.027311674425650002,0.0012092461271547923,-0.12840235549951878,-0.03929856357469684,0.06424805852731809,-0.03771434384077681,-0.0228476238300255,-0.006440987933044174,-0.041716965349880314,-0.034935575495693295,-0.10053705278878362,-0.028320446367318067,-0.02176903788728894,0.0006610241580950564,0.002510718984674603,-0.09534594483189317,-0.051268281211896104,0.009970102487230724,0.016906645710930198,-0.06873135548420042,-0.003655995625182738,-0.027238631652561397,0.0029949960365426576,0.002909434285689042,0.00953731123911499,-0.0023835195459051975,-0.00597938218648872,-0.0034831200447924464,-0.01171619196156327,0.0024808467481964402,-0.02405892306335951,-0.05836247685892322,-7.948165174033856e-05,-0.048517785109091854,0.004537788788834959,-0.002289653444325732,0.01851351309660881,0.014079803583885046,0.039555400940265585,0
TCGA-CV-7261,0.0819891533872801,0.0017473910487337972,-0.0061081142400244495,-0.0002349580416416432,0.05712352794284821,0.011583704659181387,-0.10825423758399207,-0.044135769113905036,0.04777323128377858,-0.027889506003188565,-0.029272897508659284,-0.004462030054144529,-0.05461718442549109,-0.08402227798402305,-0.1539398407045961,-0.01164757867117501,-0.036174658840836496,0.036586390252656545,0.004199488500382019,-0.00778545698966209,-0.04938683497414573,0.017268346259156367,0.024298083098653993,-0.05522889528674918,-0.003775450485731778,-0.031103146509550032,0.004063740374822858,0.004446522640823459,0.005608550069296573,-0.00263418639699249,-0.0016010014037143312,-0.004564701431730101,-0.017441979017878542,0.00017673453608120602,-0.02570373735284137,-0.04485282380548279,-1.7520984629502347e-05,-0.04242644770410553,0.0004224895288183899,-0.026203605610540377,0.015042813790835491,0.01938479108726967,0.03992074817777542,1
TCGA-CR-7364,0.06685077520675932,0.0024472852652679643,-0.012098912426993036,-0.000198593577226595,0.021590320903946334,0.018534948945400906,-0.09712694856064015,-0.025674503179064896,0.08363342198656219,-0.010131223096280891,-0.027344910743461372,-0.00600264103456409,-0.04664390255863485,-0.09218623425409271,-0.17359925199651047,-0.007833658857365245,-0.027881202920193485,0.0038363678893955184,0.0016719048827410316,-0.003922910695875798,-0.04052243490162958,0.017332209264731776,0.034045607117372124,-0.02365958068948528,-0.005605556651644495,-0.019085375780425545,0.0013528228100774843,0.004778182534415045,0.0028059949452804364,-0.0027426762156416836,-0.003942823016584507,-0.00979835983333166,-0.017235846089591913,0.020135182200858272,-0.02201720822621581,-0.06747039546580859,-2.1914182431340898e-05,-0.015311261505068827,0.0017145276948889161,-0.00419786280532491,0.009280215678316798,0.01901439684065558,0.05526818306655548,1
TCGA-CV-A45Q,0.018190502247347362,0.000366290893690084,-0.010838350854147838,-0.00019192115094460253,0.045447885216033504,0.00079188129430186,-0.09830329073030108,-0.04868559903863101,0.01666070416659831,-0.027412054643207874,-0.1031889003602973,-0.002152707782745718,-0.011890467858453085,-0.053032867016820945,-0.08469372632997746,-0.005105603267879692,-0.02101149250115729,9.972257301667158e-05,0.0001481632064962745,-0.22880306804129671,-0.15215131962739345,0.0037256117975835584,0.1153778579296945,-0.010776551577715836,-0.001903010804445666,-0.009953807022701114,0.013081894767986216,0.0008669712936293496,0.0002608523195918114,-0.002248730237775954,-0.008302532609300365,-0.005107506960709103,-0.025814518845931216,3.295418136810264e-05,-0.01617735843365898,-0.04464890794424599,-0.00014148376411345624,-0.008249838955075592,0.07361760351529037,-0.0005454028180739191,0.013066040983618677,0.015465696396691054,0.014029021933631935,1
TCGA-DQ-7594,0.05220782256079937,0.0009208339335809932,-0.00908672984694727,-0.0001510766800785967,0.016811335687514965,0.004044741624685208,-0.09470480814175695,-0.0323604796913619,0.043640929698991436,-0.00630100795542861,-0.018674743590404927,-0.0018746224376388551,-0.03362633735878869,-0.07924211857731629,-0.1320969606469698,-0.011242204275197575,-0.00992236609481419,0.002874979792617241,0.009345046530384437,-0.0111315862632551,-0.03693106041722188,0.03096392564112829,0.01906346994378541,-0.03105406991787256,-0.008924326711375741,-0.01621225589268684,0.0020582253757710704,0.0028059240086885716,0.00038138245140743415,-0.00396060400591004,-0.002775156196562577,-0.005284105082541228,-0.01716110131964076,0.02671086191618211,-0.016622850187106165,-0.03142297972358735,-2.858686965866172e-05,-0.015645686933455808,0.000563913024889635,-0.00022881700277761204,0.009362706527816282,0.01819677006499421,0.029376456822412002,1
TCGA-CN-6992,0.12129057609455025,0.0009858422232844816,-0.005621341328857237,-0.0003974005829002359,0.05486017093056116,0.002987679533941053,-0.08905027321187903,-0.04128186797572449,0.024606501556832215,-0.006330544117441804,-0.03501117620174697,-0.004564811373809073,-0.05417001823716683,-0.07993231887286598,-0.10419284683828352,-0.015446006113615327,-0.008320462025469065,0.02032155153779578,0.006299596548510669,-0.005270165647212216,-0.02460356287542759,0.013067147981100598,0.031146389445680274,-0.05407450990505073,-0.003921037830869112,-0.028108159966388286,0.003121849197364182,0.00548339828666908,0.0007442177798614373,-0.004375064947218012,-0.0016114220180899772,-0.006417598485335044,-0.0174687712065851,0.007063606577733375,-0.04362108726151401,-0.06140721639294462,-0.00029054164990885585,-0.060731107103480855,0.0,-0.00684547290427501,0.021336428408099982,0.020627437005776045,0.03873008841595559,1
TCGA-CQ-5332,0.0496319910698737,0.0018750684288865403,-0.02439105510320194,-0.0008676682656587862,0.050455712996834726,0.004888782223417681,-0.07398335675654855,-0.04474194758800511,0.048699989079025195,-0.015054056557664525,-0.07524807448462911,-0.007733798900666502,-0.04736499758298794,-0.10183300793331106,-0.12286886824404988,-0.03853198847790856,-0.03570743836841602,0.014770483687376431,0.0005486137863552368,-0.005655575286880759,-0.034043449867478065,0.018055882072312516,0.04110838130649016,-0.03444912492492675,-0.0035293279769554003,-0.017077544065002895,0.00535964965327486,0.0031807801430030324,0.006829231464272157,-0.005878580618058225,-0.0054493170209039005,-0.004657453342284635,-0.026050223489789363,0.015944857003630124,-0.03510810537268784,-0.04772606797923668,-0.0002425376748713134,-0.027776764335289996,0.0002230220765397049,-0.0010858609143157992,0.021632755805217115,0.0278459016035512,0.05816422692996716,0
TCGA-CN-5360,0.04711924151195549,0.0008059250279092478,-0.008144083252186667,-0.00012821395406360824,0.025078995133825912,0.010035016264891493,-0.10515072981647898,-0.024007933407796608,0.043983122018007956,-0.012607148293303056,-0.018259394311716894,-0.004770534323675311,-0.03236600289338,-0.05393783435222654,-0.10813140805897464,-0.01596340657404403,-0.016720382177792228,0.016149250267918965,0.009491670092037479,-0.005845885835966016,-0.029709796970288842,0.05505198830977454,0.014478255957726234,-0.021717251902848383,-0.01910168109141823,-0.01100069796172515,0.0018250244808977597,0.0019243971293469904,0.002036554981284637,-0.0051579513458450375,-0.0026258088193462947,-0.0027429616933969,-0.016355501783281025,0.0078088795801688204,-0.015403214869189167,-0.023178961419166137,-0.0012845440978371103,-0.0091513270818381,0.0007593589559530241,-0.008169298556757694,0.0076343012077663116,0.01295723478476575,0.0640052643013921,1
