,MME,TNFRSF1A,RBP1,TRMT112,POLR2L,NQO1,RNASE7,SPINK6,PLA2G4A,PSMB7,TPI1,FXYD5,CCL19,F3,TMBIM6,MSMO1,TOMM22,ARL4D,GAPDH,HSP90AA1,ALDH3A1,FTH1,HSP90AB1,PSMB3,APRT,KIAA1522,CAMK2N1,CDKN2A,CALML5,LYPLA2,SERPINE1,SOD1,TMEM230,RAN,CHGB,TCEAL9,F2RL1,IL1A,RPS21,KLF3,USP14,PGK1,class
TCGA-F7-A622,-3.264278865176179e-05,0.0026074956533729305,-0.03773119148266874,0.04311454019109429,0.014637060363917551,-0.003860201290637525,-0.09442008017484498,0.008900583038561559,0.02632551454594962,-0.08153770583694547,0.048679647378217304,-0.010114366705362341,7.482795148269906e-05,-0.01669330613546195,-0.06218937354432847,-0.010099884688557841,0.01588450076801268,-0.04456759032222474,-0.08258101039293703,-0.0005438956459439427,0.0019767039355883978,-0.014337104428542394,0.03205465403754028,-0.034000550127605285,-0.017538604248073467,0.029954272596868288,-0.003785533088247504,0.00013361987220704706,0.003715681831378449,-0.02986525880563816,0.002875483232485474,-0.03626121752380446,-0.007685214697904805,0.0019762418115691046,-0.002484608675170664,-0.1282502305081921,0.003899071980422288,-0.0024738963462022584,-0.033367339679518486,0.0008995631126439281,-0.003922020207622414,-0.03811968103046882,0
TCGA-T2-A6WX,-9.136709273519295e-05,0.0037488385951394863,-0.021093252695537294,0.024976952718630964,0.01823055221576053,-0.011004968062869278,-0.016527826948595704,0.0025416935050239452,0.009062836272184014,-0.1086239144470161,0.08816527842619422,-0.05121466702499551,7.372624861651376e-05,-0.009537592495127648,-0.0883673243002878,-0.005454863542333065,0.01497168281456894,-0.060973926757254625,-0.16010552491790075,-0.0009271710616498379,0.00015558378473945752,-0.08039282116673883,0.05796961678274495,-0.030741657655686653,-0.028191662414098796,0.043092552100847954,-0.036676555783932134,0.001436522673999592,0.00018426336126733332,-0.04562531064340275,0.020910512601470234,-0.11215329368690387,-0.009457022670006922,0.002592459026117447,-6.48130215673163e-06,-0.08756749708612772,0.007014509727443792,-0.0011049128448085293,-0.0326096846499504,0.0011612450128742537,-0.0064239175714803426,-0.07103401013949551,0
TCGA-CN-4739,-0.00020078223064365954,0.0028910331503196286,-0.0019384483848248484,0.012798320583680725,0.002353737411522826,-0.0015551335365107187,-0.018482475735887627,0.00014235399553849312,0.018700350390368974,-0.025783977951613055,0.04374595911754342,-0.005671294048436494,0.0018979119459049773,-0.0028306686303272606,-0.10704564988705469,-0.013584450911994226,0.013495380708517177,-0.021946552879877377,-0.0747059941882455,-0.0006245257859201811,0.0026795829902627015,-0.017439642212702437,0.04409130124055754,-0.012707791852343091,-0.020529700929191392,0.10957936379262585,-0.0027281938125432352,0.0009360660906082362,0.007640815831395858,-0.03396334540656582,0.0010811953327114906,-0.019014558281637093,-0.011012803674199104,0.0009493366785298297,-0.0002465682476399624,-0.02602418683077927,0.0025343740839323396,-0.0023539421414401607,-0.020951066155580737,0.0035190024665053433,-0.003649316684200291,-0.043132653686808,1
TCGA-D6-6515,-0.10913662003914609,0.005917705256922001,-0.003562763058562958,0.01920428526038314,0.007420265350416836,-0.002235889866781907,-0.022801309683185993,0.016834624447653976,0.011518320293911036,-0.04126998392704851,0.05882033006829674,-0.02460420641152587,0.000794146589470184,-0.008666555242332181,-0.16507855104928687,-0.004187493561064066,0.012928154330190289,-0.011407332604502834,-0.1400959990386851,-0.0010033885532445151,0.0008666255819459585,-0.06643164236902664,0.0583809327688842,-0.022534806559141345,-0.022259139129331907,0.05656552763602791,-0.005910072530591454,0.022022270624696378,0.025426864083994798,-0.03881762627779634,0.0015209643479435677,-0.04278108244976537,-0.009136989772623696,0.002788370033764114,-0.0009637327938120148,-0.07017086829658378,0.002267562515069013,-0.0003565447533540421,-0.015875507711374633,0.0021171590987876503,-0.006733677514659184,-0.050834845546385427,0
TCGA-CV-A45V,-0.00033355259317212273,0.0035883343887827437,-0.0032987948995718856,0.012226507542126496,0.007488897094802296,-0.0036951475956977244,-0.018396121957391206,0.0213764586116489,0.013074782128884273,-0.029124607552190065,0.05746130055433707,-0.0025488121702686314,0.0007720429894406389,-0.0045131996992369946,-0.07191874559190634,-0.03179358260763093,0.009327289702844365,-0.03089538075627684,-0.07744559924221553,-0.00048125587897197885,0.004991432836053429,-0.015931904552520557,0.03449898659922344,-0.017067553935799836,-0.020397359719632708,0.05788742119613645,-0.001542579032202569,0.0007261127767159881,0.043532430028076816,-0.024187521800973548,0.0014741326304550531,-0.03893135440061557,-0.004794646973588654,0.0015168641438058133,-0.0004610286620150101,-0.07786585759820608,0.004627669528567025,-0.0010980315410925453,-0.016465286107844947,0.0035490783787581956,-0.0039935903025633095,-0.06730700863097645,0
TCGA-CV-A45R,-0.0002681216136919766,0.004076799089239878,-0.026098445621936955,0.019614451676543177,0.004223509170574938,-0.00398770722559102,-0.001795776918566462,0.009095839460565077,0.0036162904467692664,-0.032350875892097904,0.03366748098677024,-0.01967588463623292,0.00028387698537696423,-0.006801145810313944,-0.08093913472778085,-0.008334180660057419,0.008737990132816991,-0.042099178286000766,-0.05090141942473777,-0.000372914597605854,0.001836689910726305,-0.04318745578165029,0.05101694497821927,-0.024259179653901394,-0.02045492501658789,0.0674286918842918,-0.011746503088452494,0.099911896741053,0.0010720098070621724,-0.04047945939320749,0.0032974533210961116,-0.046854712214179264,-0.008571536290181559,0.002287680713715165,-0.0030238808911791514,-0.06692098180774317,0.0015745619154664743,-0.0021787219963458303,-0.01660629307679769,0.0015338536385367096,-0.004693393266410917,-0.03359645661487929,1
TCGA-P3-A6T6,-2.629961869660318e-05,0.0028083778585136845,-0.02186660676347765,0.04028940853899884,0.008180224517904991,-0.013477868005538768,-0.015280038703957362,3.168783855489621e-05,0.0019456005675641884,-0.050048686801692284,0.07280339512054244,-0.007826354675102787,0.00040954065482792817,-0.0047900429395949145,-0.0575979203934153,-0.004183073425210472,0.01595850179659305,-0.05303477379254352,-0.09848151767326258,-0.0005300983780758393,0.0033829081959510345,-0.03459143004258623,0.03316552018460006,-0.03633707153292493,-0.05694542594235082,0.07734598450976861,-0.001557643116652836,0.2634642196898282,0.037610982076064794,-0.042486596829488125,0.0011069681333773615,-0.07261035924277244,-0.008390412411029778,0.0025128364860283188,-1.443608007259733e-05,-0.2363125412507218,0.00224438618662671,-0.0009504468721015911,-0.06176996977747858,0.0017881037567027715,-0.007711514434358508,-0.043623201222263985,0
TCGA-CN-4723,-0.0012520763181688296,0.005214764277405469,-0.010031180974821885,0.02171388650635801,0.0066278076019957366,-0.016788191697480744,-0.04325398742834888,0.0009101004596121968,0.014176845362475588,-0.06436111184756522,0.09384922274805257,-0.009029515731329893,0.00035839382475459435,-0.017596817536724776,-0.08732234791775921,-0.007213033028536004,0.013713534647804587,-0.043040082385253656,-0.24810463589931697,-0.0012787655114357601,0.008729131244508206,-0.038330861548048954,0.09946131995975002,-0.02687565270642124,-0.01795164698823758,0.1228636712334294,-0.012192215358733102,0.017606562769497226,0.00041174093805071345,-0.026464863527719883,0.013010308136814608,-0.06296800583984084,-0.008148303370076385,0.0030277113779989574,-0.00021507768124711733,-0.06920395914005431,0.00802106240155595,-0.0019617880196213943,-0.017903865849914255,0.001354243295470947,-0.006829730274085239,-0.10124148854440894,1
TCGA-CV-7428,-0.0003233744408085444,0.004777145843244848,-0.022382260213752107,0.02869296936137141,0.01035040722666717,-0.015188998465336745,-0.05200653924483476,0.0010270755884005756,0.0015726604329327639,-0.060142963373786065,0.06893593833294519,-0.00819819124610383,0.0007576714402576601,-0.008554640573539257,-0.11146663280359777,-0.01444326299700131,0.013628936586394923,-0.0748432047031412,-0.15466747697948452,-0.0012275514967984061,0.004760740893870473,-0.030671777044056034,0.07046445470317261,-0.03657452720040858,-0.02805686598384622,0.12876748336726024,-0.004342610484241229,0.0007640614020109165,0.01082309830059646,-0.037350401634758175,0.007539647294303795,-0.07397563900422002,-0.004365875276174251,0.002437685869430714,-4.032146503035806e-06,-0.07328980836047924,0.013321696830280292,-0.00044609692727771413,-0.023836105636317235,0.002777684441389841,-0.006770663950620328,-0.07947586305133637,1
TCGA-CV-A45T,-0.0004631604583590455,0.003312618329477628,-0.010820689409839804,0.020057865092064146,0.009454742248630769,-0.005121647545372243,-0.051285079665595604,0.11688608828545696,0.0109891660938998,-0.04337004982878945,0.04796615941762149,-0.015338976517014043,0.005249592196518513,-0.03128255351589219,-0.05920036900030997,-0.006539818289031391,0.011438724733918375,-0.04770957495113354,-0.08381437199741246,-0.0005850540246774248,0.0023186240571057923,-0.017710917446244007,0.043132491178202635,-0.025578154147638796,-0.024087977661388135,0.030175602273114322,-0.012494252350022859,0.07733261008760232,0.011524619257967461,-0.028898685292666888,0.008405917136472815,-0.02932991327123722,-0.012026942077238822,0.0015685039014209892,-0.0010461478771506085,-0.13326798807559703,0.003460935315877922,-0.0013331285510775244,-0.021549095041355375,0.001237150247856735,-0.003927560591438731,-0.04542653545931535,1
TCGA-BA-4074,-0.0016480791462003363,0.002686177931722,-0.058023485184791224,0.03993269834916764,0.017052748626881435,-0.006608207656583298,-0.010801760376694886,0.00025609421243830106,0.09131717551668236,-0.10375074405906251,0.09049260940920106,-0.027495922944427615,0.0008050245327203591,-0.03538097357094087,-0.1100485249611122,-0.02323065749913256,0.08249647496627466,-0.04320962585894932,-0.17422127321964836,-0.0017495189797282294,5.848220332883895e-05,-0.013963898129075102,0.04528916977998444,-0.08275000368127051,-0.02548150797149746,0.018628686548662163,-0.013273472540110496,0.0014026451655945408,0.005070339325547016,-0.01937514679392621,0.004315342292666158,-0.10142743450837863,-0.022522544104126185,0.007079324048425342,-4.296973902988281e-05,-0.20615071154872877,0.01116855915963499,-0.03637353398466564,-0.09360129779849774,0.0009902916674477302,-0.008305641866888562,-0.2348517483796585,0
TCGA-UF-A719,-0.00016677629658606136,0.003280701326598988,-0.016057566982569677,0.019587825527187873,0.0040427052612713515,-0.010386014167088536,-0.08970306466106533,0.0003502283611515771,0.25857821922794016,-0.030986675023132657,0.05732388720006934,-0.006982243606798903,3.5142857374346266e-05,-0.006589167319704903,-0.048224613846480226,-0.012462935741824152,0.017653955768790586,-0.10914707253145385,-0.051144288462566426,-0.0012791680785734642,0.03585645590312069,-0.043123200613155804,0.054768856424340116,-0.03508765185530389,-0.01747106160820048,0.11597348906233229,-0.0010520941209513903,0.0006851108137536515,0.008970060508675763,-0.034300056074160555,0.00045103387333442235,-0.10164799948237112,-0.008124858810037322,0.0013061092724904672,-4.430383194693663e-06,-0.15300250112779656,0.005324558075512334,-0.009377457796929629,-0.009892262577343007,0.006166210392339731,-0.01096928344628518,-0.03831644858023399,1
TCGA-BA-5153,-7.513657476970113e-05,0.0027175661223565544,-0.0029811806222763975,0.018325051334327127,0.004163121521038194,-0.0008596466185825652,-0.0006005642893441717,2.614738172916704e-05,0.012961112656995863,-0.05874495895015414,0.05135049002489627,-0.003968396401705316,0.00027292766934974383,-0.0020576772134744173,-0.11173625602488488,-0.007903367331412307,0.014329980204395796,-0.009481169511900636,-0.09997703570716877,-0.0005547208578057546,0.008897717144513673,-0.015623742904846659,0.048393879709408845,-0.023424746298754146,-0.013162690883230401,0.20700550386710687,-0.0018426858065432679,0.13205510935101636,0.01131616777417832,-0.026333125656090473,0.0028469660666891167,-0.05038562207342145,-0.01117959706602701,0.0015794618442981525,-3.972410999287127e-06,-0.06632672277984003,0.0003951043714488416,-0.0006632514264810306,-0.012840467231846054,0.0038060338086865196,-0.005754779174060312,-0.04948030745071802,1
TCGA-BA-A6D8,-0.00034543922111101595,0.003658345253789005,-0.021643043438301184,0.036336135707606854,0.015251567184602476,-0.054954621126839534,-0.0003254726391726994,0.0005197663400188897,0.00031084550911990164,-0.11740538225621046,0.12413103360438756,-0.010892100364453415,0.00016120914249069355,-0.0012826292505084616,-0.06456646521707016,-0.005827441339305324,0.032594192007239405,-0.07190786413691527,-0.08570405123948467,-0.0009506080505673417,0.011107471249073471,-0.10810776395546669,0.04866132229840703,-0.1141372649740142,-0.09246850973774481,0.046688879452967076,-0.015394361354746441,0.11095945400986242,0.004055484647447854,-0.053931100142386265,0.0019188775685007224,-0.14062747096731112,-0.007879350307878267,0.0013304691432587334,-0.0013235794683940547,-0.05574411951948476,0.0019759948435389488,-0.00018711332333033186,-0.10712331063751859,0.0005359200243092999,-0.0016465320864140491,-0.028412168459815843,1
TCGA-CR-7404,-0.0002414221390096614,0.003060255837077554,-0.011240312020695333,0.023252058150069064,0.004415178161665743,-0.0056641242936484116,-0.019205557430302965,1.5120085401828647e-05,0.01228812607855089,-0.04640594796531849,0.06159528624754055,-0.004664701065487292,0.005923795919128588,-0.003914834754213791,-0.11118219225841235,-0.010534363731619832,0.017124519930183418,-0.041520657816832854,-0.10084544909361381,-0.0007977259722571469,0.004044536492073056,-0.02128100478409089,0.050915563203370685,-0.02624685388326103,-0.021757407559298936,0.1151155749334921,-0.004361702847541707,0.19605757416787406,0.006105840486650495,-0.03502270204417931,0.0024142636507868747,-0.05091550508860555,-0.012238543884441386,0.0017422606232647706,-1.4923920019878206e-05,-0.045391898946244805,0.0016193158786748556,-0.001000335071073845,-0.020667345396103463,0.003124326545724269,-0.006650140190675041,-0.0631109465094011,1
TCGA-CV-7406,-0.0029893960502712542,0.007142653137613461,-0.01599595087207711,0.022975681846651184,0.007285694656445748,-0.0008846530610085096,-0.011598028091117688,1.7908186256066555e-05,0.03697851318449394,-0.04200076504790864,0.174633605468702,-0.002438348400417181,7.476572906168527e-05,-0.007311072845766719,-0.14056889841313774,-0.012802473748696018,0.016665105292804808,-0.006493183417167732,-0.2869662999323164,-0.0007997275958635829,0.0042777186853241176,-0.034120196233504485,0.07755705775916943,-0.02339084910945392,-0.02614810038988755,0.1637574320135415,-0.016111898524940226,0.31711296187353705,0.08269578497634131,-0.07011516849887205,0.007402645994776447,-0.07161435259975991,-0.014131443009145258,0.0018634716673088505,-0.0019511009352739237,-0.12741907920864826,0.0023803602866388166,-0.001413990134583486,-0.019410483383620464,0.005712062328685786,-0.007814892164388031,-0.047480158646565816,1
TCGA-CN-5366,-0.000966052061480202,0.005837824152909637,-0.0009745585384497462,0.032228027433270016,0.0034480754089704162,-0.0018419329986788418,-0.020300294337142123,0.000860343582828874,0.0012848094852841458,-0.06838871173509134,0.07530114241222488,-0.02409886287015345,0.000161943001044415,-0.02069690013457634,-0.10980295030385175,-0.011685804285446407,0.01457111022158888,-0.13754228812171432,-0.1686311289232549,-0.0021791997082379957,0.00040917966316306365,-0.023898317360705197,0.07740069482229867,-0.029317288362939422,-0.025473913636900197,0.05528408381441958,-0.03435114789517195,0.03800460315216431,0.00015902223050486727,-0.049471725969855586,0.02334490817100179,-0.06067851250554324,-0.019947554810785837,0.002113648678266919,-0.003929839496948902,-0.08045393632696725,0.007791228901215465,-0.0011485362006307613,-0.022499664345610897,0.0017089476760158858,-0.009748801043362999,-0.08861261651188596,0
TCGA-UF-A71D,-0.0001308983095044479,0.003499718192466242,-0.002788526238323282,0.04656770772909367,0.0038309604492574915,-0.008984083821723238,-0.048913833533645805,0.000993028587584401,0.04411278534558844,-0.053833882201426576,0.05082166076247148,-0.002138521831040902,0.00023914455488166947,-0.0015044277488076132,-0.0691680727321245,-0.015304860638082429,0.019142375558122485,-0.061744251053510515,-0.08914278381112008,-0.0009914671201000321,0.016196032981905726,-0.04488107289854182,0.04575494639251074,-0.028671488342414477,-0.025824155683041278,0.1312070747558186,-0.0030442458573326854,0.0073168148303321325,0.020624763891801578,-0.020339123323765,0.001005573139962905,-0.07088838821532792,-0.006577840210159741,0.002018673175050576,-1.4585418831969026e-05,-0.06353703561440179,0.005091735301789086,-0.002402001006212608,-0.044261823354640364,0.0038188762142753077,-0.009113814738183342,-0.03763626445758895,1
