,S100A10,BTG1,ALDH3A1,RPL12,TMBIM6,TPI1,ROMO1,SERPINE1,BANF1,TRMT112,SOD1,LAMC2,PSMA7,RPS21,LAMTOR1,OST4,G6PD,SELENOW,RAN,FTH1,CIAO2B,KIAA1522,GSTO1,ELOB,RNASE7,MME,HK1,TNFRSF12A,LMO4,GSTP1,RPL36AL,F3,PSMC3,TCEAL8,SPP1,CHGB,PGK1,PSMD2,PRPF19,CXCL13,TMSB10,MT2A,CDC42EP4,CTNNAL1,NDUFA4,class
TCGA-CN-5365,-0.12437855526984,0.035487072472063244,7.848393771384574e-05,-0.09125678000071921,-0.04623868352066369,-0.000691100965350605,0.04293983740701884,0.021877625988851464,0.03308545090306174,0.04329023982163294,-0.036371422315991456,0.004680005425225105,-0.1449481439694801,0.07312106853882659,-0.0038109098371739637,-0.10635894047963197,-0.006603734168287244,-0.006495087736812885,0.09576670327412627,-0.008581527659454939,-0.0334430765696877,0.038968409000488854,0.04216729108672776,-0.0617140437267726,-0.03840352183379976,-0.0002789924594831038,-0.018582722438371835,-0.05082851627457792,0.002730153981830625,0.05792374746743465,-0.0008875784172348676,-0.010251641296035785,-0.04977268440561682,-0.00571915936254632,0.020419239324845774,-4.69087782747245e-05,-0.13003526771709148,-0.0017690101501915525,0.0035412138533972327,0.0063988130319402444,-0.004158366123125271,-0.041951445588852346,0.007198892004684238,0.0036674125708098526,-0.005322968777426758,0
TCGA-CV-7255,-0.12154632832937401,0.0280916254137012,0.0007032997615350318,-0.09011785315204596,-0.06284016443048482,-0.0009570732448954123,0.05676968422993226,0.019163820728529558,0.04210193192620833,0.04866324755361214,-0.018046813035604292,0.13245984888459847,-0.20224695908387716,0.07833717731478398,-0.008027799276974877,-0.10407302941541173,-0.013675121214873532,-0.013871503597209421,0.1006856062172354,-0.02295251128502305,-0.038634404754431265,0.08778900002152411,0.0176397169793445,-0.09845947223311331,-0.08193199783767377,-0.0002889770644055093,-0.01918579763153196,-0.09640801402103495,0.004631718201937669,0.0387948370744123,-0.0008280429624000392,-0.0427577241277257,-0.0963445869430356,-0.09117629492052896,0.0033946902327644628,-0.0019599882610016293,-0.14051717824606705,-0.0021313293413524562,0.003199515601069186,0.00016189376966620672,-0.0024446827166996472,-0.047538255818916665,0.01403404673066194,0.09069665353490983,-0.004792850078556149,0
TCGA-CN-5370,-0.06130623169563386,0.05822436370496399,0.0001012797748990733,-0.14336999739295345,-0.0635840514590021,-0.001356037967389828,0.03988662818162127,0.017924503633968174,0.029021653214616527,0.030916406565672114,-0.032630030959706395,0.013787898233881832,-0.16163201594388765,0.060896041175858596,-0.008079551915891258,-0.10173173838547508,-0.015123023794084638,-0.007159753742255311,0.11172723914657824,-0.04154809914274498,-0.036320941714470416,0.045149373447638336,0.037247423610855604,-0.053013895548981727,-0.07845588245507937,-0.005263985175280759,-0.0240062477845698,-0.05641207079326268,0.00473665090750541,0.044884529219705024,-0.0007773249178866729,-0.013696910383429796,-0.08656798342120561,-0.09822121512953384,0.04131132669140915,-0.00530835025300639,-0.11529534267515375,-0.0014489496938326935,0.004299734592333911,0.016955080595124763,-0.003327751563870119,-0.07002777359169242,0.013143084529937501,0.03615682899833586,-0.004429475061569402,0
TCGA-CN-6018,-0.07627970401546816,0.09212403432587392,9.144741966963937e-05,-0.08489542249074108,-0.055379472310408635,-0.0021953909737537176,0.07687194068781415,0.039548278891072444,0.03497524522278211,0.03838755159314594,-0.021067510732915858,0.01741535978734341,-0.17966006481928953,0.08784832808221428,-0.006405692447981823,-0.11371383472815597,-0.016826700656971765,-0.006279347629215532,0.107089123376336,-0.029985118475783317,-0.044005370598343925,0.023331841057779062,0.03143141418070958,-0.05918483714098196,-0.06821014712259303,-0.009125513834670753,-0.030218081817820996,-0.07330878638649636,0.003491249233683885,0.021788159944987052,-0.0009432914206775807,-0.010649524894923459,-0.07815429603636137,-0.09098715913165258,0.04945986844383793,-0.00029506160112205594,-0.2965984886433242,-0.001838124272414295,0.005097999495380335,0.016781467829708328,-0.0024178294964552318,-0.049239374048697764,0.02217304950353969,0.045227577194710676,-0.0033392967780661834,0
TCGA-P3-A6T3,-0.1250921370867923,0.12755787336220292,0.00018189685699823745,-0.06578445863243525,-0.028947642474182907,-0.0011613165403330389,0.05091848934876902,0.07256327756637149,0.02937462953734643,0.047800012566509696,-0.01572284447051389,0.05257686821417575,-0.18079417308707393,0.10321861262854336,-0.014185598019463296,-0.12904168957812034,-0.010650201979478314,-0.008872611060384417,0.119478360333469,-0.11195929440603795,-0.049498607594336844,0.0699670691087642,0.028811841444441332,-0.04571736851031802,-0.20000190818919752,-0.0003157717778462372,-0.021269682577814104,-0.061041440997956935,0.004500832577657649,0.044987949509059606,-0.0013103092021489063,-0.037701824506351164,-0.08916835867691389,-0.05504541103664519,0.0017158025647551476,-0.0003131893283746798,-0.12354093660683492,-0.001606486976430962,0.004327670681022106,0.0018279219847204984,-0.0031255180359883498,-0.03124226788825615,0.011391577315138072,0.01969112010669937,-0.003176429393175269,0
TCGA-CN-4727,-0.1268322430526382,0.07550757474020753,0.0013178031011654584,-0.15404154775857337,-0.06103601684485933,-0.0013604562319778444,0.025058713969483618,0.054005950851854674,0.031580795723805226,0.032362592836030886,-0.041760172321015185,0.03327387383740004,-0.13503065575440934,0.08315857015563045,-0.005316615080323328,-0.09374138572868575,-0.011899567394660531,-0.015910089629051657,0.08506041045409297,-0.015977137057948176,-0.04984040039511012,0.09638379238804778,0.02738548927752504,-0.06006162288080936,-0.00837263911324104,-0.0011071612488322792,-0.022957199104706606,-0.03639787582710278,0.005388921573560236,0.04257355241933569,-0.0007679600978326219,-0.0025146024140582555,-0.08328298473105926,-0.0191228868618381,0.0042173003230556805,-2.075493410083022e-06,-0.060879601757130294,-0.0016586650345015057,0.0021479621447024777,9.225021826267203e-05,-0.0011959061647429882,-0.021030691640162347,0.009585163858684373,0.01933030678484758,-0.004849581451400488,1
TCGA-HD-8634,-0.07585317193965056,0.027794040906725916,0.002445320806479803,-0.06602745162002002,-0.031367306113682485,-0.0010139104382270836,0.03749445138500252,0.008775020800793112,0.01793498932704041,0.023019461993853876,-0.011530672812728267,0.010565399051206112,-0.12420764242836901,0.0530541840353315,-0.004701400802151368,-0.060710706961817865,-0.008158237160343765,-0.009641775047355508,0.07332396007338271,-0.017472497723313378,-0.036888772181445706,0.035141185964014235,0.025411877407235363,-0.034675972485994494,-0.15724785894727056,-0.00028355816796956176,-0.020174691823793205,-0.03505104452137167,0.003147536985049378,0.028636470668099587,-0.0006526557586611472,-0.00419415286916896,-0.057649200145654125,-0.02210543928824899,0.0001825262061198571,-9.783718302720473e-05,-0.09040321282352035,-0.001082271383188976,0.0022978426458151726,0.0025217294402123153,-0.0017412417680027373,-0.027584506407063506,0.009343663518107073,0.012960924212543476,-0.0036443869998181617,0
TCGA-CQ-7069,-0.1328169438266795,0.10638787475673625,6.843552445181525e-05,-0.043709763416112594,-0.06219848186730188,-0.0008174643043076955,0.04227003061071136,0.25492025469373275,0.026446909172050975,0.03635555410709022,-0.015138467082339032,0.09908018015177882,-0.19657458128411165,0.03764406106914736,-0.00959761537353232,-0.08349422318800788,-0.0121913278049659,-0.010849950728907778,0.08371563173822859,-0.03879139229562075,-0.025971632022823384,0.05919039485455838,0.04034787121482715,-0.055667795817191675,-0.1788891601434798,-0.0005472393626293925,-0.02258718795606868,-0.19843186179844,0.008675656731425842,0.037005851381109886,-0.0006864990122508516,-0.027459792198729877,-0.10463032119247126,-0.07124557238067779,0.003157617877536333,-0.00018286673266940345,-0.08998360607900141,-0.0034893104701723176,0.0022677245101575226,0.003171074435855438,-0.0024838378637071323,-0.019385576555727403,0.00713883415981163,0.02839506157177232,-0.002713717611676389,1
TCGA-CV-A6JM,-0.1321455095821805,0.015101386931763187,0.00014622670466431963,-0.1500210670707913,-0.024321228856770783,-0.003485976880367535,0.25600784921794156,0.003402659767545831,0.04946532000511594,0.046464042104106026,-0.05796142839837387,0.0036635933783398015,-0.18415309744845448,0.20902321611937721,-0.015472388882538353,-0.07785767163605534,-0.010605817898769632,-0.016517414866400383,0.05361618857754465,-0.0195301081901372,-0.07171294634458886,0.02931563245906437,0.05871137640479166,-0.400108273277075,-0.11803101792011227,-0.0007225579566826232,-0.012630700439664496,-0.026494429865033847,0.0020762546485053454,0.1285485921429384,-0.0026906335711680937,-0.002763493895881592,-0.11302045825468304,-0.025253420875486588,0.020636477238350194,-0.00015629253539979615,-0.02953555211859737,-0.0017705050052088378,0.004878280612384394,0.001149319725087674,-0.010725686330842192,-0.029573052095272313,0.007908298071397698,0.0035576173388672363,-0.005946510589217265,0
TCGA-CQ-5333,-0.09763407956126426,0.022383379563465186,0.00015688899709833084,-0.11993117415693072,-0.04138443911594377,-0.0012831979263491086,0.06874579365796649,0.004270351720538529,0.053126323599018484,0.05824227636114356,-0.039072025348808305,0.00828120244425342,-0.15474258930804274,0.08440240815943258,-0.014112919521465666,-0.11890608791879273,-0.005396167931636101,-0.016232182098934456,0.08482207272090053,-0.051105662388870564,-0.052769009558598375,0.03224458489319482,0.05741314681835498,-0.08517676695131839,-0.015399566715582862,-0.00017577977672863048,-0.019400839749727946,-0.08000166233362434,0.0060320759332051265,0.04020311222757066,-0.001170469309503633,-0.012938320142521017,-0.1380267406951073,-0.05936174146009143,0.028327862935788123,-0.011710157132270508,-0.07943398383635983,-0.0012091141877881297,0.0043372635924038404,0.01867611032112578,-0.005963997293427271,-0.08221400661854941,0.006018227881799154,0.03544215269500296,-0.0051703849519740604,0
TCGA-DQ-5631,-0.14103359950235164,0.033565548134497816,0.0003427812129533142,-0.06040625560538635,-0.09167670385691086,-0.0010213090551033253,0.0747268672235257,0.0719682595500827,0.0730490688051369,0.0977187085135567,-0.03750470409944648,0.11969690119293364,-0.27018289271241064,0.08362372034511836,-0.012936306295861847,-0.1272990514007215,-0.021698657574182996,-0.01571771057512211,0.10245669311033935,-0.0422030321764404,-0.06105220934552739,0.06986097177224469,0.02606784856401843,-0.04976609341192923,-0.1020578295712864,-0.0006669162668956383,-0.02038055203914548,-0.06181325389903258,0.002731909558239035,0.04724522836034857,-0.000540012762551301,-0.04047610516183922,-0.10619632720850246,-0.18868372503096684,0.003750092216604039,-0.0005961395059265043,-0.22183741369518364,-0.003581821331435819,0.00742622521341606,0.0008919040724413399,-0.0034557849736998286,-0.14148806741957543,0.0077588636986304724,0.043145597700195146,-0.004522646529740691,0
TCGA-DQ-7596,-0.08439189004396039,0.0908600335978235,0.0038592148602694357,-0.08338252293452357,-0.06694295247309152,-0.0011286747492820488,0.034877637245921196,0.001309665187258338,0.022380924144162376,0.024548431435002727,-0.028112930532316113,0.0019900132096267553,-0.12519756978054977,0.06223923697199159,-0.004695972036424002,-0.09515307902831507,-0.007376167263712535,-0.013108431095629312,0.08726907189174533,-0.022987790708906733,-0.027008253749472445,0.08090111098871346,0.013148067498998517,-0.051891560585644946,-0.022520053149710718,-8.33587685785123e-05,-0.02056547621361654,-0.008368381903246637,0.04399368721860742,0.02792013985073915,-0.000741626195590423,-0.011260552589318157,-0.06667610030921226,-0.09155379064500012,0.0010975956624445045,-1.899470551253196e-05,-0.14607047666541836,-0.0010257862085260585,0.002802660868052032,0.02991881068572589,-0.002222924977599515,-0.00319977253556021,0.017889207331726074,0.006980710336212121,-0.005778886150713283,1
TCGA-CV-7429,-0.1742749521316228,0.05276622965849336,0.0001830697434609045,-0.23887065814429131,-0.06654310704133375,-0.0015686622561342659,0.07326939740896406,0.02488916501764185,0.0409753293540149,0.08558245614348392,-0.06262521370269346,0.02874412531833952,-0.20848856478751274,0.1641544472700482,-0.01184083159414137,-0.25319121520131804,-0.10635196443657399,-0.01069913466713576,0.13719118256658078,-0.11201584399105248,-0.04575741271796412,0.037351370564862055,0.05387834096437596,-0.08654790162149124,-0.0026869996336765243,-0.017039362426263634,-0.037160186446568995,-0.07018590620726482,0.003961257226108955,0.033321258317089215,-0.0011634694531358482,-0.004626829453579456,-0.12551887855768543,-0.16368987018114425,0.08149078206088363,-0.0076341902036549955,-0.11449263861010607,-0.0015023384156859273,0.008106551029714632,0.0038674026821951305,-0.00552054755073599,-0.041452427927674604,0.02649855905432515,0.06861234992535847,-0.004375710193165358,0
TCGA-CV-5439,-0.0638108605208628,0.1009830808262318,0.00184324594796255,-0.16846270780196707,-0.05121228954686873,-0.00145071667901768,0.03289763016100228,0.009182229845771845,0.022817588520392274,0.025714210105525173,-0.014523011342278482,0.001057488480642053,-0.1398971270742618,0.09079717133640508,-0.00540283559855497,-0.07924041631724199,-0.012732561055389887,-0.005657394539193221,0.09570562770397847,-0.015878260706506615,-0.0363677250166509,0.0526210248584172,0.029566650891100877,-0.06164354313077734,-0.021251458820408554,-0.00013118341201747065,-0.03091929266761564,-0.0658350333943772,0.002883037190023254,0.03856363945219176,-0.0010378430083526084,-0.0034749083086319647,-0.0670624558325834,-0.04829936675290671,0.0020060440757407576,-7.211682798326449e-06,-0.18851316244118232,-0.0012868457363555588,0.0032689455390846264,0.009867877126323242,-0.0019459218397047012,-0.02816102734605351,0.020140420058704273,0.0034527578558835085,-0.005037864955900586,0
TCGA-DQ-5625,-0.08873680167390975,0.0622887205212385,0.0005102399061859721,-0.14515469200598993,-0.05412980610336903,-0.0008291054847073764,0.030967291860911426,0.01741623177032358,0.03629746959652261,0.0391522273200386,-0.028200054290319996,0.011072185281190295,-0.11724846775926742,0.06123638049998252,-0.0066659025162487655,-0.0759556825655689,-0.011789393384334544,-0.011931883483632612,0.07354461344674366,-0.03507671668543703,-0.02096275232833125,0.054038052409292894,0.025236049772708696,-0.06050816950550865,-0.04416394161067051,-0.0015457229140037108,-0.014512274203963026,-0.07066902717129858,0.008363735221849652,0.04116705238066094,-0.0008462229624959716,-0.013743720696390696,-0.06094027633841532,-0.03037258703357543,0.0022971978448212676,-0.00022596606101422874,-0.07650485745525143,-0.0007790543893440766,0.0037609032989972964,0.006683313777739282,-0.0017114528422992206,-0.008767821595114321,0.015111830306921984,0.030493762175005722,-0.005336117215541411,1
TCGA-BA-A4IG,-0.06965330475406332,0.10253271787528107,0.017534930405771323,-0.0961871962080429,-0.03385098293047059,-0.0017392010185809745,0.05203256335033234,0.005711295824485759,0.034489388028866114,0.03249011278395159,-0.052731805597636246,0.011008832891071255,-0.16893989330047987,0.08843072783914288,-0.006848794524618917,-0.0774475089974091,-0.010608236033064817,-0.013523170085667842,0.12836536155569,-0.031721284700296476,-0.07589740076497108,0.06274193130263032,0.04018955016193577,-0.08579869276115826,-0.01256626143327037,-0.0001970172389307909,-0.01326641697183461,-0.038827150129897105,0.020698986158459814,0.03892628091654747,-0.0007060180474260251,-0.017702843232281832,-0.07249169150182878,-0.02854683185006898,0.001777124668643779,-7.072440835371512e-05,-0.18022424216298646,-0.0016490130243364946,0.004974316436761793,0.015777924903014807,-0.002105788743772444,-0.0071373250910922535,0.022845087507202485,0.04357294290342134,-0.005685327536774906,1
