,EPHA2,IFITM2,NPPC,MYLIP,MT-ND3,SERPINB13,CD14,FASN,RTCB,LAMB3,S100A11,EIF4A2,SNRPC,MYADM,COLCA2,TIMM8B,COL5A1,FUNDC1,CTSE,TOR3A,RARRES2,ADH7,SNRPG,TXN,ELN,SOD1,RPS27A,LSM1,RPS26,PHPT1,AREG,RPS7,PPP1R15A,NTRK2,ERH,class
TCGA-34-5236,-0.06813511420327954,-0.07108079174909289,-0.0004736936291473151,0.027922291319881307,0.0763997976889332,0.002293420627108705,-0.05602670786904698,-0.10598083399886346,0.020578342722338983,-0.018077396504639534,0.02584805171278671,0.008998270083373698,-0.048463989681538124,-0.012473316965612725,0.001916338775427758,0.008614307951089598,0.11122114019357368,0.001717201139897189,-0.00032045924517995657,0.0382457524478008,0.020300832372274803,0.0037415877684248452,-0.02736803149078218,-0.07741245406006549,-0.015566044323598874,0.023333305143617512,0.09862305133068976,0.001892257668100738,0.0034511697168508187,-0.027705837983730167,0.053303948182783556,-0.00593626223341296,-0.01740705162511839,0.014203434527951949,0.050504044422879785,0
TCGA-63-7023,-0.036661093505084716,-0.013502046757133977,-0.0025944495130086637,0.011689152050710142,0.07725211104058098,0.0038301814891700935,-0.02111183007095194,-0.05525019256197486,0.02352516912765596,-0.009652135003332505,0.02772901121519545,0.009587532402600272,-0.07821309394764199,-0.0017210941530816763,0.0017510034525083412,0.011706489048809974,0.0070526602379169575,0.00454002779112699,-0.0005060305981014001,0.030404512856199113,0.001409547672343696,0.0002661993849416765,-0.05017046235710985,-0.03770809290477442,-0.002701079253164103,0.023182973996187812,0.21253585408656928,0.004381013602401282,0.004884092580371209,-0.019724301616228946,0.006717989395206206,-0.02214652930901283,-0.016000540250233238,0.07044539612295542,0.04389843533235201,1
TCGA-39-5036,-0.04996691401076735,-0.022066776623965615,-6.663808734953286e-05,0.02564815427551766,0.023703417937322738,0.004180794274057636,-0.010886679785387852,-0.02514895372177109,0.020677888725579678,-0.010272436416095229,0.02973194319520832,0.012427534237001754,-0.06327276003318458,-0.007163352515959312,0.009754456052455182,0.03302719207813231,0.0016566070424285575,0.005764890387024483,-0.016980691032757206,0.03812776642548828,0.0017588443075472655,0.005509684990902477,-0.05042151447177968,-0.22024418840410712,-0.0016585536806767581,0.042171663529128746,0.09510510140235566,0.002120013674069502,0.008855892061142293,-0.027476324656005482,0.003566233525379277,-0.013649398815226777,-0.02164751298837782,0.02994973985942579,0.08381814754214936,1
TCGA-85-8666,-0.16457448262712782,-0.03126959710482666,-0.00035796166293518695,0.01867446425391929,0.02340330667952885,0.001466533094945879,-0.07555621646941536,-0.11346234693380366,0.012382023631679675,-0.04628126218951007,0.03218718522710999,0.008785503732880591,-0.03691377209120243,-0.007651385271155949,0.0025476212291706633,0.00683954200484109,0.08489938161163578,0.002855081537981137,-0.0002010639787860733,0.0514583427887922,0.007148027170095291,0.006337890161200049,-0.023420249030225677,-0.08103363130800674,-0.002464283682492364,0.03221312318965623,0.067953182501543,0.0018149270244983977,0.0018719859571033805,-0.018240673022636995,0.00459351786400125,-0.006279384784589056,-0.05007537776955141,0.012420231361807059,0.05410046385839826,0
TCGA-LA-A7SW,-0.10388860358572645,-0.03949072867942783,-0.000478578096282883,0.005736880317888033,0.011080375497081378,0.00025951620198444295,-0.03612797836843211,-0.04016851567823567,0.023246549765734644,-0.09601223656923466,0.045404896754364064,0.010395962031666555,-0.10790267438736431,-0.02077576272935171,0.00020778786722010863,0.018367642823294023,0.032741191738495184,0.004005971663656913,-0.00015854429702186987,0.03877229965033313,0.003929054630116773,0.0,-0.03774542469156279,-0.06251261508787458,-0.0009479100940594761,0.049542737748724634,0.10049628997825856,0.0021686934559705657,0.01144485069328651,-0.024564263917600998,0.0755446645347683,-0.006043730251241257,-0.03605682345084919,3.540420128782365e-05,0.12883909738118532,0
TCGA-22-4604,-0.049999734071514194,-0.02931396833498168,-0.01967782347815585,0.03915160508669637,0.041921576379073566,0.007612408967269717,-0.09992416803016707,-0.0650757963218513,0.01758388135280187,-0.007476351624682322,0.011253281596230947,0.021215257854745855,-0.043079406581325655,-0.008457101677454072,0.002642272597258299,0.008198447749157782,0.04682471540803922,0.0018750351313548933,-1.7904651448344575e-05,0.028634682431119746,0.011660374384783252,0.0006193212604933868,-0.02352540734070847,-0.030992172513693024,-0.008537826773755338,0.01699924747010487,0.13953203272181325,0.0012107157061816882,0.009700947464126801,-0.018250179799226766,0.008528231549795144,-0.013645364500887812,-0.024883956997911547,0.01693454716474875,0.04697046534931767,0
TCGA-85-8288,-0.03162835014414943,-0.033400526440069536,-0.013662602200704036,0.03896879388578593,0.0667710545607913,0.001604653477333466,-0.015076903782879536,-0.13582446843234228,0.02173273020149482,-0.02640315060092526,0.008581585582576205,0.01049968833684024,-0.05593427175165188,-0.01623474869230682,0.004545959952199096,0.008221167579543569,0.07163512922508317,0.0028598365726903935,-0.0002582722778870016,0.04283578155639924,0.012962465415368746,1.8412902319158894e-05,-0.021892029233510187,-0.01928768485095888,-0.044130114761503025,0.03913875535471362,0.07979912625594503,0.001959490467255975,0.005850968335158141,-0.014518821937339717,0.0017892337834521771,-0.006313433378249625,-0.030174823610303377,0.007394488931520762,0.03746722561918098,0
TCGA-39-5030,-0.03228224601093762,-0.025635182075534526,-0.12971365370468832,0.03600542336638999,0.01179592051239681,0.00031654779508363703,-0.04695434216728157,-0.024722373707330575,0.01354557412826498,-0.007054756872147522,0.007690804081041207,0.0032681144960637165,-0.027854262459624947,-0.0054603548714599204,0.0020759809591280425,0.005687287228948479,0.038628145837286076,0.001992312170479221,-0.010978272597468135,0.03086948121732063,0.00803489102258234,4.664887060649469e-05,-0.011455784239768676,-0.02162001017959355,-0.014556484325043412,0.018770681233479466,0.03629911416711738,0.0011904366329402723,0.003230941406363825,-0.02640065626219215,0.002611874078233024,-0.0028046345491798967,-0.009670320127128668,0.007581701652271824,0.024129830344844973,0
TCGA-85-A4CL,-0.01570218600983168,-0.03213992939783442,-0.006704180351073796,0.02195534896437019,0.1127102975924986,0.0034062808618117754,-0.04267730668049035,-0.033868739234694877,0.010216497179182023,-0.004360057533950787,0.04174455505405909,0.009748321984352104,-0.024819028695322272,-0.0022385715352591616,0.011489809229250022,0.015292750318579452,0.014368698551836593,0.00305509499672905,-2.937723467344965e-05,0.032323399357037215,0.006925851383700005,0.003647422726999378,-0.028777919390619012,-0.16765573530024552,-0.0009783069219706916,0.032149828712164416,0.10748007502686964,0.0013209164594541194,0.003909113407158174,-0.03551071974033782,0.006046284243056732,-0.011233246389375196,-0.010195927083588269,0.008584811795466695,0.04974581539518293,1
TCGA-33-A4WN,-0.07112107163840235,-0.01035894894777717,-0.00021860482506735313,0.057787487508219236,0.034255071472498795,0.06547199943727748,-0.016113514167762664,-0.0507754447038765,0.01766021437855458,-0.01332944498099448,0.02283644868096816,0.011047090968892477,-0.03340590575047646,-0.0013356241958659006,0.006900319019153198,0.009046157309794254,0.008726162293440065,0.00506399353361005,-0.0017446675821487954,0.03422372400659067,0.0041020766609938175,0.0037203448536315452,-0.025315611862743476,-0.117658251228342,-0.0063204423962826654,0.03359238874234465,0.09910930282517638,0.006567859830759414,0.004613346069587819,-0.010132509507935927,0.002760266541024431,-0.00849048700919191,-0.015982504597291176,0.025421710597959654,0.023878121438462154,0
TCGA-52-7810,-0.050474831592096314,-0.058559343292212705,-0.001794593098808736,0.01465719049550713,0.02582431467525126,0.00397868174980678,-0.014054106219341077,-0.12135393341639936,0.0179641465761248,-0.03734108651206063,0.032125225145997575,0.015325550227796931,-0.0674120728724798,-0.011587924990305884,0.0006699395718975089,0.023115386896579295,0.03212289397651214,0.00285583950117265,-0.0024894577896330426,0.025787623185266527,0.004986066618021347,0.0002913392102787137,-0.031062143874348525,-0.06003636847616618,-0.0005532222679841267,0.058244543458510926,0.14872742416634677,0.0024003768646929094,0.009501534260949643,-0.019650740984255618,0.007452469561109573,-0.014769091591105114,-0.03767157800331809,0.002903678103209494,0.07318162209004868,1
TCGA-66-2793,-0.041822194202833986,-0.005996898025522571,-0.0031122528708802397,0.04686768577462877,0.0302773991460795,0.0008835855321415296,-0.00838249898966788,-0.20875906835850544,0.013559725899628268,-0.011777019528133703,0.010329031149411506,0.01822312573750108,-0.12331218749169334,-0.004647619502730148,0.005011016797877205,0.02651223503170265,0.007521739452730607,0.003416175633673465,-0.007284440956438414,0.038561223738856606,0.0012897569474839296,0.0001975044557834776,-0.0548828573647896,-0.01435175933577211,-0.006334142375059551,0.02677121573119879,0.12267291458028363,0.002661611686066396,0.004630453600973233,-0.011012977284065804,0.003563003071484239,-0.01266788228561204,-0.042267630888102314,0.006653428573592661,0.09581966393707679,0
TCGA-77-A5GH,-0.04376250283233037,-0.03009923335951541,-0.08347310111328683,0.039816165241751696,0.023568248667646848,0.0005329984082632555,-0.055160183543358,-0.021639575358398905,0.021336340612778643,-0.01209516755504333,0.018807089088730546,0.0076228818601662175,-0.05064577651603774,-0.007767269773343821,0.00802931772627574,0.00558945389318984,0.02838655809832243,0.002799353478642634,-0.04146998678421371,0.03859566138519247,0.008626331946044638,4.056351212935365e-05,-0.017764026246822544,-0.015050773275187631,-0.010685812196236346,0.017810604973764296,0.10414866078433833,0.0032467780194803944,0.004569990939965878,-0.025448056468057357,0.0009203667355152437,-0.0035985711444986948,-0.04780626718377836,0.009118276004019847,0.0528840362673372,1
TCGA-60-2707,-0.34616103078778754,-0.10260653776455744,-7.969656071196936e-05,0.013506118197122165,0.022983612921844473,0.012183904937944575,-0.063803284429062,-0.03995048078073749,0.023992343026014776,-0.04335091152681737,0.02873356881724234,0.004782338164105138,-0.03162376992327482,-0.01832275472959904,0.0026800394302675234,0.008821436056255471,0.08198099825989255,0.0016171144690928776,-0.046403012030579366,0.028362147949407036,0.01611176796730153,0.0018261398040946275,-0.01671746962964963,-0.04406825690941637,-0.02624128184871681,0.014173904926185636,0.05444036642723319,0.0016166056930946825,0.0021180936573699308,-0.01908703588712105,0.009790713773613891,-0.005083245868634652,-0.04489228398547369,0.0028817739214029355,0.049888496769940845,0
TCGA-85-A50M,-0.29311128588015095,-0.05256563098423421,-3.2895390913007994e-05,0.013249096508713438,0.026404689851219746,8.03317895149728e-05,-0.013212884470933465,-0.07466927429794967,0.015868348140982782,-0.06301299760275195,0.013275622299936339,0.007168389275385765,-0.03343047711903199,-0.01521698322370283,0.0002503341257466299,0.0034912196915426064,0.1134081361890559,0.0011400891501967161,-0.1036153620975521,0.021983726564444583,0.006777632761165361,2.2789798185966308e-05,-0.008999297835361809,-0.021970424100384117,-0.01077460518368404,0.01482744286073228,0.047654160475759114,0.0015395001872298088,0.00158913954994938,-0.022585841369750618,0.012143130299980312,-0.003250034221989161,-0.07876377931985541,0.00016098639832006625,0.04860061680839308,0
TCGA-52-7809,-0.04823847432303873,-0.02884457724999761,-0.0003459997026031841,0.06870566975748689,0.038605937017248154,0.0007294847562319975,-0.01318082198260008,-0.06412238970200763,0.018696131678195248,-0.021093879204721774,0.026575027319824474,0.012901747090309886,-0.05520217473231301,-0.0048383092734639605,0.002246212850347042,0.008233390401609919,0.08358050065570552,0.003937162817677377,-0.03740875416933635,0.047450105442273044,0.007103133541964103,2.3338692293041506e-05,-0.03141150571007119,-0.03846415379162956,-0.0731807913205887,0.031545744660698226,0.13425641403925484,0.0018427773964664607,0.00907264505027003,-0.027392893600250427,0.010212048328078932,-0.012970885168536814,-0.0228716094169305,0.0008654953201032398,0.04640927014214666,0
TCGA-85-8353,-0.06883285366266848,-0.039756032940485166,-0.0010243425364305156,0.026504670954718125,0.01604489127389861,0.002063202882456547,-0.028225705134180604,-0.07595637611042971,0.01058201248972613,-0.03730299253226757,0.02426320308699227,0.011771406188980833,-0.037814645529648444,-0.01382208778952521,0.0007829120711347807,0.007232692528232687,0.0982122538149583,0.0018526278445057918,-0.04163805548995076,0.04529171894235407,0.01646598065426762,0.0001476786526178507,-0.019246316512590265,-0.045671073791407474,-0.01610620879931128,0.03054045651400053,0.056056845761281136,0.0009672917813722085,0.00408269253851971,-0.020322657095797284,0.023075382271910343,-0.006289450967354155,-0.038593332195458886,0.0028009872435585275,0.051151980177064,0
TCGA-34-5928,-0.07812502292266693,-0.08510483698092514,-0.0008064853338839127,0.0394363485361603,0.030963633446179892,0.0009789931646017338,-0.043266172368634274,-0.1237787736467926,0.024594658705045153,-0.0219510853621726,0.029904885026673867,0.005762523955737173,-0.06550984291174186,-0.02137515983859429,0.0005409887971563343,0.006279891062254988,0.18513194557123622,0.0026840720144834613,-0.008818860308540068,0.026989172310216778,0.0364415489194874,1.7726190644073471e-06,-0.015433914119542381,-0.022953024276245404,-0.02286055521091813,0.027577552096619853,0.1215237021666679,0.002667356867589149,0.005058699863039518,-0.01443136478767369,0.006127962622506103,-0.008281661254290687,-0.024151650676552103,0.0006609406770936362,0.039381771907505136,1
TCGA-77-A5G8,-0.0261552500902928,-0.021628754811735294,-0.00043890426118174,0.015730146491262316,0.07861249122095625,0.001712275750205466,-0.018554030414194022,-0.0345364747028969,0.014795027913251546,-0.009532885189238305,0.02836643535330975,0.0074556773355410845,-0.022777658650975172,-0.0032310146246596195,0.004999888233559971,0.010419529434048275,0.01617482272782208,0.0020514332994172315,-0.012697521140773166,0.04364388357874158,0.004809196948282027,0.0024306171620473273,-0.017355854505536113,-0.04040247090031399,-0.004416016908994482,0.025148186902740042,0.1072579599634215,0.001883944248683924,0.005869591185962627,-0.010652395118439496,0.0007309579290758747,-0.006123208988150354,-0.011712539258295,0.029412860626181727,0.057417700343029295,1
TCGA-85-6560,-0.06626420371749976,-0.04617017386380648,-0.0003505851207304519,0.600829731665089,0.029378050903626107,1.129084407813066e-06,-0.08144267585654975,-0.1975643480766179,0.02700033257267345,-0.0004493615493494149,0.0034062663963574926,0.007128595654281249,-0.08863296579557697,-0.021028031560511955,0.00013131705894336553,0.013697479153855123,0.02776320924995029,0.0036972378596263605,-0.0010883492361390109,0.025150546773248763,0.007333545574641025,9.12447346826302e-07,-0.02937669973252362,-0.026039839178309068,-0.006453845939622593,0.03381958442621209,0.09171974662650634,0.00797171036194837,0.0031236681209844954,-0.01262058359531619,0.0016821702888792196,-0.00825765924031291,-0.01750698286519682,0.0002551930560045465,0.0732950673090465,1
TCGA-77-A5FZ,-0.0223061167063676,-0.13812123264756593,-0.0004988137458445212,0.03882418346213714,0.03930881881464174,3.520048946403576e-05,-0.09718010457042799,-0.022897402635709694,0.008699572370146657,-0.004359853488803229,0.007637871560169401,0.004309625044035505,-0.022078588564839553,-0.016911465800399653,0.0005508522194248725,0.005245296176519337,0.05208438927102213,0.0013778704935967353,-0.19380872952387881,0.03031719598341737,0.015702721354967794,0.0,-0.008374254095459699,-0.011671842937133489,-0.025009054382603275,0.014393828616742349,0.07726007677664473,0.0011975910099308704,0.0057281481557764045,-0.01974019819347742,0.008175987025407845,-0.004183797643101885,-0.030824572710519065,0.0002997751361491986,0.035788876694497644,1
TCGA-18-3410,-0.021968145241119605,-0.016453915413372537,-0.5730678638129362,0.05429721300120703,0.019779582374127365,0.0001120616274754468,-0.06647520729005095,-0.04759130700137274,0.0492935721861767,-0.018700492086667794,0.014171229883509022,0.018997697752546696,-0.05739507519262436,-0.010019194844839163,0.001878642228087905,0.017514897947254804,0.007705867725042352,0.002089384753279782,-0.002633931937416576,0.10581141229898286,0.004868547961101343,3.1671902827728595e-05,-0.03154460291443648,-0.020539415179745425,-0.004448811233191653,0.03796103872376995,0.10905386504506108,0.002464249274655593,0.00730323630453323,-0.04211421507391219,0.001716704883099074,-0.009747183767011839,-0.009444653920683778,0.004239513034844794,0.07891605330324951,0
TCGA-90-A59Q,-0.07678056959451585,-0.1289113806279815,-0.00027427778211255,0.015079018529707961,0.0715832135224776,0.0013668208281808877,-0.031687009806500285,-0.02711650155701581,0.004510355339111662,-0.011114963815481937,0.018437858424528414,0.005649044140690727,-0.02353482934964073,-0.004503850142990683,0.001682756067548123,0.003873091514505871,0.022529761224672328,0.0016135200655206247,-0.015298797962594833,0.023781780625170574,0.00631766748339589,2.1257171783094006e-05,-0.015297005162038692,-0.061925677146096314,-0.001608591570574802,0.02260762081115021,0.08109844890991434,0.0008093534893221844,0.004042251920453331,-0.03678369271058808,0.0007433378620671803,-0.0066966344312041955,-0.009487415081531461,0.0001109082628134762,0.03886028624975362,0
TCGA-66-2757,-0.016885545452026907,-0.02203529255057965,-0.000152215945224737,0.07714013463826222,0.020065174425696313,7.061909750685358e-05,-0.040255228457702415,-0.10534892964148745,0.014009464612044904,-0.001761280236039692,0.005120530990356248,0.01858154100621236,-0.10669886569468258,-0.01612540567211307,0.04064170431499157,0.028107485892735838,0.01850698147204305,0.002351148525786266,-0.007776277711681799,0.08799672564153842,0.023710563949695822,0.00023948416223238458,-0.04932278710148734,-0.04149003481304157,-0.004046245919319594,0.033067117082667304,0.08500894461263696,0.0034011474614698404,0.005348986913397075,-0.021163175630410574,0.0010502518237337898,-0.012127254759567524,-0.015919036742508653,0.0008214735174469406,0.0841412840005505,1
TCGA-46-3768,-0.017047390942427354,-0.040694843810611364,-0.00024701448085586,0.08609312029368865,0.019599688229781247,0.00020855343757724413,-0.02336421987637232,-0.06075685340633341,0.0326851703972203,-0.016810571795559556,0.024778880348037664,0.02867697607382104,-0.05731470546924001,-0.01768133934185406,0.00436469321088869,0.009344012458819726,0.01255672705909526,0.004221997094825537,-0.01453836051222136,0.17092879202899489,0.004793373617987257,0.007674209695431584,-0.06246661250170268,-0.15945802775464904,-0.003949661068942548,0.07936702195722235,0.09059149294515396,0.0011014655344674484,0.00700709190733709,-0.012867318215060052,0.0037943660952830323,-0.012726370041985851,-0.018926236820964955,0.013955258280492013,0.0617884808106963,0
TCGA-56-8626,-0.06468842324362667,-0.05297110681723053,-0.00019338502536738034,0.021116360821369577,0.04322143641538639,0.003231285609105384,-0.023757592285454782,-0.1412223706401487,0.02410086115048849,-0.06117008265094235,0.010421902485034589,0.011845158804674582,-0.037055528376744674,-0.025370684307793427,0.0032036910956454298,0.005002616308167124,0.05750430449531417,0.002603621327609282,-0.08230984734638437,0.022575781466758996,0.01298375929019705,4.225534158492742e-05,-0.009285702913205306,-0.01528409953551862,-0.015312637528660163,0.018792302427876568,0.04631191101321641,0.001405976832042805,0.0016012366139472444,-0.01629887494197672,0.01314338303407413,-0.003869893486105694,-0.019592526771365276,0.0038286161968389366,0.04171584958544626,0
TCGA-63-7022,-0.022343863951806715,-0.0455915786774244,-0.0064551223686612185,0.012141845550828105,0.03132003845846573,0.000504187510107071,-0.054702162944679035,-0.04456987590003553,0.010015699833345704,-0.012833169704453487,0.007424769294603273,0.003909738131015796,-0.023714593816866823,-0.007502459122691189,0.0003520374893279233,0.0046954620685994795,0.07819539562775997,0.0009825630812855639,-0.012147084533207477,0.022765288747585124,0.016448473559338917,0.00023083016942732887,-0.009227730755584041,-0.009941247950004594,-0.027932287354121316,0.01496761269608046,0.05089476344067911,0.0007059485603473494,0.0033404296072304714,-0.01215394632363512,0.00584318248043001,-0.0021918186725365875,-0.011335995993203004,0.004852163128418489,0.028999759848715025,1
TCGA-43-7658,-0.01337020795310201,-0.021150179676173733,-0.0006273051364107858,0.05101308932211051,0.029665952401659368,4.785778228571292e-06,-0.029997513399392408,-0.09462726054185325,0.014634560570517985,-0.003167488601835146,0.005188926879678223,0.007496184116507264,-0.043184368602881,-0.015571783020814769,0.05200429648267826,0.008702517337247823,0.00952132272563823,0.008458673804899203,-0.009504555889223302,0.11798995117089275,0.003219073971582971,2.5852674826745224e-06,-0.06054150961722599,-0.08927281601467292,-0.01058156392023098,0.04903664164283691,0.06911195399701255,0.0022662698190754373,0.003819630254996027,-0.03190300192371667,0.0007656592563999888,-0.007139485703313434,-0.014170852665217032,0.0023625567689821853,0.11644512654565137,1
TCGA-77-8130,-0.05678129395178682,-0.03118384103255931,-0.00020325364264128272,0.0051119498968497665,0.017559501347839596,0.0011798739604077027,-0.013429264410149444,-0.0345619533258438,0.021229247846571736,-0.1326956189437292,0.020295677947333737,0.004597024972404419,-0.04526642581969143,-0.013809784710251589,0.00021950214544877637,0.004321021396593496,0.11240304464422339,0.0012929194002729483,-0.030867928330995244,0.019942644550181896,0.01005407644822732,0.00036535437279510037,-0.01632391658995989,-0.02636894388368897,-0.002233182165499769,0.02615043423080632,0.08954766792464715,0.0012520326502241288,0.007669626378201162,-0.017011285765822906,0.019399000689529305,-0.00319684125814671,-0.11917094438911649,0.00873128433885038,0.05523593360558032,1
TCGA-85-7698,-0.04037752694873835,-0.04144371703473178,-0.0011668892303868836,0.04543234634569834,0.04281501428431254,0.0023237455248117296,-0.03738088497846247,-0.06547718528245268,0.021533243676207438,-0.021512363309802985,0.018222667363418574,0.00836187978328883,-0.04808964257933695,-0.010769364360238277,0.0016816783539510855,0.011939839371083304,0.06124457176093973,0.0024191579574622517,-0.00012551810056792855,0.042635489960247915,0.006462356286095547,0.014359792195236734,-0.023675929702277845,-0.1421020935762675,-0.016461380749102052,0.03466517007695763,0.09115883335915523,0.003188942636255698,0.00796827742527745,-0.025091344547545465,0.0025623751879058337,-0.007062388740904746,-0.035576820230972715,0.04288694726370019,0.0713922105193327,1
TCGA-21-1079,-0.09797832027993672,-0.048417224038538535,-0.0,0.019673495553527258,0.017739308332514026,0.0012544705143511705,-0.047829007686157034,-0.0149445064193411,0.023162237278970436,-0.04802773041351173,0.02231801643926918,0.008030103132939706,-0.061361551267412294,-0.017892592603430714,0.00028613296001343857,0.01254846281669936,0.09500279849976873,0.004518532428742677,-8.7327695492444e-05,0.021236722298814542,0.00450975732772091,6.042587507758558e-06,-0.03607495529421015,-0.02974067374688507,-0.0007338479256706326,0.015215271682552975,0.08197411424358582,0.0025450903992754645,0.005038425738924156,-0.015721714898739685,0.1091606218750639,-0.00720012391781642,-0.04475954059962159,0.00019124138269112278,0.10705314800929441,1
TCGA-33-AAS8,-0.01662198282679274,-0.02672380777070608,-0.0011833369258433875,0.06750601292941755,0.04242869641450461,0.001486952843071271,-0.009952221492903717,-0.07898102798577375,0.01744632155364198,-0.013359693633073268,0.0180731127874372,0.016112413762811226,-0.038840301335494855,-0.0033968594966274296,0.0039290157750080795,0.021384426163965582,0.0034343157472005287,0.0043142021327556,-0.016115918014185607,0.0716689916064424,0.003137590582671868,0.007881318610006394,-0.04715528184984717,-0.20803337944842648,-0.0012396768295734693,0.049672270129572135,0.1213815627756241,0.0018859955036252842,0.01432776429849426,-0.041390920809106675,0.01574006355818146,-0.009217875060691896,-0.020429175226185724,0.07313638221963399,0.06720526044700957,1
